-0.0020018,-0.016257,-0.010741,-0.012158,-0.013239,-0.0010617,-0.61259,-0.011938,-0.0075405,0.78609,-0.018144,-0.0015434,0.0021699,-0.070079,0.0044809,-0.0061146,-0.024146
0.0044583,0.030295,0.020055,-0.037863,0.013713,-0.0076828,0.77071,0.021284,0.018494,0.57613,-0.056327,-0.0096845,-0.018526,-0.24563,-0.017224,-0.018915,-0.075259
0.0006366,0.0028822,0.0018417,0.40226,-0.0010295,-0.021366,0.019713,0.0018414,0.002504,0.033784,0.25643,-0.027142,-0.058306,-0.23361,-0.058965,0.1376,0.83024
0.031546,0.68702,0.36236,-0.025773,-0.13223,-0.031671,-0.073051,0.36378,0.38026,-0.041283,0.018574,-0.048456,-0.047359,-0.11693,-0.26686,-0.014802,-0.050293
0.0046348,0.17691,0.082321,0.06152,-0.031699,0.093323,-0.029164,0.086679,0.080226,-0.03811,-0.35848,0.15658,-0.17415,-0.15459,0.8372,0.13809,0.070247
0.0014055,0.036647,0.014078,-0.13722,-0.0076776,0.011617,0.0081687,0.015852,0.013887,0.013479,0.77129,0.025216,-0.32027,-0.02582,0.32692,-0.40078,-0.11172
0.033125,0.65207,-0.41923,0.0008841,0.016862,0.0027922,0.0088327,-0.14521,-0.60184,0.0093945,0.022039,0.0069849,0.11125,0.022549,0.014757,-0.0204,0.011859
-0.0097658,-0.013264,0.080249,-0.032793,-0.015961,0.029826,-0.0099917,0.052085,0.096174,-0.022718,0.14845,0.097084,0.901,-0.18014,0.21253,-0.2364,0.041455
-0.15287,-0.17469,-0.41928,-0.00015454,-0.028944,-0.00025127,-0.0025792,0.86931,-0.11725,-0.00030399,-0.00030223,-0.00092695,-0.0044942,-0.0016584,-0.0022452,0.0010931,-0.0008744
0.00028566,0.0018133,0.0078938,0.0469,-0.037023,-0.068661,0.0035531,0.0025924,0.00053024,0.0022788,0.40629,-0.17453,0.1424,-0.067999,0.11455,0.81995,-0.29283
-0.34028,0.12288,-0.091126,-0.0020091,0.90262,-0.00035587,-0.027443,-0.021521,0.20565,-0.0074783,0.012248,-0.013056,0.00031932,-0.036919,-0.0012134,0.024077,-0.016149
0.010702,-0.006463,-0.0053084,0.0037291,0.011524,-0.49814,-0.0042974,-0.0025705,-0.007593,-0.0046178,0.060122,0.84825,-0.035901,-0.042334,-0.10448,0.1106,-0.045291
0.80912,-0.081143,0.24005,-0.0065091,0.39973,0.024099,-0.026646,0.22014,-0.25694,-0.016147,0.0015386,-0.0086951,-0.002895,-0.069316,-0.008354,0.0049282,-0.016902
-0.022019,-0.012097,-0.022625,-0.0020835,-0.013702,0.84913,-0.015044,-0.018797,-0.0049176,-0.021397,0.085401,0.44211,-0.037897,-0.14133,-0.18392,0.12081,-0.063201
-0.44796,-0.06812,0.65271,0.00038442,0.04389,0.0022182,-0.0026888,0.14446,-0.58798,0.0020404,-8.065e-05,0.0043278,-0.0070947,0.0042169,-0.0061244,-0.00016819,0.00093869
0.051562,0.10816,0.1029,0.028503,0.039857,0.11916,0.14852,0.097939,0.094855,0.20978,0.091126,0.12803,0.11736,0.87875,0.11736,0.096895,0.19992
0.0038045,0.0079806,0.0075925,0.89954,0.0029409,0.0087921,0.010959,0.0072265,0.0069989,0.015479,0.0067238,0.0094466,0.0086593,0.064839,0.0086593,-0.18792,-0.38773
