-0.0039219,-0.00013365,-0.31975,0.0012933,-0.029989,-0.0013991,-0.00017261,-0.0011751,-0.0015395,-0.007801,-0.11007,-0.0019512,-0.0020375,-0.005772,-0.0018356,-0.0017294,-0.0081977,-0.056688,-0.0062263,-0.0010532,-0.0026739,-0.0010952,-0.0032115,-0.0011214,-0.0013728,-0.0023264,-0.0029595,0.92667,0.001181,5.2563e-005,-0.00016198,-0.0042705,0.00028586,0.00014692,-0.0053421,-0.0033348,-0.0019924,-0.0069566,-0.039914,-0.0013521,-0.0032515,-0.0018205,-0.0044008,-0.0033913,-0.0013912,-0.0050787,-0.10506,-0.0015442,-0.0067906,-0.001276,-0.0014476,-0.0028953,-0.00079067,-0.0028532,0.0018784,-0.00084138,-0.003014,-0.001086,-0.001276,-0.0054755,-0.0018014,2.6003e-005,-0.0011751,-0.001336,-0.001276,-0.0015442,-0.0014949,-0.0030056,-0.0029595,-0.0012541,-0.0022703,-0.0013143,-0.021475,-0.0015207,-0.0025084,-0.095405
-0.0077219,-0.00098215,0.7752,-0.0017066,-0.050212,-0.0020023,-0.0018632,-0.0014318,-0.0042836,-0.016245,-0.25663,-0.0038765,0.0015258,-0.011508,-0.00077158,-0.0030103,0.0058343,-0.10723,-0.012063,-0.0012834,0.0028591,-0.0084033,-0.0064669,-0.0010049,0.00029893,-0.0038836,-0.005991,0.15061,0.0027536,-0.003005,-0.010579,-0.0037214,-0.0090402,-0.0040367,0.001564,-0.0068019,-0.0045983,-0.013936,-0.032866,-0.0023536,-0.0027657,-0.0037108,-0.0065846,-0.0073538,0.00022079,-0.0099277,-0.21338,-0.0022099,-0.0013049,-0.0024311,-0.0028844,-0.0057688,0.00017218,-0.00029907,-0.0035961,-0.0031184,-0.0042036,-0.0020691,-0.0024311,-0.0057055,-0.0035789,-0.00025821,-0.0014318,-0.0012852,-0.0024311,-0.0022099,-0.0029786,-0.0039719,-0.005991,-0.0017946,-0.00088407,-0.0018808,-0.025822,-0.0056363,-0.0033787,-0.49734
-0.01331,-0.00088775,0.21781,0.0064159,-0.081738,-0.0028657,0.0017793,-0.00046793,-0.0025224,-0.029372,-0.37988,-0.0061704,3.5009e-006,-0.020345,-0.0003271,-0.0049748,-0.00012276,-0.19114,-0.022109,-0.00041941,0.00038932,0.013161,-0.011022,0.00036615,-0.00032508,-0.0065221,-0.01013,0.047872,0.0039753,0.0036943,0.0071416,-0.0036868,0.0048389,0.0046003,0.002912,-0.013303,0.0032951,-0.024597,-0.030463,-0.0038896,-2.6231e-005,-0.0069315,-0.001105,-0.013871,0.00057774,-0.017559,-0.39417,-0.0031629,-0.0041779,-0.0027386,-0.0049948,-0.0099897,-0.00018723,-0.0011053,-0.0067802,0.0035413,-0.0028506,-0.0023308,-0.0027386,-0.0012575,-0.0056966,-0.00042191,-0.00046793,-0.00037804,-0.0027386,-0.0031629,-0.0051579,0.0013921,-0.01013,-0.0025686,-0.00093407,-0.0026919,-0.018462,0.0064007,-0.0033749,0.77563
0.0022329,-0.0018932,0.15603,-0.00034214,-0.11733,-0.0070308,-0.00083315,-0.0021579,-0.0048391,0.0022771,0.84018,-0.0033947,-0.0010413,-0.0045775,-0.0035284,-0.0045964,-0.0044022,-0.3113,-0.027863,-0.0019341,-0.00076827,0.00010855,0.0097,-0.0015554,-0.0012107,-0.014024,0.011906,0.092684,2.6798e-005,-0.00080001,-0.0064252,-0.00818,0.00040267,-0.0012573,-0.0068656,-0.023237,-0.0041583,-0.019354,-0.082648,-0.0035937,-0.00526,-0.0058022,-0.010338,-0.0042131,-0.0010862,-0.0089989,-0.36216,-0.0077598,-0.0088609,0.00068839,0.0014991,0.0029983,-0.00069732,-0.0032914,-0.0068756,0.0025967,-0.0085637,0.00058589,0.00068839,-0.0091357,-0.003134,-0.00096772,-0.0021579,-0.0020741,0.00068839,-0.0077598,0.0015481,-0.0050942,0.011906,-0.0063017,-0.0029288,-0.0066043,-0.046792,0.0046933,-0.005205,0.082321
0.0088025,-0.0081087,0.40232,-0.0031349,0.00092452,-0.0050233,-0.0029675,-0.0092167,0.00077685,0.036245,0.17792,0.0077707,-0.0050187,0.019535,-0.017544,0.0014627,-0.021005,0.23804,0.031862,-0.008261,-0.0043005,0.0036482,0.0062626,-0.0064306,-0.0053268,0.0024284,0.004894,0.25887,-0.0012039,-0.0026214,-0.016398,-0.021874,0.0034227,-0.0040001,-0.034049,0.028767,-0.017167,0.033521,-0.35629,0.0011436,-0.022722,0.011887,-0.029034,0.022798,-0.0048336,0.017512,0.62886,-0.0055442,-0.031476,-3.6224e-005,0.0036722,0.0073444,-0.0030681,-0.014379,-0.00085016,0.001829,-0.030149,-3.083e-005,-3.6224e-005,-0.038069,0.007174,-0.0042603,-0.0092167,-0.0086743,-3.6224e-005,-0.0055442,0.0037921,-0.014648,0.004894,-0.0045024,-0.012481,-0.0047186,-0.20198,0.0033058,-0.0099959,0.32328
0.0070566,-0.0024397,0.044552,-0.0012546,0.36547,0.03245,-0.0010075,-0.0029298,-0.016101,-0.051631,0.11128,-0.014675,-0.0013477,0.035381,-0.0049907,0.0033147,-0.0056071,0.77647,-0.0020368,-0.002626,-0.0012489,-0.00019753,-0.0066655,-0.0018132,-0.0013504,0.037635,-0.010895,0.031831,-0.0013371,-0.0012862,-0.019873,0.005982,0.0031368,-0.0016857,-0.010985,-0.025718,-0.0058877,0.00050358,-0.11162,0.0025916,-0.0070682,-0.024455,-0.021677,-0.029859,-0.0014288,0.0363,-0.46279,0.035815,0.0068582,0.0022832,0.0015979,0.0031958,-0.00077777,-0.0038872,-0.022743,0.00074976,-0.0090676,0.0019432,0.0022832,-0.010462,-0.013548,-0.0012863,-0.0029298,-0.0024531,0.0022832,0.035815,0.00165,-0.0040394,-0.010895,0.029085,-0.0033101,0.030482,-0.05878,0.0013551,-0.0013639,0.028022
0.039578,-0.0015654,0.0058474,-0.0045151,0.87361,0.066226,-0.00031972,-0.0027935,0.0010527,0.011282,-0.019846,-0.00081974,-0.00039095,-0.033264,-0.0076785,0.054572,-0.0016609,-0.41298,0.036775,-0.0025039,-0.00026575,0.00014955,0.0035374,-0.00077689,-0.00047389,0.054687,-0.00051079,0.0035592,-0.0007805,-0.0011373,-0.0039333,0.030638,0.023882,-0.00041872,-0.015492,-0.013539,-0.0053035,-0.006868,-0.14326,0.042667,-0.0063871,0.0047636,-0.0087997,0.004669,-0.00060971,-0.034511,0.05866,0.073094,0.015204,-0.0066377,0.0052458,0.010492,-0.00027294,-0.0021393,0.0014743,-0.000149,0.0078884,-0.0056493,-0.0066377,-0.0053237,-0.0007568,-0.00083168,-0.0027935,-0.0012861,-0.0066377,0.073094,0.0054171,0.013703,-0.00051079,0.059359,-0.0015754,0.062209,-0.04729,-0.00026931,0.028867,0.0047229
0.0031637,-0.023528,0.098741,-0.024555,0.10427,0.0089964,-0.011792,-0.0072872,-0.007841,0.0021331,0.06714,-0.0037495,-0.010212,-0.0010593,-0.047546,0.0032289,-0.042674,0.035122,0.0065863,-0.0065316,-0.0089364,-0.0022693,-0.0029813,-0.017154,-0.01068,0.0087417,-0.0041734,0.082474,-0.01434,-0.0076299,-0.069002,-0.023239,-0.0054989,-0.018043,-0.003959,0.0031331,-0.029008,0.00032554,0.78157,0.0025245,-0.028568,0.00093334,-0.040452,0.0047992,-0.014644,-0.0020588,0.074355,0.0099292,-0.024662,-0.007343,3.7173e-005,7.4347e-005,-0.0061515,-0.04066,-0.028492,0.00065755,0.014598,-0.0062495,-0.007343,-0.11723,-0.0034616,-0.014343,-0.0072872,-0.023411,-0.007343,0.0099292,3.8387e-005,-0.036708,-0.0041734,0.0080635,-0.033845,0.0084507,-0.55465,0.0011885,-0.01623,0.075769
-0.00067091,-0.017529,-0.08976,0.016824,-0.064992,-0.0038889,0.01167,-0.014591,-0.0047202,0.018891,-0.050723,0.0054682,0.16264,0.019356,-0.0295,-0.0045156,0.66469,-0.035761,-0.0075401,-0.013078,0.1844,0.026242,0.024238,0.063183,0.1343,-0.0059662,0.030285,-0.05868,0.00068092,-0.011126,-0.023599,0.098934,0.0068888,0.017473,0.27402,-0.0057731,-0.020391,0.0015731,-0.19212,-0.0035306,0.058186,-0.00056272,-0.020504,-0.0062124,0.074926,0.022092,-0.052257,-0.0042922,0.18208,0.0098275,0.003228,0.006456,0.07735,0.1426,-0.018822,-0.0010639,0.0013617,0.0083641,0.0098275,0.15768,0.0050483,-0.00097659,-0.014591,0.0064171,0.0098275,-0.0042922,0.0033334,0.030877,0.030285,-0.0034857,0.12121,-0.003653,-0.45836,-0.0019229,-0.0081668,-0.05376
-0.011227,-0.0029016,-0.026861,-0.015068,-0.0031218,0.0044305,0.0052202,0.002885,-0.0024867,0.32483,-0.057705,-0.024041,-0.027577,0.36024,-0.009725,-0.019588,-0.11004,-0.037247,-0.082112,0.0025859,-0.038769,-0.00088768,0.33008,-0.0020528,-0.016387,0.014114,0.45419,-0.023292,0.0053443,-0.0019283,0.00085311,-0.033504,-0.023872,0.0099872,-0.067208,-0.11119,-0.0052012,-0.083575,-0.055392,-0.015315,-0.014404,-0.012491,-0.020812,-0.011383,-0.014827,0.40314,-0.046699,0.00489,-0.062536,-0.026691,0.0035081,0.0070163,-0.0094381,-0.027106,-0.014127,-0.0038573,-0.0096462,-0.022716,-0.026691,0.022195,-0.022195,-0.0038476,0.002885,0.0083193,-0.026691,0.00489,0.0036226,-0.027591,0.45419,0.0039711,-0.0042639,0.0041618,-0.095728,-0.0069717,-0.0046486,-0.017646
0.034263,-0.036693,-0.053343,-0.022171,-0.040648,-0.018277,0.093544,0.041721,0.085399,-0.041847,-0.03243,0.0087015,-0.076284,-0.049801,0.11477,0.021554,-0.28037,-0.017385,0.034872,0.037395,-0.17475,-0.053839,-0.029061,0.09484,0.012124,-0.018119,-0.062257,-0.048408,0.086194,-0.0090514,0.2993,-0.019404,0.064404,0.17374,-0.14658,0.0078898,-0.044868,0.015648,-0.10505,0.016852,0.013276,0.018645,-0.031675,-0.024495,-0.041888,-0.055726,-0.044808,-0.020172,-0.13426,-0.0059277,0.021255,0.042511,0.006983,-0.045168,-0.025736,0.0051233,0.0781,-0.005045,-0.0059277,0.628,0.0080333,-0.022456,0.041721,0.15621,-0.0059277,-0.020172,0.021949,-0.13634,-0.062257,-0.016381,0.16514,-0.017168,-0.34832,0.00926,0.12869,-0.046765
-0.061506,0.0309,-0.027794,0.23337,-0.022813,0.023094,0.02887,0.04882,0.16359,0.0096022,-0.013272,0.099191,-0.04956,-0.011655,0.16687,-0.016667,-0.20837,0.0021903,-0.14169,0.043758,-0.039799,0.099135,-0.035458,-0.028098,-0.054873,0.0031953,-0.0030489,-0.026456,0.19958,0.015812,0.38877,0.055698,0.033039,0.16951,0.26786,-0.10283,0.095699,-0.092255,-0.101,-0.013031,0.097335,0.093908,0.29024,-0.014838,0.007014,-0.0039005,-0.015937,0.025488,0.23431,0.063355,-0.044673,-0.089345,-0.031605,-0.0023067,0.16996,-0.0006312,0.16594,0.053921,0.063355,-0.35207,0.091574,0.025037,0.04882,-0.042612,0.063355,0.025488,-0.046131,0.069559,-0.0030489,0.020699,-0.13894,0.021693,-0.20989,-0.0011408,-0.0031033,-0.032102
0.24906,0.0083953,-0.029716,0.13163,-0.026489,-0.092577,-0.0071775,-0.001616,-0.06954,-0.015994,-0.031164,-0.056121,-0.043062,-0.0040168,-0.0023926,0.079278,-0.17255,-0.028973,0.40681,-0.0014484,-0.058499,0.12324,0.17425,-0.02237,-0.027323,-0.056446,0.026677,-0.024235,0.028595,-0.0086905,-0.09852,-0.0069319,0.049201,-0.0040987,0.18967,0.20828,0.052687,0.36728,-0.077651,0.061984,0.040326,-0.1224,0.0081593,-0.12241,-0.0095302,-0.0096543,-0.068527,-0.10218,0.082427,0.040604,0.20821,0.41641,-0.015737,0.034439,-0.084116,-0.0067642,0.083395,0.034558,0.040604,-0.1321,-0.051812,0.0088552,-0.001616,-0.02299,0.040604,-0.10218,0.215,0.051029,0.026677,-0.082978,-0.054427,-0.086962,-0.10112,-0.012226,0.03134,-0.023014
0.11275,-0.015589,0.0033135,-0.1439,0.0066786,-0.055294,0.0038754,0.14279,0.15183,0.0057696,-0.00041577,-0.04008,0.091718,0.0080809,0.20052,0.071413,0.33604,0.010801,0.11914,0.12799,0.21308,-0.16983,0.045758,-0.0013935,-0.017111,-0.034394,-0.0070415,0.0017598,0.098853,0.030633,0.3922,0.02482,0.021506,0.12042,-0.36174,0.0043867,-0.027884,0.021524,0.023868,0.055835,-0.062047,0.0058178,-0.026835,-0.047303,0.034805,0.0074857,-0.017504,-0.061028,-0.27323,-0.073901,0.068279,0.13656,-0.0098552,-0.19509,-0.0048105,0.011387,0.027183,-0.062896,-0.073901,-0.30087,-0.037002,-0.030678,0.14279,0.01235,-0.073901,-0.061028,0.070507,0.060327,-0.0070415,-0.049561,-0.078138,-0.05194,0.02733,0.020581,0.13879,0.00089139
-0.21611,-0.14121,0.0083952,-0.15108,0.0033461,0.033606,0.025168,0.051816,-0.01368,-0.22415,0.015224,-0.030213,-0.0075564,0.051934,0.15567,-0.028851,-0.025662,-0.02795,0.19822,0.046443,-0.023245,-0.20026,-0.03129,0.013378,0.0062525,0.060965,0.13386,0.0086518,-0.006855,0.034523,0.1179,0.039567,0.063445,0.060385,0.031341,0.4494,-0.11391,0.21718,0.012595,-0.022557,0.11208,-0.11332,-0.037226,-0.12229,0.02053,0.096851,0.0021596,0.037091,0.16631,0.074203,-0.17165,-0.34331,0.0036012,0.090342,-0.29441,0.013153,-0.050584,0.063154,0.074203,-0.08553,-0.027893,-0.0039539,0.051816,0.0047266,0.074203,0.037091,-0.17726,-0.14151,0.13386,0.030121,-0.022623,0.031568,0.032832,0.023774,0.019013,0.0077771
0.0048853,-0.11765,0.006862,-0.22958,-0.019544,0.12112,0.0448,-0.074301,0.0046533,0.18985,-0.0060221,0.051465,-0.0061293,-0.074067,0.043387,-0.25315,-0.014431,0.003344,-0.12003,-0.066597,-0.036804,-0.32665,0.098467,0.0033681,0.020348,0.05719,-0.050836,0.0069238,-0.0070724,0.050867,0.14492,-0.0086243,-0.069358,0.07814,-0.036666,-0.10458,-0.16415,0.085412,0.019377,-0.19793,0.097866,0.044889,0.10347,0.060226,0.028864,-0.096332,0.0013692,0.13368,0.21336,0.037105,0.18149,0.36297,0.01172,0.12928,-0.11394,0.0076653,-0.19588,0.03158,0.037105,-0.046211,0.047513,0.020202,-0.074301,-0.059332,0.037105,0.13368,0.18741,-0.22649,-0.050836,0.10856,-0.017523,0.11378,0.040835,0.013854,-0.22683,0.011839
-0.19006,0.16054,-0.011861,0.19975,-0.020086,0.11947,0.035637,-0.17464,-0.036116,-0.075093,0.0010667,-0.002667,0.026246,-0.032129,-0.095219,-0.223,0.078737,-0.018998,0.11387,-0.15653,0.10996,0.14568,0.039476,-0.016505,-0.046587,0.099985,0.047876,-0.012095,0.14982,-0.0087681,0.084542,-0.030638,-0.15273,0.10639,-0.17498,0.33219,0.08936,0.18233,-0.0018571,-0.17435,-0.19476,0.037387,0.10565,-0.14546,0.0044488,0.0053013,-0.023202,0.13185,-0.10904,-0.045754,0.0066601,0.01332,-0.026833,-0.24292,0.26968,-0.0073201,-0.065473,-0.038941,-0.045754,0.10708,-0.0024622,-0.013355,-0.17464,-0.026842,-0.045754,0.13185,0.0068774,0.11187,0.047876,0.10708,-0.0096201,0.11222,-0.042758,-0.013231,-0.2545,-0.012509
0.078117,0.064371,-0.0079067,-0.047686,-0.0016319,-0.08346,0.054427,-0.20454,-0.11279,-0.040182,-0.014608,0.18105,0.012522,0.010708,-0.010023,0.16444,0.0085566,-0.0035032,-0.0038819,-0.18333,0.13402,-0.25945,0.0069162,-0.01162,-0.09164,-0.067387,0.034009,-0.0073845,-0.081853,0.049982,-0.064951,0.093152,0.31519,0.0035899,-0.21706,-0.11891,-0.092117,0.036265,-0.0085812,0.12857,-0.20482,0.053026,0.13296,-0.084671,0.031464,0.024989,-0.014442,-0.092114,0.19431,0.2463,-0.023644,-0.047289,-0.052781,-0.23249,0.090912,0.016887,0.0064913,0.20963,0.2463,0.057346,0.16715,-0.027732,-0.20454,0.020899,0.2463,-0.092114,-0.024416,0.073199,0.034009,-0.074806,-0.048915,-0.078397,-0.033795,0.030522,-0.023237,-0.0043277
0.078296,0.03774,0.01953,-0.17002,0.02752,-0.093148,0.083833,-0.22952,-0.096547,-0.058,0.019224,-0.15868,-0.011241,0.049766,-0.22813,0.15894,-0.029342,0.017328,0.12701,-0.20572,-0.059415,-0.23498,-0.032189,0.016894,0.030438,-0.042156,-0.0083306,0.01489,0.10952,0.033953,0.11591,0.014814,0.028983,0.15339,0.056741,0.032004,-0.054916,-0.1401,0.029964,0.12427,0.124,-0.016762,0.33274,-0.014079,0.048344,0.05469,0.012645,-0.10281,0.048656,-0.24866,-0.035168,-0.070335,0.017531,0.1966,0.074606,0.012532,0.095245,-0.21164,-0.24866,0.011763,-0.1465,0.066013,-0.22952,-0.072568,-0.24866,-0.10281,-0.036316,0.041222,-0.0083306,-0.083489,-0.015717,-0.087498,0.034772,0.022651,-0.095992,0.014439
