-0.013424,-0.0077333,-0.040156,-0.00052155,-0.012654,-0.0085462,-0.0080965,-0.0096461,-0.0081773,-0.0071024,0.0099785,-0.010113,0.019011,-0.015277,-0.00065683,-0.019607,-0.018691,-0.0085462,-0.21857,0.0068881,-0.0087454,-0.17372,-0.0021374,-0.0088031,-0.0070446,-0.23404,0.92726,0.0028338,-0.016073,-0.011506,0.024722,0.023024,-0.0060636,-0.0032779,-0.019809,-0.0088031,-0.031905,-0.009713,-0.0084739
0.022415,0.0076415,0.059426,-0.0012924,0.015142,0.0086927,0.011229,0.013378,0.0080802,0.0098504,-0.0029113,0.010287,-0.011429,0.015309,0.023528,0.049478,0.028816,0.0086927,0.41593,0.016789,0.0179,0.75505,0.059664,0.0086985,0.011222,-0.46281,0.13347,0.041609,0.016185,0.052914,-0.007685,-0.013976,0.033862,-0.0027054,0.026765,0.0086985,0.063836,-0.0083258,0.011752
0.046511,0.036091,0.11431,-0.00030193,0.056404,0.01795,0.034543,0.041154,0.038163,0.030302,-0.025188,0.021242,0.0062056,0.052465,-0.044083,0.024746,0.047265,0.01795,0.76935,-0.03058,0.04676,-0.54166,-0.096102,0.041084,0.020432,-0.16493,0.053903,-0.08025,0.048242,-0.099255,0.01089,0.0033877,-0.06877,0.0010758,0.062241,0.041084,0.074175,0.0030178,0.036153
-0.021524,0.07813,0.43753,-0.00035895,0.043902,0.23524,-0.020924,-0.024929,0.082616,-0.018355,0.0056601,0.27837,-0.0081291,0.28218,0.0033611,-0.06944,0.21577,0.23524,-0.31281,0.0011941,-0.076969,-0.10738,0.0050545,0.088938,0.057531,-0.37464,-0.13855,0.016395,0.3441,-0.01001,-0.0049011,0.0057213,0.020675,0.039959,0.20039,0.088938,0.060051,0.11599,-0.0219
0.091108,0.10955,-0.30999,0.001262,0.19821,-0.14216,0.1379,0.16429,0.11584,0.12097,0.062499,-0.16823,-0.012111,-0.0095896,0.015529,-0.068242,-0.20331,-0.14216,-0.118,0.0054889,-0.021586,-0.14657,0.11769,0.1247,-0.074631,-0.41818,-0.17084,0.12252,-0.093565,0.0079927,-0.0086072,0.055699,0.14992,0.17361,-0.053844,0.1247,-0.048067,0.50497,0.14433
-0.17229,0.32494,-0.027647,-0.00051468,0.10785,-0.11438,-0.17848,-0.21265,0.3436,-0.15657,-0.012842,-0.13535,-0.00035056,0.2354,0.0093575,0.038742,-0.12979,-0.11438,0.0080178,0.00032377,-0.010855,0.028608,0.030623,0.36989,-0.040879,0.095069,0.037201,0.0046468,0.097505,0.025868,-0.0023558,-0.017218,0.0065544,-0.061938,-0.27169,0.36989,0.26638,-0.18018,-0.1868
0.082966,0.037688,-0.10893,-0.0021221,0.13934,0.080822,0.13451,0.16026,0.039852,0.118,-0.10615,0.095641,0.013865,0.10808,-0.052906,-0.12523,-0.049861,0.080822,0.057106,-0.023299,0.015423,-0.0097942,0.29723,0.042901,-0.068733,0.12783,0.048769,0.3823,0.12614,-0.27373,-0.0072222,-0.18197,0.48723,-0.12723,0.10153,0.042901,-0.15514,-0.3705,0.14078
-0.15321,-0.085635,0.21708,-0.00051338,-0.25023,-0.071643,-0.2244,-0.26735,-0.090552,-0.19685,-0.10866,-0.084779,0.01934,-0.14943,-0.092465,0.089441,0.11399,-0.071643,0.041201,-0.047895,0.038062,-0.071986,0.20472,-0.097482,0.11632,-0.05064,-0.017884,0.26261,-0.14992,-0.2862,0.0069789,-0.15018,0.36066,0.10672,-0.12455,-0.097482,0.13055,0.30996,-0.23486
0.19357,0.046169,0.45052,-0.00079753,0.15547,-0.25023,0.14614,0.17411,0.048819,0.1282,-0.029326,-0.29611,0.0075429,-0.16744,-0.013414,0.014388,0.13973,-0.25023,-0.13987,-0.0048991,-0.17202,-0.0020755,-0.0051787,0.052555,0.25215,-0.0050081,-0.0015219,0.0024164,-0.2717,-0.036039,0.0044279,-0.034625,0.0065229,-0.068056,0.20613,0.052555,0.31068,-0.19806,0.15296
-0.040992,-0.027938,0.058746,0.0085663,-0.061083,-0.015812,-0.048059,-0.057257,-0.029542,-0.042158,0.56236,-0.018712,-0.10155,-0.042259,-0.056648,-0.032472,0.029496,-0.015812,0.039978,-0.0068006,0.034951,-0.078626,0.12023,-0.031803,0.038075,-0.069023,-0.045673,0.1861,-0.039683,0.15835,-0.038989,0.67521,0.21243,-0.071581,-0.013832,-0.031803,-0.014498,-0.20494,-0.050299
-0.028317,-0.019113,0.032883,-0.0016531,-0.025004,-0.0024885,-0.012338,-0.014699,-0.02021,-0.010823,-0.23449,-0.0029448,-0.059219,-0.021759,0.63767,-0.017928,0.013057,-0.0024885,0.03529,-0.3509,0.030536,-0.091781,0.4607,-0.021757,0.031059,-0.015693,-0.0042566,-0.23034,-0.016983,0.3187,0.083861,0.061306,0.11835,-0.013424,0.018807,-0.021757,-0.00079974,-0.039605,-0.012913
0.1673,-0.040856,-0.17254,0.0019743,0.0087737,0.083756,0.049774,0.0593,-0.043202,0.043663,-0.12737,0.099113,-0.0743,0.029966,-0.25135,0.60411,-0.0037804,0.083756,-0.074873,-0.31407,-0.24185,0.0044617,0.046739,-0.046508,-0.1771,-0.014998,-0.0071907,-0.14178,0.072407,-0.12178,0.18322,0.20842,0.099715,-0.0074987,-0.077295,-0.046508,0.34477,-0.021083,0.052094
0.074349,-0.035994,-0.069072,0.00013914,-0.024384,0.033982,0.0045505,0.0054214,-0.038061,0.0039918,0.41147,0.040213,0.51991,-0.0077774,0.23142,0.29681,0.010654,0.033982,-0.014752,0.07711,-0.10347,-0.078489,0.22557,-0.040974,-0.079183,-0.068662,-0.028022,0.097888,0.015209,-0.0057595,-0.39244,-0.28902,-0.17034,-0.024849,-0.052069,-0.040974,0.16408,-0.072163,0.0047626
-0.054985,0.0026377,-0.0012511,-0.0071854,-0.011643,-0.021459,-0.016768,-0.019978,0.0027891,-0.01471,-0.007661,-0.025394,0.74546,-0.015717,-0.1473,-0.13035,-0.018735,-0.021459,-0.016401,-0.15238,0.058942,0.005144,-0.1252,0.0030025,0.033733,-0.094353,-0.062246,-0.10099,-0.024265,0.1224,0.52444,0.041757,0.16055,-0.026266,0.0047276,0.0030025,-0.084165,-0.07891,-0.01755
