0.0023891,-0.0074314,-0.49417,-0.0064719,-0.0048911,-0.0014706,0.83,0.0059107,-0.25818,-0.0076883,0.0040161
0.0057405,0.0038553,-0.67281,0.0012203,-0.0043398,0.0087305,-0.17724,0.0022286,0.71815,-0.0055075,-0.00011261
0.25722,0.0081464,-0.24902,0.08832,0.4758,0.0192,-0.23358,0.40252,-0.28757,0.54809,0.1937
0.41229,0.030546,-0.028115,-0.031177,-0.39555,0.019812,-0.045385,0.61472,-0.048937,-0.45572,0.28366
-0.12771,0.72699,-0.11815,0.61282,-0.12138,-0.10954,-0.1032,-0.0683,-0.13976,-0.063578,0.0066119
0.48468,0.044845,-0.067646,0.099245,-0.038504,0.70483,-0.06485,-0.20744,-0.092154,-0.034314,-0.43987
-0.54815,-0.0581,-0.058021,0.02647,-0.040591,0.66914,-0.058106,0.062289,-0.072843,-0.038437,0.47818
0.0087985,-0.64771,0.009514,0.73483,-0.17534,-0.0762,0.0092117,0.0028062,0.01365,0.058452,-0.008859
-0.0040543,-0.077253,-0.0084487,0.15764,0.72864,-0.01229,-0.0095717,-0.008826,-0.010592,-0.66162,0.00045508
0.42637,-0.010732,-0.034155,-0.013655,-0.017442,-0.075034,-0.033641,-0.61413,-0.040907,-0.012207,0.65628
0.1739,0.19854,0.46594,0.20017,0.19306,0.17621,0.45114,0.17679,0.54517,0.20935,0.17039
