-0.022799,0.0074883,-0.032013,-0.05112,-0.023947,-0.010021,-0.023947,-0.044631,-0.0040255,-0.033633,0.0074883,-0.021509,-0.021509,-0.014509,-0.037521,-0.022799,-0.0093196,-0.018437,-0.011076,-0.011472,-0.20749,-0.033651,-0.045219,-0.018508,0.010577,-0.032529,-0.075592,0.01381,-0.044226,-0.063328,-0.019839,-0.018176,-0.028383,-0.032601,-0.046767,-0.20388,-0.016525,-0.039516,-0.014626,-0.031757,-0.028383,-0.037277,-0.080346,-0.027914,0.052418,-0.028383,-0.050467,-0.022799,-0.018437,-0.0072803,-0.027914,-0.02194,-0.025211,-0.020887,-0.023947,-0.073923,-0.011472,-0.021715,-0.01188,-0.011472,-0.021509,-0.016492,-0.037277,-0.0203,-0.028383,-0.20622,-0.027914,-0.020556,-0.080585,-0.027804,-0.025185,-0.011472,-0.042844,-0.021509,-0.018437,-0.01188,-0.028383,-0.030184,-0.051732,-0.021509,-0.022799,-0.07316,0.88525,-0.022799,-0.010021
-0.025935,-0.015987,-0.010898,0.12913,-0.034719,0.013229,-0.034719,-0.037608,-0.0098984,-0.0082872,-0.015987,0.0042098,0.0042098,0.0076724,0.010059,-0.025935,-0.013512,-0.014324,0.043146,-0.016837,-0.33382,0.00020163,-0.066947,-0.089171,-0.028449,-0.012226,0.071302,0.0033059,0.014221,0.037653,0.01272,0.0035575,-0.063546,0.18783,-0.068487,0.76631,-0.02396,0.023288,0.049977,-0.0079367,-0.063546,-0.0091851,-0.092429,0.10873,-0.017789,-0.063546,0.083295,-0.025935,-0.014324,-0.0056561,0.10873,0.022163,-0.0079339,0.021099,-0.034719,0.039936,-0.016837,0.029114,-0.021935,-0.016837,0.0042098,-0.020611,-0.0091851,-0.025336,-0.063546,-0.22684,0.10873,-0.085045,-0.11877,-0.05772,0.098103,-0.016837,-0.040497,0.0042098,-0.014324,-0.021935,-0.063546,-0.041932,0.15546,0.0042098,-0.025935,-0.12384,0.036823,-0.025935,0.013229
-0.076961,0.00058038,-0.06182,-0.008283,-0.030541,0.0048598,-0.030541,-0.14661,0.035933,-0.069971,0.00058038,-0.046602,-0.046602,0.053602,-0.01361,-0.076961,-0.011886,0.0098234,0.010326,-0.034928,0.63024,-0.071004,-0.16434,0.035603,-0.024709,-0.0099925,0.056556,-0.00021558,0.11107,0.0283,-0.030311,-0.039381,-0.24237,0.059731,-0.065266,0.047029,-0.021076,0.0015616,0.11916,-0.047017,-0.24237,-0.077553,0.11193,0.026021,-0.0029772,-0.24237,0.0011176,-0.076961,0.0098234,0.0038789,0.026021,-0.021912,0.029774,-0.020859,-0.030541,-0.099941,-0.034928,-0.011072,-0.015269,-0.034928,-0.046602,-0.026554,-0.077553,-0.066276,-0.24237,-0.09478,0.026021,-0.11227,0.16803,0.047318,0.023477,-0.034928,0.078585,-0.046602,0.0098234,-0.015269,-0.24237,0.068776,0.11397,-0.046602,-0.076961,-0.13969,0.076619,-0.076961,0.0048598
-0.1247,-0.015348,-0.07712,-0.0076981,-0.01913,-0.0010651,-0.01913,-0.24128,0.011292,-0.11322,-0.015348,-0.05325,-0.05325,0.029698,-0.021804,-0.1247,-0.0074452,-0.0032565,0.032695,-0.058085,0.26694,-0.10161,0.087701,-0.063397,-0.011902,-0.032976,0.0086381,-0.0038705,0.055059,-0.033487,-0.031675,-0.044999,0.32855,0.072992,-0.03827,0.089025,-0.013202,-0.051757,0.074511,-0.074842,0.32855,-0.12549,-0.0068544,0.082395,-0.0056558,0.32855,-0.0079481,-0.1247,-0.0032565,-0.0012859,0.082395,-0.019052,0.004899,-0.018138,-0.01913,-0.13262,-0.058085,-0.016674,-0.0080888,-0.058085,-0.05325,-0.015268,-0.12549,-0.10827,0.32855,-0.14419,0.082395,0.10968,0.049726,0.025838,0.07434,-0.058085,0.018436,-0.05325,-0.0032565,-0.0080888,0.32855,0.024716,0.11968,-0.05325,-0.1247,-0.038524,0.046528,-0.1247,-0.0010651
-0.0085011,-0.015734,0.11268,-0.10068,0.24596,0.0084907,0.24596,-0.044583,0.019871,-0.021994,-0.015734,0.072656,0.072656,0.024539,-0.035773,-0.0085011,0.095726,-0.02223,0.056761,-0.022941,0.0043195,-0.019739,0.079548,0.030092,0.31888,-0.055611,-0.11591,-0.0018557,0.0039415,-0.053423,0.021962,0.061398,-0.050633,0.18545,0.46831,-0.12609,0.16974,-0.025936,0.05264,0.010712,-0.050633,-0.024377,0.017055,0.14304,0.0024458,-0.050633,-0.089177,-0.0085011,-0.02223,-0.0087779,0.14304,-0.016987,-0.024938,-0.016172,0.24596,0.055916,-0.022941,-0.030284,0.047964,-0.022941,0.072656,0.21992,-0.024377,-0.018624,-0.050633,-0.34778,0.14304,0.080813,-0.068231,-0.011822,0.12906,-0.022941,-0.0434,0.072656,-0.02223,0.047964,-0.050633,-0.021915,0.11699,0.072656,-0.0085011,0.051385,-0.052235,-0.0085011,0.0084907
-0.18599,0.017245,0.013427,0.16518,0.13093,-0.030698,0.13093,-0.2067,-0.035776,-0.010213,0.017245,-0.037946,-0.037946,-0.043381,0.024098,-0.18599,0.050956,0.0084631,-0.09412,-0.060739,-0.088026,-0.11451,-0.034025,0.032865,0.11977,0.024144,0.14682,-0.0093437,-0.045719,-0.033385,-0.0074773,-0.032066,-0.023806,-0.26708,0.27738,0.21967,0.090355,-0.072809,-0.094546,-0.01678,-0.023806,-0.01132,0.12663,-0.23719,-0.0021585,-0.023806,0.12598,-0.18599,0.0084631,0.0033418,-0.23719,0.016946,0.008547,0.016133,0.13093,0.095859,-0.060739,0.024009,0.045826,-0.060739,-0.037946,0.12801,-0.01132,-0.14615,-0.023806,0.17267,-0.23719,0.11585,0.010386,-0.0062264,-0.214,-0.060739,0.017328,-0.037946,0.0084631,0.045826,-0.023806,-0.0047862,-0.18439,-0.037946,-0.18599,-0.037692,0.035349,-0.18599,-0.030698
-0.11966,-0.032987,0.19165,0.010255,-0.063723,-0.028384,-0.063723,-0.021737,-0.016331,0.0942,-0.032987,0.29167,0.29167,-0.014661,0.002114,-0.11966,-0.0248,-0.0051009,-0.026789,-0.015297,0.19461,-0.077331,-0.083454,-0.11906,-0.062825,-0.069706,-0.031802,0.002429,-0.040683,-0.065771,0.12507,0.24648,0.015802,0.020784,-0.15753,0.027078,-0.043975,-0.055629,-0.017528,0.16079,0.015802,0.10441,-0.18789,-0.067512,0.030276,0.015802,0.0037394,-0.11966,-0.0051009,-0.0020142,-0.067512,0.0064245,0.0099382,0.006116,-0.063723,0.17051,-0.015297,-0.0044782,-0.051035,-0.015297,0.29167,-0.060555,0.10441,-0.07994,0.015802,-0.16955,-0.067512,-0.038501,0.014009,0.06042,-0.060912,-0.015297,-0.049787,0.29167,-0.0051009,-0.051035,0.015802,0.023662,-0.11037,0.29167,-0.11966,0.22929,0.024802,-0.11966,-0.028384
-0.21623,0.04423,0.023385,-0.069926,-0.048101,0.044278,-0.048101,-0.093773,0.0010981,0.053818,0.04423,0.032298,0.032298,-0.0048867,-0.02236,-0.21623,-0.01872,0.0098164,0.078827,0.042709,-0.3122,-0.17426,-0.14484,-0.062059,-0.048508,0.14069,-0.0080657,-0.0074339,0.025008,-0.11266,-0.0016627,0.027293,-0.045185,0.14225,-0.055562,-0.25817,-0.033194,-0.12089,-0.025881,0.041849,-0.045185,0.059649,0.16432,0.19865,-0.022332,-0.045185,-0.043613,-0.21623,0.0098164,0.0038761,0.19865,-0.030656,-0.03303,-0.029184,-0.048101,-0.0010153,0.042709,-0.038443,0.044986,0.042709,0.032298,-0.05293,0.059649,-0.10279,-0.045185,0.38693,0.19865,-0.011013,-0.014186,-0.030907,0.17923,0.042709,0.0599,0.032298,0.0098164,0.044986,-0.045185,-0.03053,0.15426,0.032298,-0.21623,-0.12188,-0.064238,-0.21623,0.044278
-0.044226,-0.035251,0.011175,0.10676,0.040738,-0.060839,0.040738,0.26835,-0.099391,0.26924,-0.035251,-0.15138,-0.15138,-0.084598,-0.014224,-0.044226,0.015855,0.006619,0.051001,0.065483,0.25775,-0.046704,0.01038,-0.183,0.077125,-0.13041,0.061399,0.027484,-0.12695,-0.12036,-0.073063,-0.12793,0.018347,-0.11862,0.032694,0.040914,0.028113,-0.16021,-0.25824,0.063186,0.018347,0.29841,-0.22466,0.12853,0.017517,0.018347,0.082259,-0.044226,0.006619,0.0026136,0.12853,-0.019817,0.0030245,-0.018866,0.040738,0.2136,0.065483,-0.05114,-0.046078,0.065483,-0.15138,0.037205,0.29841,0.012591,0.018347,-0.017622,0.12853,-0.031351,-0.0026414,0.04658,0.11596,0.065483,-0.030435,-0.15138,0.006619,-0.046078,0.018347,0.052112,-0.0050569,-0.15138,-0.044226,-0.054739,0.078484,-0.044226,-0.060839
-0.057856,-0.015289,0.030699,-0.068036,0.0078081,0.050945,0.0078081,0.19298,0.1726,0.20589,-0.015289,-0.068025,-0.068025,0.18023,-0.076548,-0.057856,0.0030388,-0.031889,-0.076683,0.070638,-0.032333,-0.080431,-0.015436,-0.0084558,0.066769,0.086569,-0.02586,0.0086601,0.25215,-0.02659,-0.052956,-0.057484,0.049997,0.23695,-0.015357,-0.029837,0.0053883,0.032764,0.5191,0.052757,0.049997,0.2282,0.083556,-0.19325,-0.051574,0.049997,-0.072501,-0.057856,-0.031889,-0.012592,-0.19325,-0.0496,-0.043304,-0.047218,0.0078081,0.10106,0.070638,-0.047255,-0.028238,0.070638,-0.068025,0.0019071,0.2282,0.0075715,0.049997,-0.1292,-0.19325,-0.09408,-0.064324,-0.088844,-0.17436,0.070638,0.035891,-0.068025,-0.031889,-0.028238,0.049997,-0.042865,0.055284,-0.068025,-0.057856,-0.10732,-0.020599,-0.057856,0.050945
0.096221,0.03239,0.043993,0.30387,0.018728,-0.03306,0.018728,0.031977,-0.021809,-0.059535,0.03239,0.095254,0.095254,0.0041774,-0.11645,0.096221,0.0072887,-0.013641,0.0016385,-0.0044705,-0.038796,-0.019284,0.064703,-9.9017e-05,0.079905,-0.026073,0.53283,0.015602,0.23925,-0.16814,-0.012082,0.080494,0.032575,-0.021048,-0.0063307,-0.14845,0.012924,-0.18192,-0.037301,0.0064264,0.032575,-0.065986,0.011951,0.0041293,0.0099151,0.032575,0.21057,0.096221,-0.013641,-0.0053865,0.0041293,-0.10492,-0.077396,-0.099887,0.018728,0.060655,-0.0044705,-0.14213,-0.032834,-0.0044705,0.095254,0.0055891,-0.065986,0.054347,0.032575,-0.045321,0.0041293,-0.14693,0.050861,-0.095039,0.0037256,-0.0044705,0.35846,0.095254,-0.013641,-0.032834,0.032575,-0.024575,0.11044,0.095254,0.096221,-0.22491,0.030842,0.096221,-0.03306
