0.0034702,-0.036295,-0.009591,0.0028568,0.00086162,0.0029729,-0.0085988,-0.010239,-0.0057674,-0.0051428,0.0057842,-0.0014137,-0.0040482,0.002156,0.0030139,-0.0036789,-0.0034437,0.00074352,-0.0027058,-0.049891,-0.0036585,-0.00016156,-0.016585,-0.011267,-0.012169,-0.016305,-0.0027236,0.0026244,0.83433,-0.012277,-0.010317,0.0023233,-0.0065845,-0.022862,0.0050027,-0.00083022,0.0026244,-0.012112,0.0029729,-0.0076677,-0.0054991,0.00031519,-0.012926,-0.0061253,-0.0032445,-0.0036789,0.0031872,-0.010097,-0.020095,-0.06501,-0.004481,-0.0047866,-0.0033333,-0.0089357,-0.0012032,-0.0014137,-0.00406,0.006625,-0.051052,-0.003842,-0.013814,-0.0061858,0.0010884,-0.0048641,0.0015581,0.002304,-0.010682,-0.0037424,-0.018345,-0.0020522,0.0014636,0.00064189,-0.0037293,-0.0057026,-0.0020906,0.0017598,-0.0012721,-0.0031279,-0.0033333,-0.0025744,0.00038812,-0.002466,-0.00067422,-0.0097547,0.00086162,0.0038271,0.0010884,0.0066288,0.0022932,0.0042554,-0.013977,-0.0085166,-0.0031895,-0.006317,0.002151,-0.0069978,0.002374,-0.0038627,0.0012349,0.00038812,-0.0007066,-0.0033962,-0.0066441,0.0036083,0.0011779,0.00082724,0.0033551,-0.024739,0.0031186,-0.00067422,0.0060101,-0.0088722,-0.013561,-0.0077022,-0.0042404,0.00057144,0.002151,-0.0046137,-0.0027668,-0.018165,-0.0020128,-0.0031311,-0.0016565,-0.53575,0.0015581,-0.00086339
-0.025885,-0.088335,-0.070258,-0.0043903,-0.015391,-0.0046709,-0.062786,-0.068499,-0.03039,-0.02922,-0.016439,-0.028626,-0.013038,-0.0033132,-0.014861,-0.0038439,-0.011985,-0.013281,-0.019367,-0.18543,-0.03512,0.003505,-0.01242,-0.070701,-0.052281,0.012791,-0.0094789,-0.0040331,0.34454,-0.094596,-0.012748,-0.0035172,-0.041967,-0.16769,-0.037058,-0.02103,-0.0040331,-0.037587,-0.0046709,-0.056622,-0.039803,-0.018969,-0.062737,-0.029863,-0.0055914,-0.0038439,-0.02427,-0.071831,-0.082233,-0.21645,-0.028545,-0.019391,-0.0034828,-0.072359,-0.024364,-0.028626,-0.025864,-0.018584,-0.39104,-0.013371,-0.084848,-0.045679,-0.0052861,-0.024154,-0.0075669,-0.0036199,-0.094023,-0.015161,-0.10343,-0.014689,-0.0071079,-0.011466,-0.10597,0.00082528,-0.026906,-0.017285,-0.00093163,-0.022388,-0.0034828,-0.033131,-0.023358,-0.031858,-0.017079,-0.050091,-0.015391,-0.0059007,-0.0052861,-0.017598,-0.011588,-0.0065611,0.0002998,-0.022683,-0.00062418,-0.057442,-0.010722,-0.035647,-0.011833,-0.013281,-0.0059976,-0.023358,-0.017899,0.0015088,-0.030217,-0.0056064,-0.041312,-0.0040176,-0.017189,-0.12202,-0.0047212,-0.017079,-0.030312,-0.013951,-0.082162,-0.028979,-0.014758,-0.010207,-0.010722,-0.050938,-0.022093,-0.016109,-0.025903,-0.0032715,0.0025244,0.6712,-0.0075669,-0.011092
-0.00083426,0.34479,0.029516,0.0052398,-0.018259,0.0053056,-0.065279,-0.10734,-0.038068,-0.020934,0.014771,-0.033156,-0.0146,0.0039543,0.011333,-0.009708,0.0037726,-0.015757,-0.034427,0.51071,0.10186,-0.0010236,0.03784,-0.050196,0.072184,-0.012313,0.0029838,0.0048135,-0.1084,-0.12364,-0.018892,0.0051343,-0.077494,-0.28457,-0.0032021,0.078788,0.0048135,0.10909,0.0053056,-0.072402,-0.051195,-0.0069251,-0.0022002,-0.021855,0.023636,-0.009708,-0.0020178,0.068271,-0.030566,-0.075377,-0.015832,-0.005682,-0.0087959,-0.047156,-0.028219,-0.033156,-0.014345,0.017734,-0.4899,0.004209,-0.0049233,-0.058409,0.0049742,0.0057181,0.0071205,0.0041118,-0.10868,-0.0044425,0.061671,-0.02611,0.0066886,-0.013603,-0.11401,-0.0051684,-0.049036,0.012663,0.0074158,-0.039797,-0.0087959,-0.060382,-0.0085274,0.094394,0.063984,0.0095462,-0.018259,0.0076633,0.0049742,0.014945,-0.0065495,0.008521,-0.017151,-0.030021,0.015324,-0.0053398,0.0068265,-0.055595,0.0075344,0.058818,0.0056438,-0.0085274,0.067056,0.011042,-0.045527,0.0065298,0.048267,0.0037805,-0.0036293,0.24521,0.006892,0.063984,-0.0052375,-0.023101,-0.079084,0.050415,0.0046455,-0.01211,0.0068265,0.017866,-0.029243,0.035471,-0.04721,-0.0082624,-0.00082113,-0.17202,0.0071205,0.00058995
-0.0076048,-0.10579,-0.02388,0.0036654,0.0030347,0.0012745,-0.0075001,0.035374,0.0068406,-0.015067,0.010056,0.0050911,0.0046383,0.0027662,0.00953,-0.00045582,0.0098209,0.0026187,0.027143,-0.23152,-0.036058,0.0006263,-0.016345,-0.01859,-0.034536,-0.019311,0.0077674,0.0033672,-0.10894,0.022156,0.017474,0.00044045,0.039499,0.16736,0.0044533,-0.018541,0.0033672,-0.065473,0.0012745,0.0018288,0.028381,-0.0073461,-0.071328,-0.0087379,-0.0087952,-0.00045582,-0.0040335,-0.037,-0.10873,-0.55995,-0.016806,-0.02445,-0.000413,-0.044299,0.004333,0.0050911,-0.015227,0.010889,-0.02936,0.010957,-0.089425,0.0014754,0.0029398,-0.035349,0.0042082,0.00098775,0.070938,-0.019116,-0.036469,0.020586,0.003953,0.0022608,0.035202,0.010994,0.018799,0.01173,-0.0076831,0.031377,-0.000413,0.023149,-0.0090459,-0.044189,-0.015057,-0.026118,0.0030347,0.0011722,0.0029398,0.011969,0.0020891,0.0013034,-0.02394,-0.053755,-0.0037128,-0.033551,0.0075197,0.037605,0.0082994,-0.021441,0.0033355,-0.0090459,-0.01578,-0.0011825,-0.0043395,0.0031057,-0.012567,0.0022343,0.0052992,0.70577,0.00059123,-0.015057,0.011557,0.0037914,0.0045548,-0.04095,0.012093,0.0020127,0.0075197,-0.034216,0.0034295,-0.045623,0.018099,-0.00038795,0.0011471,-0.092956,0.0042082,-0.039599
-0.0055631,-0.22455,-0.047908,-0.0017595,-0.010609,0.00098263,-0.021862,-0.066758,-0.011993,-0.0065189,-0.0065346,-0.02943,-0.006403,-0.0013278,-0.0082024,-0.0034666,0.010481,-0.0091551,-0.037976,-0.28928,-0.052387,-0.00060082,-0.049732,0.0076347,-0.066483,0.033624,0.0082894,-0.0016164,-0.0066797,-0.06634,0.01427,-0.0022895,-0.061906,-0.25572,-0.016342,-0.045773,-0.0016164,-0.024736,0.00098263,-0.020597,-0.043761,-0.0022317,0.030923,-0.011917,-0.013344,-0.0034666,-0.0040984,-0.027322,0.080028,0.66619,-0.010191,0.018689,-0.0031409,0.022634,-0.025047,-0.02943,-0.0092332,-0.010097,-0.13138,0.011693,0.046109,-0.016616,-0.0036255,0.031176,-0.0051898,0.00076153,-0.068984,0.014612,-0.098968,-0.028802,-0.004875,-0.0079037,-0.08472,0.002297,-0.031103,0.0051225,0.003096,-0.043899,-0.0031409,-0.0383,-0.0027481,-0.031293,-0.037172,-0.019607,-0.010609,-0.0013134,-0.0036255,-0.0062391,-0.0078833,-0.0014604,0.0089961,0.065492,-0.011241,-0.0039039,-0.0049043,-0.052535,-0.0054128,-0.033237,-0.0041135,-0.0027481,-0.038957,-0.0083474,0.0027901,-0.00053425,-0.043889,-0.0027555,-0.0092182,0.4879,-0.0030732,-0.037172,-0.018799,0.0055027,-0.032012,-0.015315,0.012906,-0.0070363,-0.0049043,-0.020773,-0.0075788,-0.0038476,-0.029945,-0.0029504,3.0992e-005,-0.037893,-0.0051898,0.057543
-0.026104,0.010808,-0.078044,0.0010229,-0.04524,0.0070367,-0.17117,0.078262,-0.038248,-0.032577,0.0076362,-0.053433,0.015551,0.00077195,0.003828,-0.0016566,0.021619,-0.039039,0.13802,-0.023084,0.00063686,0.00065838,0.043657,0.12704,-0.068641,0.011074,0.017098,0.00093967,-0.018747,-0.10617,-0.027571,-0.0028042,0.13427,0.65599,-0.041456,0.0081592,0.00093967,0.017373,0.0070367,-0.047797,0.076309,-0.020023,-0.00964,-0.050214,0.0030836,-0.0016566,-0.019962,0.018683,0.12429,0.21985,-0.085474,-0.018918,-0.001501,-0.086556,-0.045476,-0.053433,-0.077443,0.0013665,-0.45133,0.02412,-0.036374,-0.038559,-0.0016453,0.0016404,-0.0023552,0.0054534,0.13017,-0.014791,0.013339,0.10468,-0.0022124,-0.033703,-0.0019238,0.0040683,0.013519,0.016281,0.0043752,0.15955,-0.001501,0.016647,-0.024656,0.026372,0.0066261,0.012596,-0.04524,0.002056,-0.0016453,0.011586,-0.028234,0.0022861,-0.033649,0.017083,4.8657e-005,0.01373,0.0070661,0.18394,0.0077988,-0.004725,-0.0018668,-0.024656,0.0069443,0.0013262,-0.072407,0.004875,0.083263,-0.0012505,-0.025234,-0.056206,-0.0037641,0.0066261,-0.045855,-0.026854,-0.070966,-0.020539,0.026621,-0.030004,0.0070661,-0.058419,-0.056763,0.036467,0.013016,-0.0014099,-0.00034704,-0.041352,-0.0023552,0.033642
0.14007,-0.20104,0.075678,0.05586,0.03085,0.031295,-0.099967,-0.069799,-0.03936,-0.02882,0.19337,-0.034752,-0.022377,0.042156,0.19039,-0.0056762,0.066717,0.026621,-0.020725,-0.22045,0.087359,2.3123e-006,-0.039603,0.079055,-0.041392,-0.013972,0.052767,0.051315,-0.13229,-0.05557,0.01605,0.030546,-0.037668,-0.17213,0.25211,-0.020234,0.051315,0.052652,0.031295,-0.036063,0.003754,0.088796,-0.037162,-0.066999,0.003164,-0.0056762,0.14892,0.17453,-0.052061,-0.091551,-0.070917,7.974e-005,-0.0051429,-0.027839,-0.029577,-0.034752,-0.064255,0.22473,-0.19397,0.074435,0.16539,-0.029093,0.041677,0.025655,0.05966,0.024254,0.15257,6.2345e-005,0.019524,-0.015718,0.056041,0.022982,0.18801,-0.0085201,-0.018656,0.13279,-0.0036757,-0.023958,-0.0051429,-0.022973,0.10934,-0.025101,-0.016432,-0.029586,0.03085,0.045422,0.041677,0.24789,0.041398,0.050505,-0.06672,-0.01973,-0.0096133,0.052282,0.17464,-0.045779,0.19275,-0.022074,0.047287,0.10934,-0.017221,-0.0042914,-0.027772,0.054453,0.063102,0.031676,0.075782,-0.19636,0.041002,-0.016432,0.20556,0.019568,-0.052472,-0.020668,0.082153,0.02046,0.17464,0.042219,-0.023639,-0.036285,-0.017961,-0.0048309,0.00047868,-0.10181,0.05966,0.015262
0.0093228,0.62939,0.083637,0.01041,0.005662,0.0097627,0.036338,-0.0097795,0.017194,-0.014868,-0.001136,-0.0059161,-0.014574,0.0078561,-0.01849,-0.0035211,0.040986,0.0048859,-0.014844,-0.35719,-0.16488,-0.0014806,-0.10746,0.0084578,0.10445,-0.017097,0.032416,0.0095631,-0.010862,0.011867,0.0345,-0.0055623,-0.0077261,-0.070401,-0.004834,0.0045549,0.0095631,-0.16618,0.0097627,-0.041636,0.0011101,0.015048,-0.22114,-0.029674,-0.0317,-0.0035211,0.026181,0.029561,-0.074441,0.086449,-0.026746,-0.10433,-0.0031903,-0.054211,-0.0050351,-0.0059161,-0.024233,-0.012848,-0.00098574,0.045728,-0.05491,-0.033589,-0.006525,-0.080217,-0.0093404,0.0075661,0.074709,-0.081571,0.15994,-0.011258,-0.0087738,0.0042181,0.028301,-0.0073411,0.009772,0.037463,0.00040449,-0.01716,-0.0031903,0.012033,0.01853,0.025665,0.003699,0.13443,0.005662,0.0014427,-0.006525,0.0025303,-0.0010396,0.0016042,0.0042574,-0.0085004,0.0024723,0.06033,-0.013414,-0.031472,-0.014805,-0.24093,-0.0074033,0.01853,0.0038766,0.043263,0.036126,0.012506,0.065802,-0.0049592,0.0037855,-0.032912,-0.0074664,0.003699,-0.0040517,0.036497,0.021177,-0.31511,0.05047,0.0037551,-0.013414,-0.19579,0.032387,0.079833,0.009408,-0.0029967,-0.00083844,-0.022031,-0.0093404,0.026021
-0.20106,-0.068028,0.014842,0.031241,-0.053363,0.034355,0.20555,-0.029584,0.074777,0.000691,0.083283,-0.027283,0.029106,0.023576,0.05882,-0.017267,0.14603,-0.046049,-0.02561,-0.07511,0.058068,0.0039425,0.10368,-0.042909,0.068329,0.02638,0.1155,0.028699,-0.067496,0.031279,0.068986,0.0041058,-0.011941,-0.062594,-0.11325,-0.00034916,0.028699,0.03728,0.034355,0.077512,0.037666,-0.18515,0.016876,0.11222,-0.019273,-0.017267,-0.1628,-0.074384,-0.19405,0.023994,0.12716,0.0082607,-0.015645,0.1501,-0.02322,-0.027283,0.11521,0.074618,-0.14909,0.16293,-0.28396,0.062531,0.030753,0.056265,0.044023,0.026625,0.28939,0.0064586,-0.099106,-0.019423,0.041353,-0.039754,-0.25289,0.010679,0.027649,0.15314,0.0095167,-0.029605,-0.015645,0.034046,-0.22799,-0.051711,-0.00028355,0.1026,-0.053363,0.025047,0.030753,0.078209,-0.02757,0.02785,0.059483,-0.077376,0.0057497,-0.048633,0.028363,-0.0051449,0.031304,0.032676,0.034893,-0.22799,-0.00029717,0.0031946,0.0087218,0.040565,0.062045,0.023373,0.015563,-0.11606,0.0055113,-0.00028355,0.0022958,0.072048,0.23796,0.037724,0.17982,-0.035391,0.028363,0.019991,0.057057,-0.0011383,0.026619,-0.014696,0.00027963,-0.090583,0.044023,0.046727
-0.13413,0.2873,-0.12073,0.032678,0.024547,0.067004,-0.11269,0.03935,0.0048092,0.045445,0.13768,0.064561,0.013091,0.024662,0.10534,0.003369,-0.17336,0.021182,0.00060319,-0.23488,0.12897,-0.0042325,-0.13764,-0.16444,-0.0051983,0.063031,-0.13711,0.03002,-0.052711,0.12421,-0.086465,0.0030267,-0.00017126,0.042406,0.01248,-0.034379,0.03002,0.051607,0.067004,0.080173,0.047027,-0.12386,0.16737,-0.079951,-0.037565,0.003369,-0.09713,-0.22008,0.043209,-0.02557,-0.12442,0.12051,0.0030525,0.084599,0.054947,0.064561,-0.11273,0.11311,-0.00069236,-0.19341,0.00070202,0.064678,0.048914,0.14072,0.07002,0.051928,-0.22355,0.094221,-0.10647,0.00045748,0.065772,0.018287,-0.08928,0.0024153,-0.003611,-0.11735,0.012483,0.00069728,0.0030525,-0.0044466,-0.15252,-0.045245,-0.027919,0.10228,0.024547,0.044649,0.048914,0.12695,0.016484,0.049646,-0.036826,0.015808,0.0023163,0.057007,0.05962,0.012604,0.065802,0.020066,0.055499,-0.15252,-0.02926,0.037929,-0.01075,0.061071,0.0034837,0.037176,0.10052,-0.029658,0.0040628,-0.027919,0.11281,-0.088362,-0.15378,0.12141,-0.21347,0.01628,0.05962,0.14562,-0.0064957,0.014117,-0.0034766,0.0028674,-0.00087068,-0.054353,0.07002,0.057103
