-0.0022324,0.003014,0.81416,-0.0012469,0.0090859,-0.0011936,-0.0060654,-0.017809,0.0024942,-0.002966,-0.0011927,0.017042,-0.00041817,-0.0042799,0.0061489,0.0011455,0.069915,-0.00077269,-0.00020421,0.00028397,-0.57558,-0.0016848,-0.0021829,-0.0026452,0.0012344,-0.0014027,0.00028729,0.00020457,-0.0020606,-0.0084688,0.0067254
-0.00217,0.022485,-0.41592,-0.00043606,0.044445,0.006023,0.0015562,0.06416,0.0098268,0.013044,0.0055347,0.020801,0.0018877,0.0047999,0.036457,0.008017,0.61059,0.0019946,0.010333,0.059887,-0.50925,-0.0013893,0.008947,0.0029666,0.024826,-4.4218e-05,0.013783,0.015382,-0.0016192,-0.0075033,0.42564
0.011285,-0.018416,-0.30755,0.017403,-0.033342,0.047233,0.036834,0.53574,-0.0059374,0.097267,0.033656,-0.024829,0.013098,0.052491,-0.025861,-0.0062564,-0.48368,0.018068,-0.0070031,-0.04155,-0.51754,0.0083089,0.06321,0.032442,-0.019198,0.0027558,-0.011419,-0.0099318,0.012924,-0.0034438,-0.29707
-0.0085584,0.004045,0.043273,0.0015119,-0.07518,-0.0008091,-0.00083185,-0.0083976,-0.017251,-0.0015561,-0.00024457,-0.10676,-0.00020435,-0.0010399,-0.10239,0.0018295,-0.53123,-3.4009e-05,0.0048908,0.1401,0.0011009,0.001195,-0.00095432,-0.0006427,-0.065045,-0.018905,-0.040967,0.030888,0.001779,-0.0089881,0.81299
-0.060719,0.024435,0.14452,-0.064307,-0.053362,0.012595,0.20745,0.46093,-0.026955,-0.1531,-0.12374,-0.003058,-0.030537,0.51835,-0.045721,0.0052275,0.16619,-0.038656,0.0060851,0.017883,0.21098,-0.045595,-0.19405,0.32037,0.017923,-0.1861,0.017666,0.0027374,-0.087214,-0.36685,0.084603
0.013141,-0.024372,-0.11937,0.026519,0.060318,-0.098948,0.25959,-0.49683,0.029456,-0.063024,0.056591,0.0071433,0.0151,0.58625,0.054614,-0.0052626,-0.14127,0.013092,-0.0066498,-0.016867,-0.18334,0.0264,0.055084,0.36233,-0.016093,0.13865,-0.016261,-0.0035827,0.054085,0.29186,-0.068162
-0.006781,0.096973,0.072784,-0.04135,-0.33217,0.030788,-0.030162,0.27701,-0.13764,-0.095336,-0.094772,-0.038544,-0.022673,0.023877,-0.37237,0.02127,0.14127,-0.018403,0.03161,0.055366,0.09268,-0.058024,-0.14722,0.014757,0.007471,0.34618,0.017536,0.038974,-0.077717,0.65562,0.01052
-0.071192,-0.18159,0.063928,-0.063808,0.54092,0.036337,-0.041454,0.26228,0.17943,-0.11228,-0.11684,-0.0018062,-0.028465,-0.010661,0.54133,-0.043136,-0.034857,-0.030175,-0.058554,-0.06279,0.090636,-0.064948,-0.17588,-0.0065887,-0.039267,0.14883,-0.030143,-0.080605,-0.097449,0.35818,0.11536
0.43656,-0.024877,-0.0025479,0.44838,0.047943,0.0019718,0.0217,0.050542,-0.065383,-0.39281,-0.093616,-0.16532,0.081892,-0.04559,0.017333,-8.5241e-06,0.0084692,0.16078,0.0027425,0.0034293,-0.0097907,0.26601,-0.24931,-0.028177,-0.0054465,0.12056,0.0021122,-0.0082285,0.46754,-0.074942,-0.0075557
0.013066,-0.004493,-0.015903,0.072877,-0.13232,0.0094189,0.0025671,0.016214,0.45451,-0.1244,-0.046887,0.83774,0.014742,-0.024005,-0.1011,-0.043268,-0.061122,0.026114,-0.046478,-0.027772,-0.0059309,0.046503,-0.10253,-0.014837,-0.063984,0.010539,-0.057034,-0.0056612,0.08273,0.0048567,0.05283
