-0.020842,-0.017948,-0.063426,-0.077774,0.016044,-0.00056841,-0.0053606,-0.03442,-0.0030493,-0.00080551,-0.0276,0.78714,-0.0031361,-0.011628,-0.033336,0.012444,-0.029671,-0.0037412,-0.072374,0.00034795,-0.029829,-0.017962,-0.59392,-0.04164,-0.0015324,0.0011703,0.0047657,-0.0099451,-0.037134,-0.027266,-0.00034348,-0.031377,-0.022329,-0.0073191,-0.0048937,0.01476,0.00846
-0.042289,-0.062488,-0.011875,-0.11699,-0.027801,-0.012081,-0.017692,-0.055307,-0.020088,-0.033063,-0.0032776,0.54369,-0.034311,-0.0048418,-0.16521,-0.050541,-0.044186,-0.0010151,-0.030834,-0.0075976,-0.014943,-0.097755,0.77141,0.049514,-0.076757,0.014734,-0.0046383,-0.012602,-0.088012,-0.052226,-0.0096372,-0.13518,0.029157,0.000382,-0.0034448,-0.025242,-0.033819
0.26673,0.050386,0.22763,0.59188,-0.018796,-0.012735,0.05205,-0.08759,-0.017878,-0.36245,-0.14584,0.10526,-0.070917,0.10843,-0.11907,-0.055127,0.14629,0.070535,-0.16287,0.015844,0.23442,0.079575,0.0042442,0.1592,-0.15137,-0.0037353,-0.0022355,0.057588,0.28133,0.065957,0.021617,-0.0028848,0.10032,-0.21811,-0.0078976,-0.073175,-0.046569
0.15371,-0.021092,0.069216,0.39155,-0.058466,-0.0093049,0.02159,0.00042186,-0.021915,0.61187,0.14076,0.10597,0.083971,0.031397,-0.21582,-0.10631,0.0457,0.022593,0.35543,-0.025331,0.13269,0.080988,0.022692,-0.18204,0.051356,0.0025771,-0.036226,0.01144,0.1314,0.028427,0.013312,-0.042937,-0.017036,0.35531,0.032842,0.022542,-0.048365
-0.062716,0.084673,0.020445,0.0083562,0.147,-0.012063,0.0022633,0.098973,-0.01127,-0.20283,-0.13678,0.10424,0.034058,-0.099444,-0.083527,-0.086922,-0.00022455,-0.060799,0.36251,-0.081358,-0.10644,0.37129,0.098055,-0.34785,-0.091565,-0.01084,0.029142,-0.071569,-0.0054465,0.11476,-0.013674,0.51724,-0.1317,-0.17169,0.17962,0.02971,0.25206
0.022829,0.14108,0.23862,-0.19747,0.20339,-0.024174,0.04136,-0.0048287,-0.023131,0.19041,0.043977,0.031425,-0.032253,-0.0076382,-0.17251,-0.16228,0.06409,-0.012275,-0.040983,0.08774,-0.099715,0.17901,-0.025417,0.71303,0.086696,0.0092274,0.079568,-0.016559,0.03114,0.024877,-0.019112,0.29395,0.093026,0.15024,0.05778,-0.10163,0.1758
0.050966,-0.041923,0.12474,-0.012342,-0.431,0.01242,0.14375,-0.17626,0.002167,-0.068407,-0.054993,0.0070518,0.014904,-0.094301,0.018652,0.037263,-0.16468,-0.059328,-0.0079829,0.020935,-0.1667,0.5251,-0.0024726,0.08309,0.23752,0.0053665,-0.079202,-0.050454,-0.21321,0.19579,-0.0078474,-0.099702,-0.055134,0.0058538,0.16104,-0.035637,-0.43905
0.098863,-0.13644,-0.042736,0.028408,0.18733,0.038659,0.026385,-0.20631,-0.0095438,-0.19506,0.074483,-0.012484,0.061437,0.0059101,-0.091556,-0.094451,-0.10545,-0.0010494,0.23526,0.028965,0.015364,-0.021897,-0.0054817,0.15462,0.30897,-0.015716,-0.0081913,0.033226,0.0079252,-0.013957,0.00036146,-0.14648,0.0082029,-0.076248,-0.0057893,0.77493,0.084757
0.44486,-0.26806,-0.17406,0.16963,0.084299,-0.0098655,0.11508,-0.12852,0.01096,-0.062396,0.098948,-0.023635,-0.14497,-0.15691,0.054894,0.023023,-0.22462,-0.09285,-0.019038,0.12523,-0.11367,0.0091168,0.0075641,0.01913,0.099621,0.0061588,-0.014398,-0.10861,-0.2439,0.063825,0.034893,-0.12954,-0.18099,0.062021,-0.069201,-0.31399,0.48848
-0.27847,-0.2067,-0.057947,0.010735,0.0208,0.011626,0.0010102,-0.19823,0.012148,-0.0035976,-0.080745,-0.02212,-0.065777,0.39754,-0.009405,0.022097,-0.29289,0.24082,-0.016295,-0.13847,0.30704,0.17435,-0.015115,-0.063848,0.15237,0.0014566,-0.00336,0.26246,-0.17147,-0.009349,-0.029657,0.070598,0.40051,0.073537,0.099566,-0.14794,0.22136
