-0.073085,0.024641,0.05407,-0.0014445,-0.29257,0.037532,0.50201,-0.031093,-0.26964,0.089485,-0.079133,-0.060091,0.55123,0.46814,-0.023392,-0.16021,-0.065192,-0.024359,-0.064504,0.021388,-0.01809,-0.022487,-0.03218
-0.13816,-0.05021,-0.016397,0.036721,-0.022563,-0.076479,0.029591,-0.02606,-0.0004597,-0.0053365,-0.040387,0.58709,0.038482,0.03704,0.093058,-0.029538,-0.13035,-0.30053,0.63022,-0.079262,-0.014325,-0.017807,0.31441
0.27655,0.12706,0.05369,-0.15327,-0.030541,0.19353,-0.029654,-0.016414,-0.081908,-0.0049826,-0.023565,0.21753,0.025665,0.02034,-0.31658,-0.014379,-0.10748,0.7778,0.23351,-0.0094687,0.015737,0.019562,0.11649
0.038071,-0.087616,0.55393,-0.048424,-0.39244,-0.13346,-0.22031,-0.009188,-0.35806,0.50258,0.02839,0.0024368,-0.18447,-0.10662,0.011201,0.044929,0.022047,-0.060961,0.0026158,0.015114,0.10426,0.1296,0.001305
0.55944,0.20743,0.024055,-0.097838,0.022885,0.27888,0.026501,0.033032,0.021782,0.021096,0.046656,0.011219,0.028474,0.014343,-0.49466,0.026101,0.19544,-0.50898,0.035376,0.026101,0.059767,-0.030352,0.021676
-0.035292,0.00057662,0.10312,0.13166,0.098104,0.0055422,0.1136,0.1416,0.093374,0.090433,0.2,0.097066,0.12206,0.061483,0.16215,0.11189,0.83779,0.1623,0.12711,0.11189,-0.1214,0.17366,0.050656
-0.055345,-0.016584,0.018978,0.16437,0.018055,-0.078517,0.020908,0.02606,0.017185,0.016643,0.036809,0.009048,0.022464,0.011315,-0.020384,0.020592,0.15419,0.076927,0.032699,0.020592,0.75695,-0.59496,0.0071317
-0.05654,-0.011476,-0.0067328,0.75586,-0.0064054,-0.35519,-0.0074174,-0.0092454,-0.0060966,-0.0059046,-0.013059,-0.028935,-0.0079696,-0.0040144,-0.51433,-0.0073054,-0.054701,0.046087,0.019049,-0.0073054,-0.13143,0.10077,-0.01593
0.0054277,0.1072,0.002115,0.011097,0.0020122,-0.069936,0.0023301,0.0029043,0.0019151,0.0018548,0.0041022,0.72153,0.0025035,0.001261,-0.0097292,0.0022949,0.017184,-0.0025969,-0.67951,0.0022949,0.0064553,-0.0036344,0.024733
-0.0062741,0.04067,0.00044664,0.0039392,0.00042493,-0.031979,0.00049206,0.00061332,0.00040444,0.0003917,0.0008663,-0.25618,0.00052869,0.00026631,0.0049687,0.00048463,0.0036288,0.0065995,-0.22816,0.00048463,-0.00051282,0.00074173,0.93782
0.00025971,0.84185,0.00017891,-0.1483,0.00017022,-0.48931,0.00019711,0.00024568,0.00016201,0.00015691,0.00034702,-0.076136,0.00021178,0.00010668,0.11045,0.00019413,0.0014536,-2.7558e-05,0.096529,0.00019413,-9.4397e-05,0.0002078,-0.050475
