0.017082,0.052971,0.85842,0.0076714,0.036325,-0.011332,-0.023028,-0.0048204,-0.011284,0.0016375,0.032204,-0.013995,-0.0011842,0.023455,-0.50599,0.0025702
-0.010315,0.10908,-0.35609,0.014395,-0.020755,0.010578,0.68154,-0.0018208,0.017777,0.0033858,-0.015201,0.020295,-0.0040238,-0.016984,-0.62823,0.002607
0.019649,0.94419,-0.10652,0.1278,0.015685,-0.011895,-0.26975,-0.00080796,-0.0096857,0.031643,-0.014828,-0.011947,-0.00040946,-0.0098502,-0.066148,0.036827
0.051757,-0.067637,-0.094269,-0.013723,-0.11392,0.80834,-0.23309,-0.0086356,0.4156,-0.0014277,0.17839,0.15585,-0.020435,0.012349,-0.18271,-0.0086598
0.086265,-0.048233,-0.058504,-0.025803,0.029437,-0.48388,-0.14766,0.069214,0.52372,0.013666,0.042508,0.65877,0.034143,-0.024726,-0.11108,0.013102
0.69302,-0.041769,-0.08253,-0.095059,-0.082151,-0.11872,-0.085218,-0.011759,-0.17528,0.065451,0.58466,-0.13793,0.18826,-0.18013,-0.085051,0.053984
0.1594,-0.081636,-0.13255,-0.13468,0.74245,0.05605,-0.171,-0.022116,-0.014497,0.11019,-0.20492,-0.082149,0.3165,0.37357,-0.16282,0.14419
-0.17573,-0.03274,-0.083869,0.092278,-0.0053236,-0.075657,-0.088758,0.054491,-0.23143,-0.066995,0.47963,0.12378,-0.404,0.67907,-0.081143,-0.039372
-0.017399,0.010969,0.0051156,0.038015,-0.0011441,-0.22573,0.042154,-0.2854,0.64434,-0.024862,0.12922,-0.62257,-0.12922,0.16044,0.034245,-0.015124
-0.071787,-0.036572,-0.010541,0.49913,-0.047156,-0.015752,-0.011599,-0.011952,0.00034556,-0.41633,0.086498,-0.0015456,0.58729,0.1281,-0.01247,-0.44635
-0.011005,-0.037031,-0.040768,0.030523,0.0043838,-0.050625,-0.078598,0.93836,0.13932,-0.027648,-0.018207,-0.27748,-0.0434,-0.032925,-0.075084,-0.022987
-0.37169,0.034573,0.0015608,-0.33063,-0.40971,-0.057251,-0.019911,0.041402,0.010324,0.28185,0.13595,-0.046864,0.5699,0.23408,-0.017175,0.31303
-0.49923,0.050669,0.0024534,-0.18772,0.46653,0.0045157,0.03529,-0.00083579,0.0078396,0.052198,0.512,0.0034071,0.041208,-0.42988,0.032988,-0.20373
-0.16366,-0.13581,-0.046586,0.56196,0.088654,-0.022541,-0.087923,-0.035801,-0.030389,-0.11844,0.11872,-0.023486,-0.001735,-0.21066,-0.076574,0.73456
0.18104,0.21159,0.27791,0.09869,0.17472,0.17754,0.56931,0.16246,0.17964,0.040627,0.17824,0.18034,0.097939,0.19478,0.49454,0.18059
-0.0035221,-0.087257,-0.0054067,0.47462,-0.0033993,-0.0034541,-0.011076,-0.0031606,-0.003495,0.83983,-0.0034677,-0.0035085,-0.0019054,-0.0037895,-0.0096213,-0.24791
