4.1643e-05,0.056261,7.2966e-47,0.65069,0.081055,0.057195,0.073694,0.0073695,0.0073695,0.066325
5.494e-42,0.99895,0.00105,2.1494e-08,2.9746e-10,4.4278e-07,1.6952e-07,7.8129e-10,8.5621e-10,3.0395e-09
0.0064975,9.3044e-07,4.1666e-58,0.97969,4.4086e-06,0.013809,2.2955e-07,9.8268e-40,1.7245e-39,3.1427e-07
