0.92178,0.00018802,0.00023254,9.4651e-13,0.02687,1.0597e-05,5.8256e-44,3.9041e-22,2.211e-21,0.01328,0.0076826,0.0023978,3.8413e-44,2.6147e-11,0.014147,8.1299e-21,1.2444e-14,3.5919e-11,0.0017903,2.3578e-28,0.0013667,1.0843e-15,0.0090587,0.0011954,7.4466e-27,1.2871e-20
0.013265,0.087883,4.1015e-08,0.0044276,7.7045e-05,0.0043899,1.6157e-69,0.0044276,0.0044276,0.016489,1.7991e-26,0.093312,3.5275e-70,0.0044276,0.0062346,0.01771,0.01771,0.48703,0.077761,0.0044276,0.092549,0.01771,0.023419,0.00017891,0.01771,0.0044276
0.000218,2.0169e-12,0.85368,4.3184e-54,0.031149,4.7404e-09,0.002729,3.2254e-26,8.2399e-12,0.05899,0.0050026,1.759e-18,0.002729,1.6365e-45,0.017018,2.2829e-20,1.0589e-19,1.7472e-21,1.8556e-07,2.0389e-24,8.1947e-19,1.9456e-27,0.028489,1.2409e-34,3.0862e-24,2.2628e-11
