3.21e-18,7.0775e-15,1.6284e-31,3.9586e-14,1.1594e-05,4.6994e-09,3.3305e-20,6.8826e-10,2.6472e-24,1.5409e-09,0.99999,6.0766e-10
2.4363e-10,0.16656,1.3039e-54,6.017e-10,0.13271,0.098671,6.0916e-12,0.01082,3.1071e-15,0.01082,0.38276,0.19765
0.0032579,0.00849,0.0032579,0.91221,0.018645,0.028933,0.0032579,5.0901e-91,0.013032,1.241e-90,1.5208e-05,0.0089041
