9.1216e-197,0.125,0.041667,4.1054e-10,0.041667,0.125,1.1661e-197,0.625,0.041667
1.1275e-38,3.4464e-37,1.0475e-43,1,9.6498e-55,2.7752e-37,1.5258e-39,1.1521e-42,6.6904e-54
0.49351,3.026e-84,3.2206e-103,0.01298,1.2739e-143,3.2315e-83,0.49351,4.7428e-90,5.0503e-143
