3.0652e-022,6.6665e-022,0.023205,2.833e-067,1.0068e-020,1.152e-021,4.3768e-011,0.0015475,0.003095,0.0015331,2.114e-021,0.0015475,0.0015475,0.00035865,0.0015475,0.03454,1.4021e-021,1.773e-070,2.8516e-034,0.0015475,0.003095,0.011319,2.9367e-023,0.003095,0.0015474,8.7235e-011,0.025088,1.2611e-007,2.8247e-081,0.00050331,0.0069322,2.4018e-007,0.0046425,0.0015475,0.001902,0.00031031,0.0018678,0.009285,3.2605e-024,8.2613e-022,1.847e-011,0.0046406,3.1672e-008,1.3321e-010,0.0015475,0.089755,9.7439e-011,0.0046425,0.0051127,0.003095,0.003095,0.0057155,0.0017263,1.4667e-005,4.0053e-021,0.022298,1.8172e-026,1.3274e-071,0.003095,0.00038915,0.0015475,0.00619,8.0367e-027,0.0015475,3.7773e-011,1.0332e-022,0.013928,0.010215,0.00044792,0.0061726,0.0044699,0.0055716,8.0226e-005,3.5185e-023,0.5341,0.00619,2.6999e-041,0.015678,0.0063864,1.8462e-061,0.0046425,0.00083489,0.0046425,0.0015475,0.0077375,1.3829e-041,0.007248,0.00619,0.0090952,0.058805
2.4654e-025,1.5879e-025,9.8449e-006,1.9466e-071,1.9103e-016,7.5074e-026,0.0019301,2.8744e-030,9.2852e-034,6.048e-063,1.3647e-016,2.9341e-042,3.8115e-057,1.9439e-052,8.5404e-057,0.0050415,1.2154e-016,1.2522e-027,0.0019301,2.4243e-026,5.975e-027,4.5218e-011,2.1933e-051,1.0424e-050,4.3102e-060,3.8628e-016,0.0053785,8.5767e-010,0.0019301,6.2411e-005,6.0458e-015,5.469e-009,1.0875e-009,2.1686e-026,2.9576e-005,6.6648e-015,9.1564e-011,2.9237e-013,2.3653e-029,7.0399e-025,0.0019301,4.3339e-017,1.0918e-024,3.3903e-034,7.0456e-047,1.4016e-024,0.0019301,4.0957e-027,1.0148e-009,3.2184e-017,1.4112e-047,4.897e-011,2.5616e-020,0.93035,3.6395e-016,0.018073,0.0019301,2.119e-026,4.7789e-035,0.0038021,6.2587e-009,2.3921e-025,0.0019301,5.9311e-060,6.8271e-022,2.3208e-007,7.3921e-024,0.0019627,0.0060553,3.5971e-009,2.548e-015,2.2667e-016,6.0285e-017,1.4343e-063,0.0016657,7.3341e-012,2.1743e-013,0.014062,7.8087e-014,3.3534e-034,2.0458e-034,3.885e-009,2.331e-027,3.0261e-009,1.2659e-015,6.6339e-013,5.1874e-018,7.5406e-024,1.746e-008,3.7882e-029
0.0010145,0.0010145,2.442e-022,0.0010145,0.0010145,0.0010145,4.3012e-064,1.4167e-059,3.1302e-025,9.4507e-006,0.0010145,5.7031e-017,7.071e-013,0.0017939,1.0318e-011,6.9441e-005,0.0010145,0.0010145,2.3847e-067,2.967e-041,1.0778e-024,0.008812,0.0030435,1.8589e-014,1.0216e-007,0.002029,1.7562e-006,0.022319,2.1498e-071,0.0016663,0.011688,0.24044,1.4903e-015,1.0935e-041,0.021057,0.14893,0.019066,2.0758e-009,0.0071016,0.0010145,9.7023e-064,1.2789e-006,0.002029,0.002029,1.1645e-043,7.6238e-034,9.7294e-063,2.8564e-015,0.026069,1.0433e-012,4.2061e-011,0.014514,0.0029263,0.006059,0.0010145,0.00023063,4.2495e-072,0.0010145,1.0209e-024,0.025138,4.5023e-025,2.5076e-033,1.0115e-071,3.6478e-008,0.012174,0.0010144,3.7074e-020,0.020678,0.14261,0.016244,0.010258,0.014609,0.15111,0.0010145,5.2682e-008,5.3027e-048,0.0010145,0.0026208,0.014074,0.0010145,1.8768e-033,0.031917,4.6392e-015,1.3269e-025,3.1373e-029,0.0010145,0.00032092,6.0756e-040,0.00012442,1.3482e-016
