5.6326e-145,0.33545,0.092699,0.04635,0.092699,0.092699,0.3401
0.011153,1.9518e-11,7.6545e-13,0.022306,1.0258e-18,2.3202e-18,0.96654
7.0112e-55,1,6.9757e-29,1.1168e-25,4.9491e-26,4.7589e-23,1.0373e-24
