0.004781,0.019217,2.2203e-05,0.0016199,0.01788,0.01345,0.0029901,1.2642e-19,1.0048e-41,0.026332,0.010526,0.032876,5.1169e-20,0.0091001,2.2551e-10,1.0137e-44,6.8154e-23,0.014903,0.77798,0.015053,0.0022767,0.00025367,0.036986,0.010688,0.0029901,7.2345e-05
1.6001e-10,8.7807e-06,8.543e-11,0.0021509,2.0709e-05,0.00013222,7.9822e-08,0.065829,0.0023469,0.0016968,3.5777e-07,1.9711e-05,0.014082,3.4782e-06,0.0046938,0.0046938,2.1115e-51,0.014157,0.00013953,0.00094711,0.015201,0.027764,0.00022139,0.0034607,9.3028e-08,0.84243
0.69258,0.023806,0.063275,1.6609e-08,0.046766,0.0064899,2.4779e-10,0.0031699,1.7288e-55,0.00888,0.016528,6.7838e-06,1.6349e-22,0.046366,4.023e-21,6.3731e-58,0.0033329,5.2868e-09,0.011907,0.058418,1.1619e-11,1.115e-06,0.00055642,0.017919,4.6597e-29,1.7122e-08
