0.003719,0.0045161,4.2646e-011,0.0022114,1.2727e-012,0.004444,1.0843e-013,2.6879e-011,0.98511,5.0446e-009,5.3165e-020
1.2445e-139,0.0031502,0.9815,0.0056617,0.0032286,2.8517e-141,1.27e-141,7.2259e-142,9.7625e-011,0.0064572,1.106e-144
0.0017411,1.686e-123,4.7785e-126,2.8085e-125,6.167e-126,7.3968e-008,0.99125,0.0046757,6.2066e-013,2.8988e-125,0.0023378
