0.004714,4.3316e-11,2.5155e-20,0.87557,0.022835,0.016214,8.0352e-85,0.020106,0.008065,5.3086e-18,5.8081e-12,1.7415e-113,2.2909e-13,2.4943e-11,0.028356,5.3607e-07,0.0040394,7.918e-96,4.483e-91,1.6128e-25,0.017135,2.5262e-111,3.3825e-15,4.5284e-07,0.0029691,1.0171e-25,2.6785e-11
5.2253e-88,0.71736,0.0065215,1.5046e-15,7.3292e-86,3.3943e-11,6.617e-97,4.3468e-05,2.3119e-80,0.0086953,1.7149e-85,0.0010869,0.0032607,3.3998e-87,2.2008e-81,1.2303e-87,6.8569e-81,1.0676e-88,0.0010869,0.24347,2.1757e-84,0.0076084,1.4351e-91,4.3785e-87,3.8271e-19,0.0076084,0.0032607
0.0036671,5.122e-132,3.9412e-133,3.5698e-09,0.0016068,2.0726e-135,0.0043809,4.5558e-133,4.5531e-05,5.6778e-132,0.013143,2.2804e-140,3.1316e-128,0.2979,2.0612e-05,0.026285,1.5269e-05,0.017524,4.8803e-22,6.918e-34,0.0033853,6.8122e-138,0.0087618,0.0087614,0.6145,1.4573e-137,5.6564e-131
