1.3641e-06,0.0051887,0.0056961,0.002524,0.0044332,0.0014777,0.002689,0.0014777,1.264e-52,5.9001e-57,0.0014777,0.0029555,0.0042641,3.5816e-57,9.0927e-62,1.4779e-56,6.5838e-56,2.1193e-10,0.012652,0.0029555,0.0014777,0.0014777,1.424e-10,0.0044284,2.5901e-10,0.0045518,1.1804e-05,0.0063132,3.439e-28,0.0053431,0.0084685,0.0014777,0.021721,0.0014777,3.6398e-10,0.00039369,0.010233,0.0027677,0.0056564,0.0014777,0.0029555,8.4093e-54,0.0029555,8.0576e-24,0.0010143,1.3737e-05,0.014724,0.0059106,4.6426e-59,0.0016193,0.014049,0.0014777,0.0029555,7.1781e-10,0.016504,0.79597,0.0044332,0.0088665,0.0014777
0.14965,0.020992,0.00068013,5.2496e-19,9.3066e-16,1.6457e-12,1.2058e-26,6.0141e-75,0.0084144,7.4217e-80,3.2734e-12,2.7587e-49,0.037949,0.0046767,0.10756,0.0046767,0.0093534,3.9346e-41,0.016046,1.9659e-72,1.9553e-48,7.1317e-12,0.24319,8.0483e-07,5.0701e-42,0.051068,0.032699,0.0080803,0.0046767,0.0064675,0.010281,8.7233e-49,0.071557,4.4671e-11,0.023383,0.050198,0.015672,2.4038e-38,0.019512,6.4481e-73,1.8441e-49,0.0046762,8.7755e-13,0.0093534,0.043557,1.9759e-07,1.0291e-10,1.3476e-14,0.0093534,0.022936,0.011657,4.566e-12,1.0648e-49,2.3232e-42,1.8561e-09,0.0016807,5.6065e-12,1.2575e-14,1.0857e-38
2.954e-16,1.469e-21,1.2117e-22,0.00057883,1.1988e-22,2.5899e-13,0.00035749,1.3435e-59,0.0023803,0.0019823,2.6528e-14,1.5747e-23,1.7023e-19,2.2633e-14,8.4001e-31,2.1825e-14,1.4588e-13,0.0019823,0.0039793,5.4038e-37,4.2088e-18,3.7413e-13,1.5089e-28,6.1234e-06,0.0019823,1.7659e-25,3.1943e-30,6.3535e-21,6.6145e-65,2.7064e-06,0.0001406,4.024e-18,1.1771e-06,3.9747e-17,9.6537e-27,1.6261e-23,0.0093647,0.0022342,1.6473e-08,1.5566e-59,1.3054e-23,0.0019825,1.9595e-20,1.9218e-72,1.5483e-20,0.93959,0.019895,5.0621e-07,6.0942e-20,8.7095e-26,5.3133e-12,5.2748e-13,9.5567e-24,0.0019823,0.01156,9.0691e-07,1.1165e-16,5.9246e-10,5.675e-31
