9.8764e-135,4.5102e-26,1,6.7416e-16,1.583e-23,1.4641e-24
0.03823,0.057345,0.38406,0.057345,0.40568,0.057345
4.4839e-13,2.1083e-23,7.9542e-20,1.8192e-22,1,1.9947e-23
