5.7425e-35,2.8389e-35,0.024207,0.97579,4.3957e-35,1.6462e-34
0.030861,0.030861,0,0.62967,0.030861,0.27775
8.5915e-180,2.0345e-179,1.0238e-153,8.177e-154,1.2106e-179,1
