1.3067e-91,0.0040001,1.2153e-117,1.483e-09,0.0032613,1.5992e-15,0.99274,1.2794e-15
0.050772,0.11317,0.45695,0.22847,0.023702,2.8834e-06,5.251e-15,0.12693
4.1423e-10,1.0264e-05,1.0221e-114,2.5413e-07,2.3651e-10,0.99999,1.0712e-20,3.3633e-10
