2.3754e-17,6.4117e-143,3.8283e-13,3.0621e-143,2.0704e-143,3.3007e-33,7.0436e-18,1,8.9889e-15
0.13624,0.27247,0.090825,0.090825,0.090825,0.00091808,0.18165,1.1495e-05,0.13624
1.0714e-14,6.9659e-31,1.0109e-21,5.1534e-30,2.9591e-30,1,5.1124e-15,7.4291e-22,3.6329e-19
