0.0061668,6.0448e-108,0.004676,6.9892e-109,0.98234,0.0068177,4.0782e-16,2.3945e-13
7.0314e-80,0.83347,2.8314e-103,0.055565,0.11097,8.2353e-77,2.704e-91,1.7058e-108
0.0054034,2.1549e-142,0.0024419,2.6604e-143,7.4756e-20,4.6294e-06,0.9906,0.0015527
