0.010388,0.11388,0.080966,0.42326,0.093489,0.2167,0.061318
9.701e-10,1.1798e-09,2.5481e-07,1,2.377e-12,2.7539e-13,1.414e-11
8.6233e-63,6.026e-05,0.00033814,5.3306e-14,1.0043e-22,0.99615,0.003452
