"1.csv","10.csv","11.csv","12.csv","13.csv","14.csv","15.csv","16.csv","17.csv","18.csv","19.csv","2.csv","20.csv","21.csv","22.csv","23.csv","24.csv","25.csv","26.csv","27.csv","28.csv","29.csv","3.csv","30.csv","31.csv","32.csv","33.csv","34.csv","35.csv","36.csv","37.csv","38.csv","39.csv","4.csv","40.csv","41.csv","42.csv","43.csv","44.csv","45.csv","46.csv","47.csv","48.csv","49.csv","5.csv","50.csv","51.csv","52.csv","53.csv","54.csv","55.csv","56.csv","57.csv","58.csv","59.csv","6.csv","60.csv","7.csv","8.csv","9.csv"
"-0.1263","-0.12488","0.056285","-0.070242","0.03349","-0.28965","0.24589","-0.10465","0.13342","-0.14831","0.13503","-0.091486","0.19735","-0.16084","0.069597","-0.094719","0.1421","-0.046761","0.03017","-0.1492","0.058307","-0.1891","0.19567","-0.066239","0.18119","0.17357","-0.13906","-0.036883","-0.11633","0.20931","0.29433","-0.32195","-0.09407","-0.13595","-0.010867","0.29116","0.010587","0.1314","0.065092","0.0009583","-0.16161","-0.020887","-0.10629","-0.028858","-0.049446","-0.027165","-0.01763","-0.01232","-0.034429","0.077857","0.027716","0.11863","0.017233","0.014207","0.017477","0.025957","0.021634","0.0021891","0.0038586","0.00054133"
"-0.13161","-0.14565","0.0037326","-0.054721","0.11054","0.0043831","-0.020155","-0.047362","-0.19141","-0.1493","0.062326","0.12246","0.085371","0.04301","-0.034896","0.0073749","-0.045156","0.19886","-0.031665","0.030135","-0.2557","0.022354","0.022549","0.354","-0.085565","-0.3452","0.080613","0.20389","0.12849","0.10705","-0.038189","-0.18004","0.025163","-0.21949","-0.014373","0.083724","0.00048628","0.10327","-0.038779","-0.13664","0.10185","0.050717","0.22547","-0.06923","-0.14692","-0.056918","-0.057759","0.092281","0.043533","-0.01518","0.058914","0.14561","0.28646","0.018014","0.13839","0.15552","-0.14597","0.016038","0.13209","-0.010425"
"-0.13065","0.13106","-0.14123","0.13396","0.007112","0.15394","-0.0014076","0.037864","0.057262","0.15278","0.12269","0.20988","-0.062836","-0.088296","0.022853","0.13941","0.11411","0.090565","0.43008","0.027809","0.091843","0.00097096","-0.11789","0.087146","-0.006836","0.017541","-0.088408","0.13028","0.048666","0.047095","-0.097281","0.054452","0.22323","-0.23947","-0.34391","0.20773","-0.076313","-0.049782","-0.13981","0.069986","-0.28051","0.074532","-0.18196","-0.19424","-0.09987","-0.0040457","-0.084931","-0.022939","0.028432","0.038953","0.0096308","-0.075299","-0.086729","0.10556","-0.043028","0.011639","0.042432","-0.0031461","0.017826","0.034206"
