0.14255,0.81667,0.3852,0.2174,-0.34219
-0.14566,-0.44559,0.58653,0.65892,-0.045233
0.80004,-0.25452,0.40511,-0.35904,-0.046241
0.25236,0.2512,0.0086573,0.27916,0.89175
-0.5047,0.081406,0.58602,-0.55832,0.28899
