-0.014024,-0.0085591,-0.032373,-0.016143,-0.27623,-0.016776,-0.043076,-0.17044,-0.073027,-0.038279,-0.0064433,-0.045981,0.93854,-0.0088098,-0.0071944,-0.031548
-0.032431,0.014342,0.079984,-0.034675,0.91436,0.057236,0.13079,-0.22971,-0.13283,-0.092832,0.014521,0.044729,0.22282,0.019855,0.016214,-0.056218
-0.065884,-0.014048,0.011526,-0.21971,0.094465,0.011808,0.040859,-0.12306,0.54392,0.77187,0.016435,-0.14457,0.068439,0.022471,0.018351,-0.053326
0.12303,0.037308,0.052712,-0.048563,0.034709,0.032103,0.048707,-0.14151,0.45378,-0.35755,0.014958,-0.2775,0.022776,0.020451,0.016701,0.73587
-0.093199,0.053437,0.017253,0.10669,-0.046469,-0.036713,-0.080555,-0.1963,0.44817,-0.18444,0.12554,0.78754,0.014304,0.17166,0.14018,-0.089895
0.011672,0.32966,0.35003,-0.058864,-0.026288,-0.2344,-0.2413,-0.046804,-0.10066,-0.019036,0.36676,-0.26903,-0.032299,0.50147,0.40952,-0.1075
-0.17533,0.13536,-0.038346,0.66977,0.034028,-0.010388,-0.20587,-0.16428,-0.26074,0.39366,0.0058327,0.10701,-0.0045978,0.0079749,0.0065126,0.44235
-0.37889,-0.010655,0.63249,0.23405,-0.056352,-0.39188,0.28437,0.0032408,0.1459,-0.091172,-0.16467,-0.09143,0.0046161,-0.22515,-0.18387,-0.11953
0.81297,-0.020205,0.24446,0.021674,0.041466,-0.39352,-0.12709,-0.05539,-0.042977,0.14402,-0.10657,0.17823,0.019439,-0.14571,-0.11899,0.034005
0.34968,-0.0036153,0.10316,0.41415,-0.13772,0.43748,0.57718,-0.19785,0.058547,0.0088454,0.1086,-0.12097,-0.031371,0.14849,0.12126,-0.21272
0.063049,0.68388,0.058339,0.092995,0.032116,0.33759,-0.35566,-0.035993,0.19262,-0.1099,-0.19168,-0.11778,-0.0054423,-0.26208,-0.21403,-0.24327
0.05862,-0.32262,-0.34744,0.47861,0.15585,-0.26227,-0.28756,0.095761,0.341,-0.17289,0.02866,-0.32705,0.033187,0.039186,0.032001,-0.31647
0.074337,0.15065,0.090392,0.14121,0.15574,0.087939,0.13296,0.87206,0.12765,0.076318,0.064616,0.13525,0.24565,0.086523,0.070644,0.12694
-0.0039291,0.52153,-0.51127,-0.0074637,-0.0082318,-0.4974,0.46031,-0.046093,-0.0067469,-0.0040338,0.043888,-0.0071486,-0.012984,0.00099764,-0.052921,-0.0067093
4.5901e-05,-0.016628,0.01605,8.7193e-05,9.6167e-05,0.015615,-0.014676,0.00053847,7.882e-05,4.7124e-05,0.78712,8.3512e-05,0.00015168,-0.61418,0.047279,7.838e-05
-0.00020154,0.031826,-0.031079,-0.00038283,-0.00042223,-0.030236,0.028089,-0.0023642,-0.00034607,-0.00020691,-0.36804,-0.00036667,-0.00066599,-0.41075,0.83195,-0.00034414
