-0.56228,0.82693,0.0021746,0.0025628,0.0023336
-0.36038,-0.24949,0.47769,0.56297,0.51261
0.74426,0.5039,0.22993,0.28113,0.24547
-0.0063431,-0.0042946,-0.30287,0.76657,-0.56619
0.000409,0.00027691,0.79197,-0.12803,-0.59699
