0.033343,-0.3019,-0.19386,-0.014508,-0.016602,0.0077188,-0.0148,0.0080971,0.93223,-0.002165,-0.016592
0.0082711,-0.57503,0.81662,0.028272,0.003787,0.0080724,0.0037442,0.0050391,-0.015702,0.021899,0.027494
0.81243,-0.2249,-0.17253,-0.033674,0.033613,0.31358,0.013763,0.37045,-0.14365,-0.026013,-0.016913
-0.078457,-0.19974,-0.16581,0.031616,0.57006,-0.056068,0.16752,-0.037563,-0.069498,-0.14512,0.7362
-0.057586,-0.048256,-0.0090244,-0.3385,0.58461,-0.012974,0.4702,-0.024281,-0.012362,0.05095,-0.55975
-0.028113,-0.13354,-0.1128,0.83862,-0.050717,-0.04229,0.42185,-0.01368,-0.050482,-0.196,-0.20469
-0.065622,-0.17332,-0.1568,0.15983,0.0088942,0.070214,0.050618,-0.043335,-0.079746,0.94613,0.067509
0.03349,-0.0036134,-0.0037411,0.0046918,0.0012625,0.71693,0.0016323,-0.69107,-0.0031122,-0.085146,0.0024579
-0.52196,-0.078981,-0.056534,-0.094719,-0.15034,0.56862,0.15787,0.57409,-0.029281,-0.073027,0.05021
0.12463,-0.0015914,0.0015312,-0.32808,-0.51776,-0.14528,0.70874,-0.14737,-0.00072789,0.016994,0.25162
0.18738,0.65671,0.44462,0.19185,0.19624,0.18191,0.20655,0.17246,0.30872,0.16952,0.1763
