0.0033123,0.065593,-0.020876,0.94714,0.047145,-0.022151,-0.012463,-0.12819,-0.014653,0.018741,-0.018589,-0.082389,0.064703,-0.014653,-0.0092102,0.024365,0.057106,0.15155,0.0026529,-0.0060221,-0.011836,0.023883,0.02268,0.002733,0.010246,0.011347,-0.18947,-0.015418,-0.00026009,0.018872,-0.0052244,-0.0020908,0.02955,-0.0025082,0.011465,-0.0030002,-0.0065458,0.024191,-0.013541,-0.0024136
0.0081139,-0.0031749,0.0074279,0.16884,0.012689,-0.037969,0.026469,-0.162,0.078696,0.0053485,-0.038758,-0.16187,-0.025,0.078696,-0.013086,-0.0079445,0.00072599,-0.070617,-2.5673e-05,0.013284,0.050733,0.0012977,-0.0046972,0.00053656,0.001801,0.00060071,0.93805,0.035266,-0.0014226,-0.0028699,-0.010593,0.006425,-0.0083974,0.072236,5.2897e-05,0.0059948,0.055565,-0.010096,0.064675,0.0048227
0.0049008,0.063365,-0.01274,-0.18628,0.058559,-0.024433,0.0064977,-0.11938,0.00039192,-0.02174,-0.022054,-0.12219,0.10727,0.00039192,-0.0035643,0.078301,-0.007165,0.94082,0.009241,0.0074253,-0.0060188,-0.00038513,0.028713,0.0042338,-0.0098915,-0.015112,0.063746,-0.00048921,0.0076672,0.017016,-0.0062589,0.044248,0.020899,-0.0027953,0.062528,-0.0046502,0.015872,0.10757,0.0087697,-0.003741
0.0085576,-0.0026966,0.031484,0.044504,0.038038,0.13715,-0.00078176,-0.34467,0.01919,-0.0018568,0.18059,0.89456,0.0062313,0.01919,0.042949,-0.0043329,-0.0014485,0.081236,-0.00013891,-0.0054605,-0.0077852,0.0029801,0.029996,0.00092673,4.3117e-05,-0.0026316,0.1042,-0.046223,4.5088e-05,0.0016826,-0.029321,-0.0035362,-0.0072879,-0.0051787,0.0012496,-0.01253,0.0073573,-0.022364,0.0047981,-0.01008
-0.062502,0.056446,-0.10047,-0.021563,-0.01648,-0.0077402,-0.09277,-0.0053265,0.57977,0.0082801,-0.0051081,-0.022041,0.12762,0.57977,-0.0036725,0.013222,0.053596,-0.020825,-0.0079431,-0.050225,-0.11936,0.0012984,0.016277,-0.0015369,0.0030153,0.020186,-0.077225,-0.11625,-0.0015988,0.048287,0.012631,-0.056251,0.062164,-0.22265,-0.0083899,-0.047307,0.39995,-0.05939,-0.13202,-0.038058
0.078773,0.035664,-0.052815,-0.075355,0.23372,-0.015651,0.037966,-0.13906,-0.026846,0.00053434,-0.013194,-0.012369,0.42221,-0.026846,-0.0017196,0.29468,0.21174,-0.17831,0.04568,-0.018642,-0.0050151,-0.10855,-0.13485,-0.023817,-0.024392,0.060868,0.00023999,0.026452,-0.0025754,-0.11782,-0.0081446,-0.033375,0.45027,-0.0428,-0.10742,0.06035,-0.076998,0.53191,0.029744,0.04855
0.0050426,0.55101,0.036986,-0.032131,-0.39127,-0.017079,-0.0053003,-0.084861,-0.031029,0.037875,-0.01588,-0.002831,0.21869,-0.031029,0.0026956,0.17576,-0.2906,-0.10667,0.017404,-0.02162,0.019691,-0.075513,0.28716,-0.0088363,0.031011,-0.036323,0.0062374,0.058599,0.0018943,0.4805,-0.0066782,0.018719,-0.055781,0.005979,0.06053,0.019966,-0.057686,0.13093,-0.02848,0.016062
0.14274,-0.10626,0.041564,0.069669,-0.29319,-0.0080267,0.060667,0.00095244,0.10351,-0.12515,-0.00080857,0.034014,-0.38653,0.10351,0.010591,0.14302,-0.35788,0.0087865,0.085056,0.014352,-0.051295,0.0075751,-0.17855,0.014352,0.019517,-0.1227,-0.034787,0.09588,0.010362,-0.27471,-0.0088795,0.15634,-0.14614,0.034453,0.03391,0.090332,0.11639,0.55583,-0.08889,0.072669
0.18824,-0.22406,-0.19447,-0.011296,0.13998,0.01604,0.010349,-0.016785,0.060238,0.057721,0.031942,-0.025565,-0.049447,0.060238,-0.032802,-0.29414,-0.04928,0.018126,0.035181,0.093647,0.18118,-0.064073,0.29499,0.0030998,-0.036343,-0.031775,-0.046222,-0.27995,-0.011295,0.29085,0.0065069,-0.19947,-0.036758,0.45173,-0.30665,0.12939,0.059011,0.2615,-0.10431,0.10409
-0.15634,-0.023416,0.034461,0.038815,-0.1076,-0.020943,-0.35211,0.14655,-0.022214,-0.14738,0.0070514,0.041948,0.151,-0.022214,-0.020065,0.25199,-0.27799,0.028114,-0.017558,0.038039,0.39004,-0.065157,-0.22237,-0.0063805,0.03887,-0.13387,0.049358,-0.38253,-0.0016292,-0.16835,0.022966,-0.23827,0.13048,0.18371,0.055372,-0.16045,-0.061349,-0.127,-0.21897,-0.12908
0.098246,0.4437,-0.19669,-0.045189,-0.24003,-0.057371,-0.027583,-0.0081454,0.0091058,0.21857,-0.046858,0.03954,-0.18524,0.0091058,0.021584,-0.046343,0.47906,0.026664,0.022729,-0.018549,0.16334,0.24764,-0.2763,0.0096466,0.0031855,0.23394,0.0020121,-0.15146,0.00533,-0.14383,0.012701,-0.18221,-0.17322,0.14451,0.02585,0.057256,-0.04961,0.092866,-0.084134,0.046061
0.0067226,0.032941,0.60951,-0.042704,0.088644,0.031601,-0.21985,-0.16049,0.050052,0.11668,0.049833,-0.081411,-0.073692,0.050052,-0.05224,-0.0013986,0.21942,-0.045021,-0.0090416,0.11579,0.16648,-0.024251,0.12204,-0.0022114,-0.047525,0.10512,-0.059144,0.084576,0.0072415,-0.0053443,-0.04628,0.39539,0.057537,0.24735,0.092054,-0.0038496,0.071146,0.0064515,-0.37312,-0.0030969
0.18937,-0.022013,0.024352,-0.011726,-0.051785,-0.057879,0.25356,-0.1057,0.099749,-0.064327,-0.067194,0.0099125,0.17176,0.099749,0.025731,0.11706,-0.07954,0.0057399,-0.11785,-0.039926,0.097767,-0.09331,-0.15932,-0.00079563,0.018038,-0.056057,-0.096807,0.33045,0.00084189,-0.09229,-0.032068,-0.19773,0.06852,0.38318,0.194,0.39231,0.081617,-0.35128,0.0027835,0.31561
-0.043673,0.16406,0.059735,-0.010758,-0.19184,0.084304,0.10101,-0.032995,-0.01592,-0.38136,0.040766,-0.029452,-0.23607,-0.01592,0.016769,-0.16508,0.13325,0.024703,-0.049475,0.045793,0.01348,0.3865,0.10803,0.029271,-0.0069137,-0.34794,-0.0067862,0.038358,-0.0083891,0.013581,-0.030586,-0.048789,0.57997,0.018277,-0.16325,-0.0095992,0.048506,-0.059164,0.0028561,-0.0077223
-0.011361,0.15057,0.3549,-0.010474,0.039231,0.058745,-0.17025,-0.028851,0.071249,0.10617,0.11583,-0.056249,-0.064726,0.071249,-0.10698,0.079992,-0.085208,0.0087536,-0.016865,0.2596,-0.47165,0.0039887,-0.12142,-0.018206,0.0242,0.030959,-0.046508,-0.097571,-0.004359,-0.046492,-0.021607,-0.28206,-0.0075067,0.31137,-0.14068,-0.070604,-0.014908,0.0036947,0.47229,-0.056799
-0.22554,-0.061864,0.044363,0.0029033,-0.074512,-0.24353,-0.04201,-0.0034793,0.078661,0.10632,-0.020678,0.071333,-0.013792,0.078661,-0.10888,-0.073822,-0.0044356,0.022816,0.035003,-0.30202,0.46839,0.014587,-0.061226,0.01379,-0.012291,0.04724,-0.095324,0.32229,0.015099,0.062512,0.0083928,0.085826,0.038217,0.1577,-0.16111,-0.19902,0.14571,0.095058,0.48865,-0.16011
0.0081678,-0.087491,0.38559,0.02003,-0.047867,-0.066404,-0.10641,0.05731,-0.0010365,-0.18129,-0.17877,0.053162,0.31124,-0.0010365,0.12376,-0.24201,0.010571,0.045157,0.07172,-0.069837,-0.015637,0.22604,-0.27402,-0.018241,0.074322,-0.047313,0.043507,0.17021,0.016266,0.14645,-0.067818,-0.23168,-0.28255,-0.19994,-0.37534,0.10134,-0.088235,0.092621,-0.17876,0.081528
