-0.0082043,-0.0076152,-0.0037329,-0.013421,-0.0016772,0.016434,-0.0039722,-0.016654,-0.018488,-0.27233,-0.008089,0.024619,-0.0037329,-0.00026379,0.015733,0.96066,0.027976,-0.0045217
-0.015092,-0.013329,-0.0065023,-0.024123,-0.0028222,0.28154,-0.0063732,-0.030613,-0.032985,-0.21603,-0.014534,0.5441,-0.0065023,-0.0002415,0.23825,-0.1066,0.71168,-0.0072549
-0.085151,0.30738,0.036779,0.42357,0.067968,-0.03326,-0.025854,0.35905,0.7037,-0.25375,0.13367,0.0076539,0.036779,-0.008904,-0.024051,-0.042532,0.0014674,-0.029431
0.99223,0.033008,-0.012607,0.020877,0.0055711,-0.024069,-0.02397,-0.0025853,0.059431,-0.08559,-0.0002458,0.0065506,-0.012607,-0.0063763,-0.022028,-0.014088,0.0081001,-0.027286
0.0055379,0.00097219,-0.0033018,-0.0055278,-0.00022457,-0.23424,-0.0018647,-0.010063,-0.0030239,-0.053476,-0.0030007,0.47601,-0.0033018,0.018285,0.67007,-0.019631,-0.51553,-0.0021227
-0.025218,0.51653,-0.36392,-0.35981,-0.048074,0.03457,0.059382,-0.43599,0.21497,0.029949,0.29782,-0.020701,-0.36392,0.0061944,0.014705,0.0039107,-0.0044783,0.067597
0.024508,-0.047455,0.020183,0.044961,0.010742,-0.088624,0.64961,0.020919,0.005576,-0.096446,-0.055268,0.035454,0.020183,-0.014401,-0.052867,-0.019308,0.0084316,0.73947
0.023262,-0.062062,-0.030615,0.051652,0.020609,0.76069,0.057366,-0.0049329,0.039025,-0.11068,-0.091548,-0.41166,-0.030615,0.091416,0.41984,-0.035246,-0.16409,0.065301
0.011968,0.45956,0.53851,-0.14519,-0.1085,0.075268,0.021724,-0.080648,-0.19967,-0.071117,0.3361,-0.047857,0.53851,0.0062192,0.039464,-0.016701,-0.02255,0.02473
0.01961,-0.14514,-0.1783,-0.21553,-0.087995,0.042791,0.022751,0.63457,-0.23515,-0.052675,0.629,-0.021355,-0.1783,-0.0064333,0.025978,-0.0087952,-0.010111,0.025898
-0.0022297,-0.54517,0.19836,-0.49562,0.089654,-0.0045571,-0.0022243,-0.17088,0.54653,-0.021282,0.20484,-0.0026884,0.19836,0.0014699,-0.0043927,-0.006034,-0.0029935,-0.002532
-0.005262,-0.2215,-0.021725,0.49524,0.47002,-0.011995,-0.0049976,-0.41637,-0.16399,-0.08074,0.52516,-0.011317,-0.021725,0.010807,-0.012405,-0.022092,-0.01116,-0.0056889
-0.001729,0.00079972,-0.002922,-0.015004,-0.008039,-0.10103,-0.0016255,0.0094316,-0.0099555,-0.059321,-0.0069642,-0.0039885,-0.002922,0.99137,-0.037965,-0.015465,0.034893,-0.0018503
-0.0055893,0.21968,0.01087,-0.33396,0.85452,-0.0095117,-0.0050725,0.23315,-0.083577,-0.062892,-0.20884,-0.0081991,0.01087,-0.0079034,-0.01099,-0.017755,-0.0099924,-0.0057742
0.00091807,0.0011,0.00074487,0.0014557,0.0023435,-0.4882,0.00082578,0.0013999,0.002176,0.012669,0.0010717,-0.53504,0.00074487,-0.045341,0.53983,0.0045167,0.42628,0.00094001
0.066887,0.060325,0.046082,0.11029,0.1055,0.12706,-0.26727,0.10264,0.14013,0.78466,0.097342,0.11486,0.050977,0.06867,0.12169,0.22103,0.11422,0.35544
0.032349,0.029175,0.026747,0.053339,0.051023,0.061449,0.70526,0.049638,0.067773,0.37949,0.047078,0.055548,0.020194,0.033211,0.058855,0.1069,0.055238,-0.5612
8.1586e-05,7.3581e-05,0.70715,0.00013453,0.00012868,0.00015498,-0.0041933,0.00012519,0.00017093,0.00095709,0.00011873,0.0001401,-0.70704,8.376e-05,0.00014844,0.00026961,0.00013931,0.0038309
