0.038319,-0.012228,0.00098355,-0.0035735,-0.0054269,0.024224,0.94997,0.017245,0.031107,-0.17851,-0.0098281,-0.24915
-7.438e-06,-0.01514,-0.001378,0.010358,0.030418,0.0010918,0.12483,-0.0011776,0.0023094,0.96636,0.042847,-0.21787
-0.0083044,0.99679,-0.0023018,-0.0022903,0.00022766,-0.0033372,-0.007477,-0.0055349,-0.0027327,-0.0010627,-0.0026582,-0.078869
0.76066,-0.0046319,-0.011975,-0.0048311,-0.00061682,0.011171,-0.093594,0.61707,0.027422,-0.026107,-0.0056113,-0.17346
-0.19712,-0.0028021,0.022498,0.0010006,-0.0015744,-0.58554,-0.014746,0.20945,0.75678,-0.0059288,0.0038521,-0.030146
0.026658,-0.010896,0.3021,-0.0038813,-0.0070876,0.7161,-0.08993,-0.13179,0.57915,-0.031693,0.011234,-0.18178
-0.0085907,-0.0027932,-0.011663,0.064912,-0.3391,-0.015436,-0.015802,-0.0021947,-0.022018,-0.044012,0.9346,-0.06476
-0.54749,-0.0029033,0.40279,0.010134,-0.00073946,0.15038,0.0018775,0.67966,-0.22782,-0.0067548,-0.0051367,-0.037179
-0.012189,-0.0042403,-0.046127,0.95961,-0.21873,0.0045758,-0.019642,-0.0037264,-0.0015359,-0.010516,-0.15251,-0.072194
0.2513,0.0012612,0.85936,0.040599,-0.015858,-0.31827,0.0066856,-0.28022,-0.1287,0.0010233,-0.0043031,0.00026301
-0.018648,-0.011891,-0.0070093,0.23977,0.90648,-0.023491,-0.042652,-0.023134,-0.023945,-0.073574,0.29609,-0.15396
0.12975,0.07556,0.070921,0.12459,0.11918,0.13747,0.24969,0.12902,0.14353,0.1583,0.11594,0.8864
