0.013893,-0.62765,0.74616,0.0028444,0.020772,0.0036554,-0.0017924,0.01545,0.21948,0.015124,0.0030953
0.014463,-0.15767,-0.39859,-0.0024937,0.011597,0.0095112,-0.0010879,-0.0075469,0.90316,-0.0074348,-0.0027137
0.00061148,-0.21114,-0.17755,-0.013161,0.13929,0.004995,0.005814,0.6445,-0.10607,0.69096,-0.014322
0.6458,-0.17223,-0.13749,-0.0040501,0.67165,0.11182,0.008871,-0.23984,-0.11306,-0.01862,-0.0044074
0.70205,-0.060539,-0.040909,0.056687,-0.60644,0.026526,0.012598,0.29905,-0.031057,-0.18903,0.061688
-0.1169,-0.19715,-0.14021,0.64594,-0.0031673,0.0057197,0.044926,-0.077322,-0.091229,-0.010957,0.70292
-0.063175,-0.13502,-0.089005,-0.069654,-0.031831,0.045246,0.97376,-0.017627,-0.061813,-0.06212,-0.075799
-0.18912,-0.033711,-0.026794,-0.00034049,0.23776,0.57378,-0.065819,0.51553,-0.024104,-0.55312,-0.00037053
0.0042363,-0.011712,-0.0039409,-0.022167,-0.26355,0.80424,-0.033943,-0.36691,-0.0090251,0.38294,-0.024122
0.19028,0.66686,0.45149,0.16202,0.18473,0.092495,0.20974,0.17512,0.31349,0.17214,0.20916
0.0042314,0.01483,0.01004,0.74011,0.0041079,0.0020569,0.0046642,0.0038944,0.0069713,0.0038281,-0.67215
