-0.0024525,0.6447,-0.64367,-0.02104,-0.0045025,-0.008744,-0.0083117,-0.4115,-0.010279
0.0039279,-0.013789,-0.54787,-0.0087991,-0.0045273,-0.014344,-0.00099671,0.83625,-0.0037057
-0.0052443,-0.15884,-0.12269,-0.17836,0.14775,0.94817,-0.026793,-0.067998,-0.040916
0.055443,-0.12094,-0.10858,0.94018,-0.0022401,0.12542,-0.1242,-0.06251,-0.22693
0.011118,-0.18659,-0.14958,0.19128,-0.025633,0.026704,0.12666,-0.094486,0.93795
-0.0021308,-0.11997,-0.091874,0.053022,-0.026,-0.0031132,0.96697,-0.06147,-0.1867
0.015898,-0.13139,-0.095097,-0.0091297,0.96565,-0.19166,-0.0060111,-0.062765,-0.013295
0.9792,-0.12317,-0.082163,-0.093462,-0.054807,-0.04159,-0.027771,-0.062632,-0.033024
0.19409,0.6802,0.46053,0.18842,0.20326,0.21394,0.17863,0.31976,0.17559
