0.00014897,-0.00023697,-0.0049182,-0.62302,-0.0021559,-0.00020049,0.0054982,-0.0042074,-0.0020531,0.78159,0.0020629,0.022001,0.0034365,0.0037156,0.0019845,-0.015552,-0.0038241,0.00012413,0.0022864,0.0020629,0.0027646,-0.0016211,-0.0017953,-0.0025947,-0.002605,0.0032733,0.0054982,-0.0049182
0.002306,0.00066688,0.0067193,-0.31726,0.0060953,-8.8755e-05,0.10444,-0.0049993,0.0068001,-0.27865,0.096404,0.87566,0.00075895,-0.0036737,0.00043827,0.051324,0.0081536,-0.0014183,0.10685,0.096404,0.00061055,-0.00071766,0.0028694,0.004147,0.0098226,0.0073036,0.10444,0.0067193
0.026219,-0.0041228,0.055674,-0.47397,0.080105,-0.00047037,-0.030235,-0.011932,0.097072,-0.35242,-0.035013,-0.31034,0.020362,0.013451,0.011759,0.70651,0.091526,0.032878,-0.038807,-0.035013,0.016381,-0.0038033,0.025765,0.037237,0.12032,0.0035959,-0.030235,0.055674
0.011877,0.017441,0.60249,-0.15434,-0.043564,-0.0001911,0.00068253,0.0082571,-0.049984,-0.11947,-0.010384,-0.082393,0.021239,0.039795,0.012265,-0.33939,-0.029289,0.029108,-0.01151,-0.010384,0.017087,-0.0015452,0.004646,0.0067146,0.32292,0.012588,0.00068253,0.60249
0.083194,0.23197,-0.17774,-0.28683,-0.0048912,-0.00039568,0.044417,0.17218,-0.076077,-0.23646,-0.024735,-0.15346,0.059936,0.5198,0.034611,-0.36992,0.086335,0.44916,-0.027415,-0.024735,0.048217,-0.0031994,0.084485,0.1221,-0.13646,0.094586,0.044417,-0.17774
0.23385,0.036479,-0.037747,-0.11531,0.098455,0.00071773,0.077761,0.02344,-0.11441,-0.089561,-0.019581,-0.078884,0.012295,-0.38021,0.0070999,-0.20738,0.46013,-0.35118,-0.021702,-0.019581,0.0098908,0.0058034,0.32879,0.47519,-0.10317,0.097111,0.077761,-0.037747
-0.12762,0.49464,-0.016854,-0.046183,-0.054446,-0.00062486,0.3144,0.3619,0.037874,-0.038836,-0.049984,-0.085474,-0.053035,-0.18022,-0.030626,0.0090657,-0.20909,-0.25602,-0.0554,-0.049984,-0.042665,-0.0050525,-0.15235,-0.22018,-0.0010734,0.40902,0.3144,-0.016854
-0.028419,-0.20087,0.017321,-0.017751,0.015633,-0.0014826,-0.2245,0.80577,-0.0038752,-0.006801,0.032955,0.039141,-0.080116,0.20404,-0.046265,0.013782,0.033658,-0.31504,0.036526,0.032955,-0.064451,-0.011988,0.0060124,0.0086894,-0.02917,-0.21564,-0.2245,0.017321
0.192,0.07143,-0.13119,-0.080912,-0.28803,0.0010027,-0.12234,0.17768,0.046961,-0.067394,0.013067,-0.017803,0.45581,-0.39933,0.26322,-0.08947,-0.28424,0.12183,0.014483,0.013067,0.36669,0.0081074,0.0093411,0.0135,0.2418,-0.17768,-0.12234,-0.13119
-0.12041,0.51751,0.047229,-0.011332,0.44074,-0.0020079,-0.20511,0.035624,-0.12237,-0.00356,0.030001,0.034903,-0.018824,-0.28871,-0.010871,-0.036091,0.27491,0.196,0.033252,0.030001,-0.015144,-0.016235,-0.162,-0.23412,-0.12614,-0.34313,-0.20511,0.047229
0.039829,0.48312,0.033125,0.043735,-0.4444,-0.0030227,-0.13844,-0.0714,0.15811,0.040879,0.023554,0.049993,-0.31177,0.016221,-0.18004,0.10744,-0.22222,0.021019,0.026106,0.023554,-0.25081,-0.024441,0.23952,0.34616,-0.0049752,-0.23884,-0.13844,0.033125
-0.047042,-0.31992,0.058822,0.014338,-0.0065684,-0.0056531,0.10379,0.315,0.068689,0.01666,-0.014199,-0.0098028,-0.23073,-0.46299,-0.13324,0.02414,-0.055595,0.62473,-0.015737,-0.014199,-0.18561,-0.04571,0.06732,0.097294,-0.14627,0.10243,0.10379,0.058822
-0.05205,-0.052808,-0.024624,-0.10605,-0.020723,0.11812,-0.022329,-0.035351,0.011799,-0.082756,-0.0033959,-0.049496,-0.075232,-0.070403,-0.043445,-0.092229,-0.079186,-0.035615,-0.0037639,-0.0033959,-0.060522,0.95509,-0.030795,-0.044506,-0.071731,-0.058874,-0.022329,-0.024624
0.0017287,0.049428,0.0078381,-0.0084837,0.019085,0.0022978,-0.4691,-0.043362,0.017936,-0.0059015,0.06822,0.076665,-0.0061175,-0.059695,-0.0035327,-0.0052751,-0.027671,0.027889,0.075612,0.06822,-0.0049214,0.018579,0.0060608,0.0087593,-0.034023,0.72589,-0.4691,0.0078381
-0.12737,0.0038767,-0.1369,0.048011,-0.42034,0.0067163,-0.0023823,0.049573,-0.33522,0.039546,0.003459,0.02529,-0.12934,-0.027306,-0.074689,0.039595,0.50721,0.11287,0.0038338,0.003459,-0.10405,0.054307,-0.10737,-0.15518,0.55033,0.057407,-0.0023823,-0.1369
-0.068312,-0.040885,-0.15912,-0.072379,0.23664,-0.0061179,-0.020762,-0.041332,0.75032,-0.058359,-0.001627,-0.033778,-0.13042,-0.039606,-0.075313,-0.27108,0.092288,-0.042651,-0.0018033,-0.001627,-0.10492,-0.049468,-0.021893,-0.03164,0.43361,-0.025013,-0.020762,-0.15912
0.16001,0.20909,0.12973,0.3693,0.19561,0.031307,0.0932,0.21129,0.20327,0.29784,0.0076292,0.17985,0.20858,0.20219,0.10824,0.3117,0.20327,0.21766,-0.045191,0.010188,0.16195,0.25186,0.13922,0.23021,0.19106,0.12787,0.11055,0.10604
0,0.0060814,-0.066711,0.010741,0.11234,-0.013415,0.055936,0.0061456,-0.095646,0.0086629,0.0066359,-0.0034515,-0.18183,0.0058807,0.2857,0.009066,-0.095646,0.0063309,0.084738,-0.032034,-0.036978,0.0090972,0.78251,-0.45851,0.10973,0.0037191,-0.041327,0.013412
0,-0.0046072,0.36238,-0.0081375,-0.098068,-0.0035809,0.1496,-0.0046558,0.084799,-0.0065629,-0.18885,0.075775,0.50221,-0.0044551,-0.24906,-0.0068683,0.084799,-0.0047962,-0.21022,-0.21535,-0.39253,-0.0051922,0.16009,-0.18224,-0.095785,-0.0028175,-0.23383,-0.31469
-0,0.00031686,0.31791,0.00055965,-0.23353,-0.021232,0.33852,0.0003202,0.22296,0.00045136,-0.076357,0.011316,-0.35138,0.0003064,0.29452,0.00047236,0.22296,0.00032986,0.11563,-0.1402,0.39019,0.0030134,-0.1225,-0.070697,-0.22809,0.00019377,-0.34925,-0.18567
-0,0.0094169,0.10764,0.016633,-0.042484,0.010569,0.034952,0.0095162,0.057997,0.013414,0.040628,-0.13885,0.20478,0.0091061,-0.11632,0.014038,0.057997,0.0098032,0.92496,0.10831,-0.10898,0.010211,0.013055,-0.025092,-0.041495,0.0057589,0.12117,-0.068094
0,0.0041612,0.034661,0.0073497,0.36422,0.091497,0.3822,0.0042051,-0.33906,0.0059276,0.13914,-0.010543,-0.1117,0.0040239,-0.10359,0.0062034,-0.33906,0.0043319,0.11309,-0.15215,-0.027885,-0.0062262,-0.061843,0.29132,0.35574,0.0025448,-0.36402,-0.2332
0,0.0041567,-0.50455,0.0073417,-0.061514,-0.060782,0.32035,0.0042005,0.066319,0.0059211,-0.32971,0.051165,0.14854,0.0040195,-0.036016,0.0061966,0.066319,0.0043272,0.11483,-0.17893,-0.1014,0.012601,-0.040796,-0.007402,-0.060082,0.002542,-0.36389,0.54612
0,-0.00048405,0.0016105,-0.00085496,-0.042082,0.038633,0.25708,-0.00048916,0.039169,-0.00068953,0.2376,-0.093676,0.10201,-0.00046808,0.46637,-0.00072161,0.039169,-0.00050391,-0.1058,0.62582,-0.43373,-0.0053699,-0.10984,0.047284,-0.041102,-0.00029602,-0.16429,0.021324
-0,-6.7478e-05,-0.052295,-0.00011918,-0.057035,-0.66317,0.094667,-6.819e-05,0.054184,-9.6122e-05,0.67009,-0.051816,0.08316,-6.5251e-05,-0.1015,-0.00010059,0.054184,-7.0246e-05,-0.034279,-0.21802,0.0092447,0.081934,0.01802,-0.050625,-0.055708,-4.1266e-05,-0.042975,0.084354
