-0.0036053,4.0045e-005,0.0021115,-0.00084215,-0.0040508,0.0029593,-0.0030421,-0.0017921,-0.0011656,0.0014548,0.0035116,0.0086378,-0.008218,-0.0039526,0.0037122,-0.0047466,3.0784e-005,-0.00050249,-0.006258,0.01062,0.011109,-0.020495,0.014358,0.01426,-0.012527,-0.051155,-0.014992,-0.011775,0.0066413,-0.041685,0.0052157,-0.035921,0.01972,-0.025183,-0.013826,-0.035091,-0.055044,-0.038987,0.020161,-0.053546,-0.03568,0.036847,-0.023392,-0.021631,0.022234,0.034925,-0.035674,-0.032873,0.055038,0.072133,-0.01433,-0.013874,0.031493,-0.052582,0.047857,0.0070398,-0.060719,0.097717,0.057895,0.026193,0.054185,0.013023,-0.023947,-0.15282,0.0269,-0.075302,-0.10024,0.024275,0.063326,0.043248,0.11159,0.070478,-0.1154,0.031252,-0.0012324,-0.055942,0.073879,0.0132,-0.014011,0.025468,-0.021558,0.016909,-0.014341,0.040348,0.051438,-0.089569,-0.0091293,0.050214,0.016448,-0.035862,-0.64096,-0.15662,-0.17754,-0.019872,-0.13382,0.012024,0.098271,-0.014341,0.042041,-0.068412,-0.21586,-0.15726,-0.044661,-0.068514,0.0024912,-0.080501,0.12084,-0.065714,-0.10288,-0.077211,0.077068,-0.068412,0.019067,-0.088886,0.11106,0.065037,-0.0090523,-0.02752,-0.042241,0.12963,0.22495,0.024339,-0.049795,-0.075049,-0.059269,-0.047754,0.034266,0.068221,-0.062894,0.01967,0.091737,-0.10288,0.15832,0.15127,-0.00055088,-0.12181,-0.013271
-0.00302,0.0067431,-0.0042463,0.0018307,0.00089869,-0.0020324,0.0062967,-0.0017864,-0.0020926,-0.0039098,0.012661,0.010918,-0.0011525,-0.0091694,0.010565,0.00098263,0.0026022,0.014265,-0.028155,0.010976,-0.0035464,-0.012156,0.030231,0.023847,0.017514,-0.10093,-0.029102,-0.022898,0.015104,-0.097319,0.03665,-0.072208,0.020453,-0.081891,-0.068862,-0.059686,-0.11321,-0.068963,0.030895,-0.082916,0.0054077,0.083958,-0.043388,-0.05767,0.011302,0.055731,-0.038878,-0.072263,0.11103,0.0047618,0.0066436,-0.0079165,-0.0030008,-0.083714,0.0014638,-0.036246,-0.094351,0.023067,0.0054255,-0.030939,0.011691,-0.0056684,-0.025891,0.010488,0.0053827,0.0016688,0.020144,0.0067516,-0.025746,0.0031575,0.040016,-0.059597,0.0082688,0.030911,-0.023117,0.039552,0.046214,0.058052,0.033803,-0.0012753,0.1978,0.073402,0.027166,-0.11556,0.041101,0.010896,-0.061328,0.046923,0.032936,-0.038376,-0.080484,0.25165,0.059761,-0.21036,-0.15768,-0.015378,-0.14789,0.027166,-0.084355,-0.040921,-0.16069,0.051183,-0.20025,-0.12218,-0.043184,-0.14356,-0.006363,-0.010209,0.053617,-0.011995,-0.039857,-0.040921,-0.023105,-0.0034683,-0.13309,-0.01093,-0.13906,0.079701,-0.077913,-0.23022,-0.0948,-0.36383,-0.35917,-0.038879,-0.10569,-0.04824,-0.081228,-0.1064,0.0076512,-0.11597,-0.04834,0.053617,-0.08035,-0.24405,-0.030925,0.040833,-0.089152
-0.0057015,-0.0067022,0.0030846,0.0059518,-0.00014786,-0.084388,0.19665,-0.097362,-0.11631,-0.02167,-0.096122,-0.043662,-0.15891,0.044513,0.048389,-0.035651,0.065109,-0.0077474,0.0049585,0.04084,0.042215,0.0097701,0.049587,0.0062474,-0.0068613,0.042222,0.035015,0.023205,0.014076,0.0048904,0.03362,-0.012655,0.0018552,-0.0038002,0.026667,0.00026148,0.0038625,0.020711,0.016301,0.010381,-0.062342,0.013647,-0.055779,-0.0044193,0.028881,-0.0081378,-0.0081682,0.020595,0.04238,0.042216,-0.049506,-0.014686,-0.0059335,0.03256,-0.032319,0.030494,0.026229,-0.036226,-0.039283,-0.060093,-0.012644,0.027223,-0.0085753,0.024377,-0.042021,0.016469,-0.038854,0.011194,0.022822,0.010297,0.025225,-0.01961,-0.0042279,-0.00351,-0.045574,0.016487,0.077959,0.067061,-0.036017,-0.027877,0.2279,0.047347,0.092894,0.1176,0.076701,-0.022176,-0.10278,0.071681,0.15718,-0.032316,0.32616,0.025616,-0.036147,-0.067795,-0.034045,0.10027,-0.080187,0.092894,0.14244,-0.22995,-0.11332,0.070411,0.20062,0.033722,-0.012646,0.039622,0.22439,-0.066265,-0.11813,-0.077859,0.020179,-0.22995,0.069444,0.03515,-0.011473,0.26908,-0.073271,-0.0044692,-0.12762,0.010039,0.11943,-0.070018,0.19973,-0.207,0.029171,-0.01782,0.019807,-0.083187,-0.015572,-0.046368,0.093038,-0.11813,0.095404,0.05905,-0.14228,-0.088809,-0.14941
-0.0035484,0.0079228,-0.0049892,0.002151,0.0010559,-0.002388,0.0073984,-0.0020989,-0.0024588,-0.0045938,0.014876,0.012829,-0.0013542,-0.010774,0.012414,0.0011545,0.0030575,0.016761,-0.033082,0.012896,-0.0041668,-0.014282,0.03552,0.028019,0.020578,-0.11858,-0.034194,-0.026904,0.017747,-0.11435,0.043063,-0.084842,0.024031,-0.096219,-0.08091,-0.070128,-0.13301,-0.081029,0.0363,-0.097424,0.0063539,0.098648,-0.05098,-0.06776,0.013279,0.065482,-0.045681,-0.084907,0.13045,0.005595,0.007806,-0.0093016,-0.0035259,-0.098361,0.00172,-0.042588,-0.11086,0.027103,0.0063748,-0.036352,0.013737,-0.0066601,-0.030421,0.012323,0.0063245,0.0019608,0.023668,0.0079329,-0.030251,0.00371,0.047017,-0.070025,0.0097155,0.03632,-0.027161,0.046472,0.0543,0.068209,0.039717,-0.0014984,0.12275,0.027604,-0.0206,-0.053097,-0.010368,-0.01174,-0.052662,0.032826,-0.036866,-0.010074,-0.1394,0.092559,0.14696,0.098553,-0.048416,0.071023,0.043603,-0.0206,-0.074984,-0.00050745,0.17525,0.028618,-0.024895,-0.12728,0.016381,-0.14955,-0.02367,0.051581,0.01605,0.060606,0.0030403,-0.00050745,0.050345,-0.017361,-0.076712,-0.048675,-0.013042,0.051849,-0.0018329,0.015296,-0.14998,0.16437,0.69335,0.1626,-0.11011,0.080403,0.090201,-0.013049,-0.008244,-0.052474,0.011207,0.01605,0.036948,-0.11936,-0.054259,0.0027279,-0.076554
-0.0049884,0.0067763,0.004977,0.00051049,0.012866,0.0051455,0.0022651,0.029192,-0.0039497,0.0065222,-0.017864,-0.025661,-0.024963,0.0018129,0.045014,0.014676,0.0098275,0.013016,0.011179,-0.013342,-0.015435,-0.02411,-0.04385,-0.012096,-0.015378,-0.01254,0.062991,0.021643,0.0024385,0.026723,-0.05792,0.034379,-0.03141,-0.026675,-0.10932,-0.01738,0.030327,-0.079495,-0.016482,-0.030015,-0.090677,0.017292,0.091777,0.060403,-0.076487,0.21633,0.053267,-0.10169,-0.12644,-0.025501,0.07977,0.14797,0.067487,-0.15362,0.078807,-0.048366,0.0012277,-0.14501,-0.16226,0.20031,0.025406,-0.04839,-0.053533,0.18662,0.061669,-0.074263,-0.16297,0.066127,0.26227,0.0078255,-0.26589,0.049779,-0.33747,0.14134,0.033074,0.007982,0.042231,0.16125,0.19245,0.10698,0.14996,-0.037535,-0.0036331,-0.042033,-0.11087,0.0044996,0.012794,-0.06572,0.065578,0.024894,0.082435,0.15457,-0.080616,0.022489,-0.075984,-0.08698,0.15495,-0.0036331,-0.031196,-0.029918,0.055304,0.13941,-0.033145,-0.031673,-0.015196,-0.037214,0.13444,0.021191,-0.052196,0.024898,0.002023,-0.029918,-0.079749,0.028192,0.14274,0.023815,0.069379,-0.10606,0.065096,0.091142,-0.026765,-0.0012509,-0.039951,0.062603,-0.027399,0.047959,-0.072243,0.03742,0.0031596,0.03308,-0.0019007,-0.052196,0.058134,-0.024433,0.11974,-0.030189,0.018599
-0.012067,-0.0039503,-0.00014984,-0.011742,0.023149,0.014942,-0.0083188,0.0084182,-0.065945,0.014355,0.036796,0.018509,0.010686,-0.04845,0.092679,0.010461,-0.076833,-0.044119,-0.098024,0.064781,0.0040004,-0.08871,0.0074671,0.01911,-0.070174,0.0497,-0.063877,0.039899,0.047959,-0.019032,0.069923,-0.0021706,-0.031927,0.16731,0.013975,0.022547,0.069021,0.17332,-0.0048005,-0.033065,0.17914,0.096486,-0.20387,0.11939,-0.025649,0.17358,-0.032278,0.011552,0.011943,-0.021214,-0.0032117,0.16826,-0.11244,-0.11614,-0.1363,0.17847,-0.044268,0.1786,-0.12065,0.035009,-0.16983,0.13246,0.022418,0.084159,0.11719,0.10524,-0.0052334,0.0039069,0.0497,0.060449,0.027517,0.022961,-0.011733,-0.050257,0.10731,0.025175,0.060887,0.06346,0.061274,-0.030675,-0.13334,-0.013474,-0.028902,0.057198,-0.029291,0.0063162,0.019569,-0.025219,0.093784,0.055375,0.034783,-0.0819,0.053014,0.052297,-0.40194,-0.0017381,-0.13924,-0.028902,0.051542,0.012173,-0.078759,0.068408,0.028868,-0.0040087,0.011588,-0.0047101,-0.16298,0.016106,0.051528,0.018924,-0.35456,0.012173,-0.022832,-0.063616,0.079354,0.010581,0.035902,0.036577,-0.035974,0.066315,0.096591,-0.097725,0.07484,0.052041,-0.0034678,-0.056762,0.032095,0.024897,0.0044351,0.032859,0.024534,0.051528,-0.05072,0.066742,-0.031884,0.036612,0.028447
-0.014557,-0.045991,0.059152,0.12276,-0.013848,0.02945,0.12578,0.0031607,0.21416,0.056231,-0.090247,0.076335,0.20799,0.12042,0.1501,-0.084374,0.065356,-0.017657,-0.16702,0.0069499,-0.020805,-0.052751,-0.0079037,0.0093893,-0.01132,0.15279,-0.0089059,-0.096748,0.062383,-0.047877,0.048611,-0.088386,-0.063032,0.032379,0.022743,-0.026028,-0.0069745,-0.057529,-0.048968,-0.024734,0.013778,-0.024913,-0.0075618,0.020562,-0.051151,0.075619,0.010749,-0.0076539,-0.015641,0.013852,-0.066254,-0.07948,0.030493,0.0084187,0.013984,-0.036294,0.030842,-0.019766,0.0027998,-0.028878,-0.031213,-0.039703,-0.042509,0.0090572,0.013666,-0.0052005,-0.013323,0.0041065,0.071869,-0.016831,-0.018643,-0.0053381,0.035307,-0.0054884,0.026446,-0.010367,0.0083232,-0.005181,-0.023658,0.00053672,-0.034743,-0.028805,0.11763,0.051485,0.23872,0.088937,-0.0060613,0.084451,0.12396,-0.0014427,-0.12183,0.1601,-0.018453,0.1777,-0.0074083,0.14898,0.031515,0.11763,-0.011765,-0.11862,0.14499,0.077559,-0.11118,-0.020758,0.068588,-0.02439,-0.33995,-0.031587,-0.042846,-0.037114,0.0071266,-0.11862,0.020779,0.1011,0.024495,0.15805,0.072827,0.026864,0.13463,-0.10953,0.050632,0.14496,-0.031215,-0.18605,-0.017957,0.082486,-0.21951,-0.096661,0.06245,0.031957,-0.17041,-0.042846,-0.094696,0.13376,0.080974,0.029173,-0.0088112
-0.0068175,-0.0040595,0.014717,-0.033801,-0.00075745,-0.016538,0.025979,0.029634,0.05768,0.041708,-0.042257,-0.14214,0.014449,-0.024118,-0.073526,0.14144,0.044986,-0.26216,-0.0095316,0.012302,-0.035171,-0.066052,0.017907,0.064194,0.060112,-0.028902,-0.0031039,-0.032275,0.1424,-0.093144,0.011831,-0.017737,0.013341,-0.036455,0.01395,0.03732,-0.0063869,0.051098,-0.026459,0.061356,0.011892,-0.00060358,0.043043,-0.049733,-0.046801,-0.013892,-0.0099263,0.0070469,-0.018935,-0.058965,0.031109,-0.0079098,-0.034902,0.011842,0.037557,0.023521,0.057147,0.045906,0.052186,0.034717,-0.026057,0.055919,0.092801,0.0059443,-0.00089072,0.004906,0.010155,0.011728,0.07911,0.043189,0.025172,-0.03112,-0.036581,-0.003066,-0.030859,0.026738,-0.040531,0.0046957,0.0059553,0.00827,0.10602,-0.072945,0.048656,-0.30348,-0.017507,-0.043079,0.12234,-0.14343,-0.19686,-0.016301,0.11223,-0.1886,0.0084136,0.060583,0.014385,-0.10091,0.05416,0.048656,0.098095,-0.016836,-0.1386,-0.050519,-0.13614,-0.074282,-0.43304,-0.087279,-0.13509,-0.032473,0.071873,-0.038155,0.065516,-0.016836,0.016138,0.043111,-0.11622,0.13873,-0.069505,-0.099537,0.043175,0.061886,0.087368,-0.13758,0.17307,-0.1558,-0.064258,0.039526,-0.1202,-0.027868,-0.03025,-0.071145,-0.07751,0.071873,0.0065192,0.12771,0.080236,0.018225,0.17784
-0.0056939,-0.0078202,0.010402,-0.0043099,-0.01144,0.0099743,-0.015197,-0.0024953,-0.00052928,0.0083234,-0.0058741,0.0093147,-0.019713,0.00064104,-0.0028972,-0.013323,-0.0029786,-0.018049,0.017039,0.014329,0.032646,-0.038256,0.0012883,0.0085377,-0.052693,-0.012554,-0.0042387,-0.0032821,-0.00072151,0.007484,-0.029692,-0.0072429,0.026523,0.031662,0.045467,-0.019829,-0.0080954,-0.018917,0.015383,-0.039844,-0.097822,-0.0041896,-0.0089864,0.012308,0.043718,0.024049,-0.045772,0.00063416,0.010639,0.17932,-0.044542,-0.026265,0.084258,-0.036435,0.12096,0.060635,-0.044798,0.2234,0.14204,0.1035,0.12517,0.040045,-0.030969,-0.40409,0.062634,-0.195,-0.28064,0.054296,0.19259,0.10716,0.23905,0.2507,-0.30556,0.043796,0.024002,-0.18988,0.13509,-0.03437,-0.075636,0.066786,-0.080082,0.031405,0.026964,-0.011425,0.0012207,0.0060698,-0.013798,0.013322,-0.031082,-0.0032587,0.19654,0.0013589,0.11025,0.081007,0.04012,-0.0096938,-0.11259,0.026964,-0.012989,0.068853,0.12572,0.023864,0.054774,0.045209,0.0003794,0.053119,-0.059269,0.025342,0.031083,0.029776,-0.017424,0.068853,-0.0071277,0.10909,-0.064365,0.010577,-0.037167,0.047325,0.021033,-0.045555,-0.073428,-0.066905,0.020582,0.013924,0.039109,-0.062145,-0.0037045,-0.054628,0.0042621,-0.023933,-0.01664,0.031083,-0.12991,-0.031936,-0.079923,0.023516,-0.020058
-0.057961,0.0096868,0.13378,0.12067,-0.0017565,-0.18787,0.31161,-0.16597,0.14463,-0.061154,-0.03284,0.057674,0.14308,-0.037809,-0.081123,-0.026759,-0.38267,0.039631,-0.086309,-0.10801,-0.021777,0.012351,0.046893,0.12821,-0.093571,0.038928,0.188,0.11284,-0.036439,-0.078543,-0.30098,0.087284,0.090716,0.0041019,-0.15246,-0.060984,0.15058,0.1119,0.019462,0.12163,-0.056464,0.047393,-0.060408,-0.026181,0.048336,-0.071849,-0.0027225,-0.04835,0.17498,-0.014505,0.18418,-0.0053222,-0.063747,-0.059604,0.045083,0.056574,0.019135,-0.016225,0.077603,0.13152,0.057796,0.076523,0.082104,-0.0036913,0.092068,0.01132,0.070265,-0.0067012,-0.02354,-0.072448,0.042634,-0.021837,-0.041544,-0.019336,0.032547,-0.076835,0.026423,-0.041263,-0.058289,-0.12484,0.05472,0.01136,-0.028511,-0.082109,-0.054256,0.033009,-0.0022124,0.017299,0.056939,-0.0070098,0.015414,0.09306,-0.094015,-0.057881,0.010543,0.034933,-0.00068252,-0.028511,-0.055431,-0.024573,0.033079,-0.064122,0.032062,0.0019736,-0.035192,0.0023189,-0.064638,-0.030355,0.016543,-0.035666,0.0040549,-0.024573,-0.093197,0.0074019,-0.013691,-0.053629,-0.022837,0.053274,-0.025578,0.099248,0.009266,0.028952,-0.01977,0.087462,0.0017073,0.059282,-0.014983,0.027881,0.023179,-0.099677,-0.0037817,0.016543,0.072862,0.064865,-0.01465,0.031364,-0.0032162
