0.0021471,-0.0001449,0.0028375,0.038362,0.030385,0.0050366,0.15857,0.047252,-0.98498,0
0.12066,0.99192,-0.034027,-0.0046039,-0.017607,-0.0021015,-0.001395,-0.0065353,-0.0012522,1.8859e-17
0.003086,0.0047568,0.1072,-0.13173,-0.020853,0.97182,0.15887,0.018367,0.025968,-4.8095e-16
0.99231,-0.1216,-0.019965,-0.0029932,-0.010829,-0.0004337,-0.0035451,-0.00037898,0.0010817,-4.0946e-19
0.012836,0.015901,0.77189,-0.17857,-0.47612,-0.17585,0.33578,0.018149,0.034637,1.5144e-16
0.016867,0.019647,0.19872,0.067213,0.76135,-0.097317,0.59097,0.041724,0.12335,1.4992e-16
0.011997,0.017698,0.43157,-0.47694,0.43079,0.001856,-0.62377,-0.011357,-0.10498,-1.809e-16
0.00019353,0.0049291,-0.017569,-0.0034683,-0.017472,-0.0097015,-0.04375,0.8984,0.035281,0.4347
9.3418e-05,0.0023793,-0.0084806,-0.0016741,-0.0084336,-0.0046829,-0.021118,0.43366,0.01703,-0.90057
0.012671,0.017494,0.40622,0.84691,0.076945,0.12256,-0.31009,-0.00066422,-0.012774,-1.6832e-16
