-0.18226,-0.22147,-0.94191,-0.006721,0.05618,-0.074548,-0.010603,0.013288,-0.039602,0.056641,-0.11862,0.030173,-0.0098388,0.02845,-0.022999,-0.017375,-2.4028e-17,-2.8269e-17
-0.014868,-0.027664,-0.042454,0.018319,0.069526,-0.061798,0.1349,-0.063319,-0.28498,0.16899,0.49999,0.22475,0.60209,-0.32689,0.2781,0.095032,-8.4104e-17,1.8166e-16
-0.059474,0.03013,-0.076818,-0.04166,-0.51438,0.013484,-0.50867,-0.083241,0.00034968,0.12858,0.37116,-0.51402,0.063047,0.1412,0.0081981,0.12243,-6.0581e-18,4.9328e-16
-0.0074929,-0.018175,-0.019241,0.025802,-0.019107,-0.048721,-0.11443,-0.10357,-0.07738,0.12155,0.55312,0.52938,-0.56582,0.1359,-0.15109,-0.06013,8.9146e-18,1.2409e-17
-0.0017065,-0.00088005,-0.0010808,0.0037169,0.00066626,0.0086787,-0.0043507,-0.0092345,0.010974,-0.0045272,-0.031556,0.038692,-0.0095811,-0.1019,-0.18663,0.37527,0.69156,0.57687
-0.014663,0.023049,-0.0078074,0.27812,-0.47094,-0.29243,0.25809,0.1219,-0.058947,-0.125,-0.05365,0.073949,-0.036445,-0.062799,0.00099812,-0.018606,-0.45294,0.54299
-0.014992,-0.019191,0.028785,-0.14221,0.0062603,-0.23616,0.14225,0.30276,0.54367,0.64082,0.056241,-0.093938,-0.108,-0.27966,0.020422,-0.046367,-2.4895e-16,1.2423e-16
-0.045357,0.012765,0.0017201,0.091248,0.28021,-0.076639,-0.16775,0.61137,-0.35846,-0.22504,0.16817,-0.29477,-0.27233,-0.36499,0.0053524,-0.037805,2.3617e-16,2.8708e-16
-0.014663,0.023049,-0.0078074,0.27812,-0.47094,-0.29243,0.25809,0.1219,-0.058947,-0.125,-0.05365,0.073949,-0.036445,-0.062799,0.00099812,-0.018606,0.45294,-0.54299
-0.094794,0.061039,0.023247,0.34876,-0.13983,0.51901,-0.16232,0.4726,-0.11874,0.36313,-0.16922,0.27085,0.16644,0.22187,-0.039899,0.0046694,-8.03e-17,-1.7954e-16
-0.0035353,-0.0018232,-0.002239,0.0077002,0.0013803,0.01798,-0.0090134,-0.019131,0.022734,-0.0093789,-0.065375,0.080158,-0.019849,-0.21112,-0.38665,0.77744,-0.33381,-0.27845
-0.64325,-0.70121,0.29241,0.056685,0.0078151,-0.023741,-0.016613,-0.060004,-0.0001512,-0.012931,-0.025385,-0.017922,-0.0063987,0.0048266,0.011019,0.00076623,1.3874e-17,2.6688e-17
-0.035433,-0.026981,-0.061142,-0.056062,-0.033349,0.44392,0.69706,-0.012141,-0.12727,0.079846,0.26422,-0.37155,-0.19857,0.16501,-0.0077445,0.098831,-1.0202e-16,1.3151e-16
-0.10077,0.014691,0.038543,-0.69024,-0.12509,-0.18809,0.086175,0.43902,-0.085307,-0.14761,0.045219,0.17041,0.18165,0.3928,-0.080887,0.080919,6.6817e-17,-1.8083e-16
-0.04192,-0.041035,-0.11049,0.00079327,-0.1267,0.38581,-0.025044,0.16756,0.6034,-0.5243,0.26077,0.15149,0.091134,-0.21604,0.056444,-0.051406,1.5965e-16,1.1476e-16
-0.064794,0.025199,0.0021619,-0.45621,-0.37742,0.31766,-0.055665,-0.14306,-0.27025,0.091369,-0.26041,0.1377,-0.19511,-0.53527,0.059268,-0.1545,-5.3657e-17,7.0095e-17
-0.003693,-0.008896,0.0086647,0.013915,0.0045353,0.010456,0.056321,-0.046233,-0.044808,0.020192,0.11293,-0.082715,0.27868,-0.12428,-0.83631,-0.42387,-4.4409e-16,-3.3307e-16
-0.72118,0.66977,-0.014981,0.034019,0.10015,-0.052572,0.036222,-0.10969,0.053511,-0.021024,0.0073922,-0.0042957,-0.0092626,-0.016084,0.0052841,-0.0060605,-9.7145e-17,-1.9429e-16
