-0.0010379,-2.9539e-05,0.069365,-0.014115,-0.11,0.015638,-0.42021,0.16651,0.0045441,-0.011541,0.28205,-0.29306,0.49988,-0.20772,0.058371,-0.41163,0.38325,-1.2496e-13,-2.1473e-15
-0.0075565,-0.00021553,0.8626,0.088343,0.20239,-0.024324,-0.086659,0.042759,0.0017854,0.022443,-0.3418,0.18269,-0.01015,-0.17896,-0.017673,0.013249,0.11766,-1.6533e-14,-3.6418e-16
-0.00094694,-2.6721e-05,-0.00071573,0.0010723,0.0020473,-0.0011067,-0.00034484,0.0053943,0.010225,-0.436,-0.028472,0.0031341,0.0077672,0.0036041,4.2797e-14,-1.3274e-13,1.4579e-13,0.89925,0.014913
-0.0033825,-9.5752e-05,0.07212,-0.015804,-0.13833,0.017054,-0.32772,-0.14398,0.00063953,0.020761,-0.21625,0.14125,0.062241,0.83048,-0.037353,-0.2906,-0.020536,-3.761e-14,-4.8999e-16
-0.0019409,-5.5501e-05,0.29299,0.038464,0.13157,-0.016316,0.062951,0.097823,0.0044561,-0.01459,0.35862,-0.22733,0.40845,0.199,0.13714,0.19451,-0.66179,1.3008e-13,2.26e-15
-0.0039694,-0.00011281,0.13879,-0.23136,-0.31385,0.045083,-0.52879,0.30066,-2.701e-05,-0.028006,0.34074,0.11638,-0.46502,-0.0082596,0.054994,0.32143,-0.059684,5.4457e-14,9.1552e-16
-0.0013343,0.014834,-0.0012586,0.0028879,0.10893,0.86137,0.0011097,-0.01628,0.49555,0.0095529,0.0019724,-0.0010767,-0.0030054,-0.0014666,-6.9389e-17,1.8041e-16,2.7756e-17,1.076e-18,8.2432e-17
-0.0085699,-0.00024254,0.082124,-0.25984,-0.18684,0.021724,-0.10981,-0.66588,-0.015137,-0.0072186,0.016294,-0.10817,0.27919,-0.018913,-0.15913,0.52479,0.20867,5.148e-14,9.0427e-16
-0.99966,-0.018405,-0.011798,0.0094858,0.0074232,-0.0038139,-0.00040833,0.0050778,0.0028827,0.0023282,0.00050427,-0.00039514,-0.0011945,-0.00060697,-4.1633e-17,0,-2.7756e-17,-7.7026e-17,-7.0728e-17
-0.00042423,-1.252e-05,0.24087,0.046441,0.19928,-0.025275,0.35578,0.026318,-0.0020758,-0.033101,0.44443,-0.34622,-0.30063,0.36907,-0.16464,0.025215,0.44653,-6.1145e-14,-9.4952e-16
-0.0093151,-0.00026391,0.25808,-0.021498,-0.54021,0.069006,0.30007,-0.38181,-0.015352,-0.02934,0.26814,0.13382,-0.16804,-0.15834,0.13728,-0.45274,-0.18002,-4.4556e-14,-8.2746e-16
-0.018364,0.99969,0.00016169,-0.00017871,-0.002238,-0.016596,-5.6738e-06,6.393e-05,-0.00063335,-4.4634e-06,-8.6424e-07,2.2244e-07,4.6359e-07,1.8746e-07,-5.0307e-17,1.3878e-17,-2.1511e-16,-1.8603e-16,4.3383e-17
-0.003888,0.0076846,-0.0031347,0.005329,0.06995,0.49088,-0.00087446,0.01646,-0.8679,-0.020585,-0.0042871,0.0025231,0.007178,0.0035379,6.4618e-17,-2.7756e-17,-2.7756e-17,1.4128e-16,1.1716e-16
-0.0034409,-9.7533e-05,0.077642,-0.025343,-0.43722,0.058653,0.095879,0.19619,-4.6986e-05,0.024178,-0.47911,-0.70384,-0.1196,0.013901,0.022231,0.060192,-0.083059,2.1536e-14,4.3287e-16
-0.0017354,-4.9133e-05,0.016207,-0.0093827,-0.27663,0.037203,0.32176,0.27256,0.0071543,0.012335,-0.032638,0.27993,0.27202,0.18139,0.6061,0.27666,0.3369,-4.2979e-14,-7.9507e-16
-0.0051105,-0.00014505,0.026361,-0.65784,0.14319,-0.014808,0.11996,0.081655,0.00086047,0.0040733,-0.055816,0.0020476,0.021138,0.0050372,0.019992,-0.14123,-0.028077,-0.011725,0.70701
-0.0019481,-5.4971e-05,-0.0014724,0.002206,0.0042117,-0.0022767,-0.00070941,0.011097,0.021034,-0.89693,-0.058573,0.0064475,0.015979,0.0074144,-2.0872e-14,6.467e-14,-7.1582e-14,-0.43712,-0.0072492
-0.0051105,-0.00014505,0.026361,-0.65784,0.14319,-0.014808,0.11996,0.081655,0.00086047,0.0040733,-0.055816,0.0020476,0.021138,0.0050372,0.019992,-0.14123,-0.028077,0.011725,-0.70701
-0.0020037,-5.6803e-05,0.040037,-0.015127,-0.34643,0.047093,0.23398,0.36476,0.0079873,0.0073412,0.036823,0.26884,0.27737,0.024393,-0.73016,0.060954,-0.0043743,4.4964e-14,8.5522e-16
