-0.0043724,-0.0010577,0.0033733,-0.011154,-0.060978,-0.017047,-0.03033,0.13059,0.53356,-0.018696,-0.0029061,0.032884,-0.22428,-0.00073551,-0.63033,0.095758,0.0088067,-0.22056,-0.36317,0.19023,0.012342,-0.10189,0.080763,0.033178
-0.0034189,-0.0013423,0.0042844,-0.013461,-0.064512,-0.029616,-0.031342,0.12264,0.53267,0.053115,0.0099596,0.074544,-0.22437,0.0010462,0.63963,0.47649,6.3513e-016,-4.9266e-016,1.5266e-016,-4.2674e-016,-1.442e-016,-5.5511e-017,1.3496e-015,5.6379e-017
-0.0011973,-0.0012068,-0.00025696,-0.0062076,-0.0065437,-0.012101,0.003386,0.0042589,-0.014239,0.01575,0.0081794,-0.0013134,-0.021269,-0.45662,-0.0019512,0.0051063,-0.094688,-0.30367,0.12749,-0.32705,0.079256,0.20648,0.68995,0.20222
-0.0013419,-0.0013504,0.014397,-0.0093551,0.10333,-0.060151,-0.19449,0.020481,-0.0078716,-0.025929,-0.001525,-0.026397,-0.010777,-0.0011207,0.0020329,-0.00017058,0.77618,0.4034,-0.13722,0.045662,-0.21726,0.026437,0.32115,0.092017
-0.044188,0.054124,0.15822,-0.61618,-0.55951,-0.11158,-0.21592,0.15044,0.044255,-0.082045,-0.0068222,-0.032297,0.4308,-0.005083,-0.00197,0.015778,6.2797e-016,2.9143e-016,-2.2204e-016,0,-1.5699e-016,4.8572e-017,-1.6653e-016,-1.3184e-016
-0.0036726,0.0011174,0.12465,0.0042315,-0.067456,-0.016176,0.011262,0.102,0.47043,-0.095286,-0.013963,-0.11691,-0.21342,-0.013068,0.018677,-0.65891,-0.0089859,0.22504,0.37056,-0.1941,-0.012593,0.10396,-0.082407,-0.033854
-0.0017623,-0.0018334,-0.001449,0.010372,-0.014175,0.008834,-0.022255,-0.15784,0.044403,-0.10216,0.44147,0.012094,0.02705,-6.3864e-005,-0.00072079,0.0024119,0.26583,-0.031713,0.10592,0.14817,0.80893,0.05463,-0.018834,-0.058851
-0.95136,-0.30374,-0.016303,0.044819,-0.0044922,-0.010219,0.0076319,0.01095,-0.007514,-0.00066398,-0.0013357,-0.0011269,0.0028282,0.0032286,0.0012161,-0.0014582,1.7347e-018,0,-5.5511e-017,0,-4.8572e-017,1.3878e-017,1.3878e-016,3.1225e-017
-0.0011924,0.0018091,0.0082032,-0.0066374,0.0061178,0.0016253,0.0059099,-0.0012138,-0.014694,-0.25054,-0.068437,0.47879,-0.010622,-0.010962,0.015035,-0.052912,-0.13188,0.21922,-0.39606,-0.093491,0.069244,0.67318,-0.085153,-0.058047
-0.041588,0.063939,0.14241,-0.24098,-0.0619,0.76824,-0.21676,0.17888,-0.21596,0.091708,0.10925,0.042613,-0.41686,0.014808,0.0015974,-0.0053566,-2.7582e-016,1.6653e-016,-1.3878e-016,-4.1633e-017,-4.4235e-017,2.1511e-016,-1.0061e-016,-1.7347e-018
-0.0025741,-0.00027822,0.19915,0.026626,0.080145,-0.057343,-0.1099,0.00085921,-0.013064,0.020522,0.0079156,-0.11663,-0.0062631,0.0014625,-0.0097186,0.039269,-0.50213,0.59741,-0.057283,0.34371,0.16177,-0.146,0.34909,0.14864
-0.29647,0.94718,-0.029713,0.10882,0.0028866,-0.043018,0.00047186,-0.0094266,0.0089941,0.003318,-0.0032079,-0.00049485,0.012882,-0.0030013,0.00015936,-0.00036483,-5.5338e-016,-2.3592e-016,1.249e-016,-8.3267e-017,1.6176e-016,2.4286e-017,-1.1102e-016,-6.9389e-017
-0.0042645,-1.9619e-005,0.13171,-0.019806,0.13517,0.019666,-0.041107,-0.0090347,0.094221,0.53595,0.097405,0.23635,0.21646,-0.0026848,0.29175,-0.47642,0.0089265,-0.22355,-0.36811,0.19281,0.01251,-0.10328,0.081861,0.033629
-0.0053044,-0.0053381,0.056909,-0.03698,0.40845,-0.23777,-0.7688,0.080961,-0.031115,-0.10249,-0.0060283,-0.10434,-0.042601,-0.0044299,0.0080358,-0.00067428,-0.11288,-0.15708,-0.032327,-0.1684,0.045309,-0.015097,-0.079052,-0.27333
-0.0086241,0.0049652,0.91658,0.15637,0.023496,-0.060976,0.16782,-0.06987,-0.047122,-0.015392,-0.012868,-0.073436,-0.0005777,0.0020019,-0.041737,0.14644,0.095274,-0.073159,-0.07723,-0.19343,0.0064186,0.00054065,-0.0857,-0.040066
-0.0035049,0.001457,0.19154,0.018283,0.079754,-0.051377,-0.095819,-0.00035688,-0.025975,-0.21839,-0.057523,0.34591,-0.015841,-0.0090346,0.0052738,-0.013883,0.045852,-0.26476,0.46599,0.63917,-0.20887,0.15539,0.069925,0.048477
-0.00454,-0.0020351,0.0088967,-0.032618,0.13292,0.017793,-0.07661,0.015928,0.13678,0.57054,0.101,0.35946,0.19535,0.0090636,-0.32453,0.26168,-0.0095973,0.24036,0.39577,-0.2073,-0.01345,0.11104,-0.088014,-0.036157
-0.0031886,-0.0033172,-0.0026218,0.018767,-0.025646,0.015984,-0.040266,-0.28558,0.08034,-0.18483,0.79877,0.021882,0.048943,-0.00011555,-0.0013041,0.0043639,-0.14692,0.017527,-0.058539,-0.081892,-0.44709,-0.030194,0.01041,0.032526
-0.0015534,0.0023569,0.010687,-0.008647,0.00797,0.0021173,0.0076992,-0.0015813,-0.019143,-0.3264,-0.089157,0.62375,-0.013838,-0.014281,0.019587,-0.068932,0.0075024,0.07061,0.014136,-0.27039,0.094656,-0.63006,0.068836,0.034702
-0.035145,0.036422,0.0097233,-0.35912,0.59361,0.3576,0.23445,-0.08252,0.27139,-0.24804,-0.10261,-0.14034,0.39482,-0.048447,0.0087491,0.051507,-2.3592e-016,-3.8164e-016,1.5266e-016,-8.3267e-017,8.3267e-017,9.0206e-017,-5.5511e-017,-5.5511e-017
-0.0023239,-0.0023424,-0.00049874,-0.012049,-0.012701,-0.023487,0.0065721,0.0082664,-0.027637,0.030571,0.015876,-0.0025492,-0.041282,-0.88628,-0.0037872,0.0099111,0.048784,0.15645,-0.065682,0.1685,-0.040833,-0.10638,-0.35547,-0.10419
-0.012054,-0.00585,0.0009099,-0.0024672,-0.19227,0.168,-0.25309,-0.85678,0.15313,0.06624,-0.32568,-0.0054832,-0.047197,-0.017551,-0.0051563,0.0019253,-1.5266e-016,-4.1807e-016,4.0072e-016,1.7347e-016,-7.6328e-017,-1.4745e-016,4.1633e-017,2.7756e-017
-0.041594,0.045923,0.012556,-0.62439,0.21005,-0.40398,0.25372,-0.20656,-0.15076,0.13684,0.044343,0.04761,-0.49319,0.049002,-0.0099085,-0.018876,-1.6653e-016,-5.5511e-017,-1.1102e-016,-1.3878e-017,-4.1633e-017,6.9389e-017,2.7756e-017,8.3267e-017
-0.0012491,-0.001257,0.013401,-0.0087082,0.096184,-0.055992,-0.18104,0.019065,-0.0073272,-0.024136,-0.0014196,-0.024571,-0.010032,-0.0010432,0.0018923,-0.00015878,0.010399,-0.046515,-0.011077,-0.074727,0.065578,0.037778,-0.33751,0.90843
