-0.0042134,-0.039548,-0.62772,0.013593,-0.33945,-0.0078388,-0.29887,0.63213,-4.1128e-016,5.7072e-017
-0.0017986,0.00089878,0.0053164,-0.016554,-0.011048,0.88864,-0.010072,0.0060044,-0.45758,0.019632
-0.00092664,0.00046306,0.0027391,-0.0085288,-0.005692,0.45783,-0.0051894,0.0030935,0.88814,-0.038105
-0.0049876,-0.068818,-0.19583,-0.02713,0.92265,0.010579,0.04806,0.32008,-1.4919e-016,-1.1796e-016
-0.0013451,0.00067436,0.0054697,0.48337,0.014708,0.0091131,-0.0021459,0.0020667,-0.037516,-0.87441
-0.99904,0.043534,0.0033675,-0.0027944,-0.0012248,-0.0021396,0.00069497,-0.00088692,-1.6653e-016,3.4694e-018
-0.0019219,-0.027661,-0.084639,-0.0062691,0.17008,-0.0047492,-0.88936,-0.41487,1.1796e-016,1.0137e-016
-0.04295,-0.99385,0.083999,0.0021,-0.056189,-7.0549e-005,0.013579,-0.0028494,1.6653e-016,6.9389e-018
-0.0043444,-0.05737,-0.74379,0.011651,0.018213,0.012677,0.34216,-0.57076,1.9429e-016,-6.7221e-017
-0.0024337,0.0012201,0.0098964,0.87458,0.026611,0.016489,-0.0038827,0.0037394,0.020735,0.48328
