-0.0021188,-0.0029126,-0.49263,-0.3437,0.001128,-0.39889,0.11423,-0.68338
-0.00053042,1.5191e-05,0.0010909,0.00049366,-0.39767,-0.0028944,-0.90497,-0.15127
-0.0027599,-0.017741,-0.71939,0.3104,-0.0061059,0.62111,-1.5821e-15,4.3021e-16
-0.0012238,3.505e-05,0.002517,0.001139,-0.9175,-0.006678,0.39224,0.065563
-0.00034139,-0.025245,-0.12395,0.82211,0.0047202,-0.55508,8.4156e-16,2.4048e-16
-0.0071002,-0.99949,0.018689,-0.024345,-4.5739e-05,0.0052312,-1.1102e-16,-4.1633e-17
-0.0020359,-0.0027986,-0.47336,-0.33026,0.0010838,-0.38329,-0.11888,0.7112
-0.99997,0.0071662,0.003899,0.00043447,0.0013448,7.3337e-05,0,0
