-0.0054279,0.0068326,-0.00025658,7.7721e-05,-0.0034019,0.030878,-0.0035726,0.090546,-0.12352,0.24052,-0.2764,0.074817,-0.010522,-0.036419,0.0055467,0.15026,-0.17675,0.23802,-0.0098577,-0.11025,-0.010968,-0.0010289,-0.15537,0.1318,0.13409,0.023768,0.116,-0.14772,-0.16479,-0.077667,0.11319,0.29208,0.0034005,0.087647,0.080453,-0.03653,-0.0010764,-0.53973,-0.016893,0.058141,0.41739,0,0,0
-0.037284,-0.0050535,-0.00026806,0.0022172,0.00037615,0.13442,-0.010267,-0.085084,0.24038,0.042872,0.10676,0.22359,0.019694,-0.14782,0.22932,0.4518,-0.086903,-0.49909,-0.016692,-0.19635,-0.0028805,-0.071239,-0.038283,0.069761,0.053026,0.014467,-0.070174,-0.24314,0.27465,-0.2237,-0.092358,-0.2031,0.0030086,0.091075,0.034525,-0.028723,-0.0020211,-0.10554,-0.0042556,0.0074892,0.049569,-2.0071e-15,2.7756e-16,-8.3267e-17
-0.83534,-0.0057816,-0.53982,0.017462,0.0136,0.057435,0.012277,-0.0072818,-0.0053475,-0.015361,0.023141,-0.044709,0.0026003,0.0054419,-0.0021542,-0.0054319,0.0013652,0.044336,0.0019651,0.00018022,-0.00039256,-0.011911,0.011034,0.0095286,0.012924,0.0012009,0.029683,0.013458,0.0081874,0.0127,-8.7071e-06,-0.00031553,8.4348e-05,0.0018125,0.0032856,0.00030328,-3.0509e-05,-0.0016809,-0.00019293,-0.005926,-0.0082101,2.6636e-16,-3.3116e-17,1.6874e-17
-0.0011987,0.013883,0.0038865,-0.0023425,0.047357,-0.0041779,-0.0050537,-0.002399,0.0045707,-0.0083977,0.0030722,-4.891e-05,0.019866,-0.0069435,-0.31078,0.21365,0.28856,0.023856,-0.15321,-0.0063685,-0.55977,0.023116,0.014989,0.20384,-0.11698,0.15991,-0.023755,0.016893,-0.012203,-0.0088496,0.00015664,0.0010241,-0.078458,-0.0013757,0.0082162,-0.0094388,-0.24339,-0.016892,0.53435,0.00019113,-0.0023924,9.1573e-16,-1.7401e-15,-4.202e-16
-0.038276,-0.010112,0.01066,0.001194,0.0010788,-0.33559,-0.10346,-0.01008,0.50103,0.33745,-0.23824,0.053799,-0.063222,0.25117,-0.12079,-0.2511,0.071591,-0.046145,0.0071767,-0.053664,-0.0060636,-0.31179,0.1885,0.083216,0.12721,-0.015292,0.10516,0.013375,-0.13562,-0.11851,-0.10107,-0.26308,-0.0070558,-0.041937,-0.058304,-0.020164,-0.00037161,-0.098351,-0.002429,0.0095006,-0.028723,-3.758e-15,3.0852e-16,-6.1535e-17
-0.0028354,0.00062254,-0.0034789,-0.021319,-0.0053705,-0.0095666,-0.48941,-0.12659,-0.18965,-0.01235,0.045156,0.04891,-0.01193,-0.044924,-0.0060059,-0.016454,-0.0068481,-0.057389,-0.017044,0.10642,0.0055325,0.10068,0.13629,0.11955,0.17662,-0.019086,0.05533,0.0013892,-0.012756,-0.020263,-0.016546,-0.043928,-0.0017102,-0.055418,-0.080973,-0.050955,-0.0016098,-0.031593,-0.0016354,0.024064,0.0031169,-0.76746,-0.025668,-0.04447
-0.0023519,0.025905,0.0067607,-0.010525,-0.015046,-0.010737,0.014383,-0.015104,0.047896,-0.05529,0.038821,-0.095101,-0.70487,-0.15172,0.0076253,-0.044562,-0.14875,-0.005286,-0.064994,-0.0075586,-0.017351,-0.0026716,-0.0020847,0.057187,-0.032146,0.076304,-0.010552,0.0067083,-0.0017112,-0.018485,0.60213,-0.22879,-0.060862,0.050732,-0.03301,0.0064898,0.0017265,0.0020768,0.029569,9.8893e-05,-0.00082732,-9.9378e-16,-5.8467e-16,-8.5937e-17
-7.9127e-05,0.00085595,0.00026506,-0.0087105,0.023153,0.00094131,0.0053523,0.0014057,0.0017753,0.0020753,-0.00011468,-0.0012335,0.017434,0.011316,0.14102,-0.086482,-0.086434,0.00042939,-0.079471,-0.00075866,0.0058658,0.0097037,0.017824,0.37292,-0.31588,-0.40861,0.023947,-0.0092867,-0.0065183,0.010015,0.026735,-0.01899,0.33719,-0.033267,0.013039,0.030088,-0.63269,0.0044347,-0.18286,-7.3247e-07,0.0013305,-5.8081e-16,5.3739e-18,-4.4365e-18
-0.0013177,0.0151,0.0041456,0.00064037,0.027002,-0.0055739,-0.0049727,-0.0051719,0.0089164,-0.015153,0.0055904,-0.0017697,0.12485,0.025807,0.36054,-0.21019,-0.10697,0.019562,-0.37235,-0.025127,-0.11189,-0.0099794,-0.018864,-0.23296,0.23717,0.60239,-0.053951,0.031317,-0.016579,-0.020072,0.032998,-0.018502,0.1576,-0.035602,0.016017,0.01651,-0.36545,0.003965,-0.067061,6.4231e-05,0.00011741,5.563e-16,-3.6334e-16,-1.66e-16
-0.0095064,0.10207,0.033633,-0.13042,0.97973,0.0016158,-0.0042745,0.0027715,-0.003516,0.0034677,-0.00092657,0.00061729,-0.016428,-0.004157,0.01897,-0.016351,-0.033674,-0.0049331,0.052216,0.0022508,0.04878,-0.0022593,-0.0019415,-0.020887,0.011828,-0.017141,0.0026364,-0.0018351,0.00097295,0.0017523,-0.0004845,-7.1351e-05,0.017807,0.0018759,-0.00075773,-0.0020895,0.031277,-0.0017902,0.045238,-7.4874e-07,-0.00019031,-2.3571e-16,1.28e-17,-5.1581e-17
