-0.0007288,-0.68638,-0.0012467,-0.0014121,0.72701,-0.0038343,-0.0025417,-0.0061291,-0.014514,-0.0027448,-0.0025234,-0.0071074
0.00061815,-0.52001,0.039347,0.073711,-0.476,5.0327e-005,0.015783,0.0098621,0.68326,0.1296,0.10933,0.0092235
0.0092327,-0.22351,-0.019702,-0.032584,-0.20772,0.086057,0.68327,0.31094,-0.31697,-0.059447,-0.05405,0.47695
0.053561,-0.1225,-0.0098421,-0.015779,-0.11407,0.77229,-0.32783,0.45202,-0.15702,-0.029226,-0.027669,-0.18512
-0.019962,-0.027123,-0.002416,-0.0025483,-0.023181,0.32833,-0.3263,-0.52868,-0.028885,-0.005317,-0.0056379,0.70968
0.044736,0.00055164,-0.00042451,0.0003601,0.0055344,-0.46123,-0.5051,0.59207,0.0015771,0.00017027,0.00029216,0.42374
0.0041139,-0.024695,0.68577,-0.3673,-0.024058,-0.016003,-0.014322,-0.014625,-0.040732,0.4215,-0.46201,-0.012845
0.9845,-0.061859,-0.0057633,0.0059845,-0.060763,-0.058388,-0.012804,-0.10384,-0.081983,-0.026455,-0.0082628,-0.036483
-0.046315,-0.088935,0.52302,0.7117,-0.087764,-0.055236,-0.052209,-0.048674,-0.13807,-0.39668,-0.12389,-0.047518
-0.01736,-0.048854,0.44636,-0.35888,-0.047633,-0.026335,-0.026263,-0.024243,-0.13974,-0.21229,0.77455,-0.022757
0.15147,0.42194,0.23423,0.15248,0.41702,0.26115,0.245,0.23423,0.5445,0.024263,0.12734,0.22502
0.00064289,0.0017908,0.00099411,0.44692,0.0017699,0.0011084,0.0010398,0.00099411,-0.25206,0.77292,0.37324,0.00095503
