-0.00091986,-0.00071537,0.0040324,0.00026212,0.00037465,-0.0013921,0.00015319,0.00026638,-0.00060112,-0.00063176,-0.00010319,-0.00029904,-0.00041276,-0.00063176,0.0002098,-0.00018142,-0.00079622,-0.0036498,0.0032165,0.00060633,-0.0037078,-0.00035607,0.0054799,0.0046819,0.00025459,-0.54689,-0.00069414,0.8371,0.0010259,0.0021945,0.0027395,-0.0036776,-0.0040178,0.00038358,0.00098155,-7.3116e-005,0.00027618,0.00045484,-0.003927,0.00038358,0.00023902,0.0001317
-0.0058357,-0.057575,-0.42122,-0.0043319,-0.066719,0.0017637,0.0010646,-0.0044022,-0.0028473,-0.0022754,-0.061838,-0.0031321,-0.0015858,-0.0022754,-0.0034672,-0.00094043,-0.042282,-0.03664,0.0025179,-0.18461,-0.042865,-0.0077924,0.0062648,0.004117,-0.0042074,0.73237,-0.053185,0.47982,0.0025593,0.0025742,0.0032872,-6.9321e-005,-0.028676,-0.0063391,-0.016221,-0.00041437,-0.0045642,-0.011835,-0.029727,-0.0063391,-0.0039501,-0.0039462
0.0047752,-0.028532,-0.41372,0.01309,0.89442,-3.7187e-005,0.00033365,0.013302,0.0075148,0.042468,-0.033761,0.0013579,-0.00059521,0.042468,0.010477,-0.00016152,-0.01462,-0.0051549,0.00028427,0.0084001,-0.0052858,-0.0027546,0.00012952,8.4363e-006,0.012714,-0.11336,-0.019612,-0.072689,-2.6783e-005,5.1144e-005,0.00036917,0.0026741,-0.0073555,0.019155,0.049016,0.00082228,0.013792,-0.0017264,-0.012769,0.019155,0.011936,-0.0041196
-0.039409,-0.023393,0.68926,-0.011512,0.35553,-2.2723e-005,-0.0010677,-0.011699,-0.011173,0.017206,-0.010581,-0.011943,0.0027988,0.017206,-0.0092141,-0.0017565,-0.04189,-0.072066,-0.0012063,-0.56841,-0.087175,-0.0053774,-0.001264,-0.0018041,-0.011181,0.18621,-0.04513,0.11743,-0.00024547,-0.00050995,-0.0015125,-0.020989,-0.047342,-0.016846,-0.043108,-0.0045858,-0.012129,-0.02372,-0.027421,-0.016846,-0.010497,0.008882
-0.0087556,-0.0016864,-0.17121,0.16531,-0.15415,0.003091,0.0040637,0.16799,0.094846,-0.014674,-0.021351,0.013293,-0.001571,-0.014674,0.13231,0.0029087,0.030875,0.085705,0.0051841,-0.48381,0.069493,0.022127,0.0082901,0.0049111,0.16056,-0.13817,0.028914,-0.088875,0.0027168,0.0033538,0.0069614,0.041248,0.057911,0.24191,0.61902,0.0070386,0.17418,-0.026753,0.05563,0.24191,0.15074,0.0033572
0.025361,0.12829,-0.16125,-0.087997,-0.026085,-0.0038921,3.9971e-005,-0.089424,-0.03011,0.0030598,0.076483,0.043518,-0.0016105,0.0030598,-0.070432,0.011215,0.22567,0.40967,0.0010619,-0.3968,0.39572,0.086879,-0.0019706,0.010061,-0.085467,-0.070723,0.24802,-0.037297,-0.0019384,-0.00084981,-0.00023578,0.14054,0.27377,-0.12877,-0.32951,0.023078,-0.092717,-0.03559,0.24021,-0.12877,-0.080241,0.0067673
0.16991,-0.089691,0.018769,-0.0041616,-0.0058091,-0.0052009,-0.0034163,-0.0042291,-0.0028069,-0.0020022,-0.15636,0.0040242,-0.020169,-0.0020022,-0.0033309,-0.020402,-0.17906,0.02254,-0.0012206,0.033146,-0.33083,-0.16192,-0.011474,0.028489,-0.004042,-0.017368,-0.34332,-0.0071485,-0.0052513,-0.0047131,-0.00761,0.45042,0.26866,-0.0060899,-0.015584,0.056139,-0.0043849,-0.070418,0.60386,-0.0060899,-0.0037948,0.02287
-0.15237,-0.077656,0.05705,0.0072189,0.013832,-0.0069122,-0.014906,0.007336,-0.030069,-0.0042448,-0.12912,-0.07306,-0.003967,-0.0042448,0.005778,-0.021717,0.018806,0.40974,-0.014057,0.076288,0.037115,0.12806,-0.040143,0.016616,0.0070114,0.019497,-0.028386,0.013647,-0.012958,-0.016263,-0.033415,0.63863,-0.53087,0.010564,0.027032,0.031125,0.0076062,-0.042539,-0.22659,0.010564,0.0065826,-0.041457
-0.19068,0.6001,-0.1409,-0.016775,-0.035139,0.011026,0.04397,-0.017047,0.032389,0.0098266,0.43559,0.086279,0.027737,0.0098266,-0.013426,0.023263,0.022415,-0.21434,0.050212,-0.15749,-0.34461,-0.06124,0.1126,0.034148,-0.016292,-0.051022,0.045646,-0.035913,0.036007,0.044836,0.094747,0.20742,-0.22064,-0.024547,-0.062814,0.042249,-0.017674,0.21747,0.067496,-0.024547,-0.015296,0.014617
0.02955,-0.19292,-0.046083,-0.018379,-0.042894,-0.0028493,0.22259,-0.018677,-0.029033,0.012613,-0.14451,-0.042636,-0.010514,0.012613,-0.01471,-0.010977,-0.034162,0.013306,0.21582,-0.082901,-0.025339,0.025274,0.62478,-0.012846,-0.01785,-0.067946,-0.040849,-0.052424,0.18878,0.25846,0.55641,-0.016571,-0.046751,-0.026894,-0.068821,-0.0094715,-0.019364,-0.046288,-0.062388,-0.026894,-0.016759,-0.00024368
