-0.00030825,0.00053595,0.0086501,-0.001664,-0.0017529,-0.0034451,0.0005512,-0.00095489,0.00358,-6.092e-005,0.004619,0.0043573,0.0027712,0.0010019,1.9173e-006,0.024569,-0.58583,0.042214,0.0026349,0.0017018,0.80795,0.00088863,0.014982,0.00032633,0.0032711,0.024999,0.014585,0.0032005,0.0027899,0.019345
-0.016776,-0.01412,-0.21765,-0.00060709,0.0013181,-0.0012569,-0.052592,-0.0014662,-0.085408,-0.0066191,-0.1102,-0.10395,-0.066113,-0.058268,-0.016208,-0.036855,0.54408,-0.017591,-0.079496,-0.049802,0.42022,-0.054382,-0.5287,-0.053964,-0.08594,-0.020091,-0.34797,-0.076355,-0.066559,-0.058875
0.012055,0.0088566,-0.34438,-0.0016741,-0.0011501,-0.003466,0.039508,-0.0021096,-0.13518,0.0023345,-0.17441,-0.16453,-0.10464,0.0507,0.0065023,0.047,0.049636,0.041407,0.091281,0.046161,0.034524,0.035359,0.65423,0.035164,0.094574,0.02481,-0.55074,-0.12085,-0.10534,0.056115
-0.049514,-0.054026,0.14116,-0.008444,0.0029917,-0.017483,-0.21752,-0.011623,0.057696,-0.061978,0.074442,0.070224,0.044662,-0.21899,-0.099579,-0.065085,0.31863,0.014344,-0.0213,-0.11408,0.23596,-0.28012,0.43888,-0.33055,-0.034358,-0.27129,0.23507,0.051581,0.044963,-0.39897
-0.018558,0.023202,-0.014217,-0.013104,-0.0085255,-0.02713,-0.17211,-0.0022528,-0.0051839,-0.043622,-0.0066885,-0.0063094,-0.0040127,-0.31913,0.0035049,-0.016512,-0.041238,0.41958,-0.17714,0.072656,-0.072984,-0.15498,-0.013146,-0.32093,0.080635,0.71236,-0.02112,-0.0046344,-0.0040398,0.052719
0.094349,0.084508,-0.046797,0.019411,0.00023376,0.040189,0.049488,0.022076,-0.022464,-0.020432,-0.028984,-0.027342,-0.017389,-0.12804,0.10872,0.69515,-0.13632,0.42385,-0.0092563,0.014021,-0.11951,0.070154,-0.15819,-0.13885,0.071776,-0.34691,-0.091523,-0.020083,-0.017507,-0.25685
-0.0202,0.0093516,0.038587,-0.038348,-0.007004,-0.079397,-0.079801,0.051883,0.0056884,-0.081945,0.0073394,0.0069235,0.0044033,-0.1951,0.0080661,0.40093,0.047935,-0.44808,-0.053388,-0.015593,0.031697,-0.053052,0.042326,-0.38651,-0.003947,-0.07864,0.023175,0.0050854,0.004433,0.63831
0.0475,0.037232,-0.034788,0.40823,-0.0026079,0.84521,0.0006086,-0.0082901,-0.012176,-0.026174,-0.01571,-0.01482,-0.0094254,-0.12512,0.063489,-0.12114,-0.08539,-0.15761,-0.08219,0.067178,-0.041445,0.019551,-0.023554,-0.15706,0.048583,-0.037238,-0.049608,-0.010886,-0.009489,-0.034007
0.25946,0.18494,-0.033803,-0.12288,0.01526,-0.25441,0.20223,-0.033082,-0.007248,-0.025693,-0.0093517,-0.0088217,-0.0056106,-0.26498,0.32732,-0.27138,-0.053272,-0.25347,-0.2303,0.3552,-0.0096195,0.2915,-0.028782,-0.23023,0.27642,-0.095906,-0.02953,-0.0064798,-0.0056485,-0.22726
-0.15033,-0.0056822,0.0091401,0.0054633,-0.0018315,0.011311,-0.27124,0.015139,0.00082555,0.1888,0.0010652,0.0010048,0.00063904,-0.21273,-0.14051,0.22353,0.0096741,-0.20256,-0.35477,0.3495,0.011892,-0.27561,0.014057,0.53617,0.30564,0.0041166,0.0033634,0.00073804,0.00064335,-0.079654
-0.020519,-0.0047671,-0.014232,-0.0033838,0.99637,-0.0070059,-0.027418,3.4163e-005,-0.0056088,-0.0034784,-0.0072367,-0.0068266,-0.0043417,-0.0096767,-0.020634,-0.013923,-0.040614,-0.01005,0.0015214,-0.016753,-0.024783,-0.029248,-0.017355,-0.017153,-0.010875,-0.011252,-0.022851,-0.0050143,-0.004371,-0.0027288
0.42298,-0.073971,0.067604,-0.0026603,0.0029735,-0.0055079,0.083337,0.21353,-0.012492,0.1316,-0.016117,-0.015204,-0.0096695,-0.33039,0.21944,-0.11998,-0.026884,0.14126,-0.38599,-0.3499,-0.020782,-0.11475,0.10056,0.27631,-0.34831,-0.1308,-0.050893,-0.011168,-0.0097348,0.18788
-0.29852,0.16542,0.07818,-0.00083284,-0.0088788,-0.0017243,-0.14854,0.21147,-0.0079512,-0.032773,-0.010259,-0.0096776,-0.0061549,0.05222,-0.090094,-0.34433,0.0058919,0.45536,-0.15971,0.29438,-0.0051089,0.05745,-0.014713,-0.084891,0.068476,-0.43542,-0.032395,-0.0071084,-0.0061964,0.39248
-0.00086854,-0.031663,0.29701,-0.0061369,-0.0065864,-0.012706,0.0052283,0.86484,-0.041461,-0.027633,-0.053495,-0.050464,-0.032095,0.056391,-0.042628,0.02191,-0.042812,-0.14908,0.16226,0.0048111,-0.021019,-0.03922,-0.045854,-0.064964,0.09109,0.11595,-0.16892,-0.037067,-0.032311,-0.19172
0.15643,-0.021722,-0.037741,-0.007838,-0.01372,-0.016228,-0.020799,-0.060796,-0.003723,0.086742,-0.0048036,-0.0045314,-0.0028819,-0.37508,-0.019631,-0.19082,-0.04294,0.080583,0.53172,-0.26741,-0.028637,-0.20339,-0.1347,0.097952,0.55272,-0.14027,-0.015168,-0.0033284,-0.0029014,0.16123
-0.50922,-0.24331,0.0358,0.0078839,0.0081168,0.016323,-0.16799,0.044579,0.0059289,0.085685,0.0076497,0.0072162,0.0045895,-0.32345,0.24452,0.029726,0.054536,-0.010578,0.0054423,-0.27261,0.036949,0.6114,0.060002,0.12194,0.035572,0.04696,0.024155,0.0053004,0.0046204,-0.040458
-0.17282,0.87092,-0.037472,-0.01623,-0.021424,-0.033603,-0.19706,-0.00607,-0.013639,0.030562,-0.017598,-0.016601,-0.010558,-0.08054,0.0025188,-0.022612,-0.096557,-0.13579,0.042139,-0.29119,-0.058531,-0.023107,-0.012008,0.062128,-0.15535,0.036069,-0.055569,-0.012193,-0.010629,-0.09803
0.15623,-0.080404,-0.016191,-0.0045137,-0.0049158,-0.0093452,-0.64209,-0.014779,-0.003667,-0.042747,-0.0047313,-0.0044632,-0.0028385,0.2887,0.65032,-0.016815,-0.02993,-0.0106,0.14138,0.085961,-0.019527,-0.12973,-0.029414,0.0072986,-0.017798,-0.022449,-0.01494,-0.0032783,-0.0028577,0.014799
0.20398,0.30808,0.19157,0.064844,0.077472,0.14587,0.18657,0.083558,0.061727,0.046844,0.079988,0.076655,0.046982,0.11248,0.19282,0.19322,0.45243,0.18602,0.11854,0.12233,0.28928,0.19828,0.18858,0.21347,0.18578,0.19028,0.24993,0.055423,0.047204,0.18688
0.20596,-0.0012926,-0.073187,-0.30817,-0.00032505,0.1481,-0.20848,0.033323,0.012858,0.10176,-0.018712,0.028453,0.020882,0.36775,-0.21546,-0.00081069,-0.0018983,-0.00078049,-0.40469,-0.41762,-0.0012137,0.2002,-0.00079125,-0.14028,0.44483,-0.00079836,0.03189,0.011217,-0.0018712,-0.00078409
-0,1.3613e-005,0.099178,0.28457,3.4233e-006,-0.13744,1.7296e-005,-0.046131,0.060846,0.88792,0.03333,-0.11401,-0.021573,0.10946,1.7875e-005,8.5378e-006,1.9992e-005,8.2197e-006,0.032733,0.033779,1.2782e-005,5.5511e-016,8.333e-006,-0.24901,-0.036073,8.4079e-006,-0.037217,-0.050871,-0.0040328,8.2576e-006
