-0.00067207,-0.50774,-0.085833,-0.22595,-0.081229,-0.087226,-0.068701,-0.04866,-0.046309,0.74218,-0.0062856,-3.556e-005,-0.0062859,-0.0010602,-0.32141,-0.078268
-3.2793e-005,0.70984,-0.13755,-0.36236,-0.13017,-0.13978,-0.11009,-0.075387,0.062599,0.081222,0.0072588,-0.00034228,-0.0047095,-0.0022746,-0.51507,-0.12542
0.0031372,-0.1007,-0.03349,-0.08952,-0.031694,-0.034034,-0.026805,0.40793,-0.0019068,-0.13338,0.0039857,0.0011252,0.88144,-0.003335,-0.12541,-0.030538
0.013605,-0.062429,-0.013911,-0.035628,-0.013165,-0.014137,-0.011134,-0.019618,0.02387,-0.082974,0.019991,0.99106,-0.025309,0.0019604,-0.052091,-0.012685
0.30596,-0.25078,-0.055665,-0.025755,-0.052679,-0.056568,-0.044554,-0.067621,0.64394,-0.25832,0.46818,-0.08576,-0.078746,0.25894,-0.20844,-0.050759
-0.10289,0.033017,-0.040526,0.30653,-0.038352,-0.041183,-0.032437,-0.01258,-0.22266,0.014827,-0.15997,0.012332,0.018554,0.88773,-0.15175,-0.036954
0.70815,-0.026922,-0.0047784,-0.015216,-0.004522,-0.0048559,-0.0038246,-0.0066964,0.13498,-0.030542,-0.69124,-0.0054058,-0.0086057,-0.0057276,-0.017893,-0.0043572
0.17496,0.39622,0.09264,0.28919,0.087367,0.09465,0.074748,0.12962,0.3474,0.59162,0.18232,0.10131,0.16909,0.091267,0.35055,0.084813
-0.023174,-0.0013428,-0.02641,-0.059981,-0.011714,-0.017996,-0.0084884,0.89542,0.024863,0.0009074,-0.018909,0.00015538,-0.43213,0.02825,-0.065452,-0.0074755
-0.60143,-0.050838,-0.021035,0.017525,0.023157,-0.0061495,0.018093,-0.035324,0.6231,-0.0012358,-0.49238,-0.00021161,0.016577,-0.0086246,-0.020108,0.03685
0.011639,0.00060528,-0.10865,0.79116,-0.10937,-0.11337,-0.092193,0.020748,-0.012584,-0.00056294,0.0094903,-9.6394e-005,-0.010242,-0.36827,-0.42545,-0.1067
-0.030447,-0.0025734,0.69412,-0.0049024,-0.29353,0.041382,-0.35752,0.010826,0.031545,-6.2128e-005,-0.024927,-1.0638e-005,-0.0052533,0.0022569,0.087453,-0.54049
0.0033594,0.00049351,0.23984,-0.0016761,-0.15861,0.76877,0.43842,1.9425e-005,-0.00319,0.00033173,0.0027718,5.6803e-005,0.00012053,0.00090633,-0.35052,0.10581
0.014132,0.0016833,0.61252,-9.2762e-005,0.46176,-0.28844,-0.027601,0.00031043,-0.013963,0.00078664,0.011619,0.0001347,0.00015814,0.00034339,-0.31191,0.4794
0.00039729,0.00030226,-0.14165,-4.8267e-006,0.77327,0.35965,-0.24899,0.00015394,-3.9225e-005,0.00041729,0.00035279,7.1455e-005,8.9072e-005,0.00016151,-0.097903,-0.4255
-1.1233e-015,1.3428e-015,0.10743,1.348e-015,0.16809,-0.373,0.76288,1.106e-015,3.1034e-015,2.159e-015,-9.1862e-016,2.5301e-016,4.3923e-016,4.3688e-016,-0.013985,-0.48876
