0.011012,0.012796,0.75839,0.033352,0.012109,0.013003,0.010242,0.011985,0.006416,0.006304,-0.64396,0.0039905,0.0058945,0.073019,0.015112,0.0060021,-0.0010299,-5.1096e-005,0.0037515,0.003871,-0.00055677,0.047915,0.00092114,0.011668
-0.0046602,0.071174,-0.483,0.18729,0.067356,0.072329,0.056968,-0.0043104,0.058115,0.039807,-0.4582,-0.0011952,0.051052,0.64679,-0.0052959,-0.0017977,0.0040894,-0.00032597,0.033852,0.03284,0.00071228,0.26652,0.012101,0.064901
-0.0014581,-0.15275,0.11896,-0.4025,-0.14456,-0.15523,-0.12226,-0.00057444,0.053538,-0.084362,0.13204,-0.00055438,0.046546,0.60203,-0.00093504,-0.00083385,-0.0065605,-0.00019197,0.02903,0.030867,-0.002722,-0.572,0.010847,-0.13929
0.065346,-0.034925,-0.10227,-0.09371,-0.033052,-0.035492,-0.027954,0.054812,-0.005678,0.3997,-0.1433,0.030691,-0.0016532,-0.10792,0.076334,0.046163,0.86599,-0.00040203,0.011054,-0.0071896,-0.0042402,-0.13078,-0.0015353,-0.031847
0.47157,-0.037688,-0.18366,-0.097747,-0.035667,-0.0383,-0.030166,0.35635,-0.0014054,-0.11525,-0.22382,0.23487,0.0053043,-0.17294,0.51678,0.35326,-0.19715,0.0015497,0.041448,-0.015713,0.0026855,-0.14113,0.0017289,-0.034367
-0.48813,0.0062358,0.029377,0.0163,0.0059013,0.006337,0.0049911,-0.25441,-0.0040136,0.010598,0.037064,0.46059,-0.0059986,0.029275,-0.0043768,0.69278,0.015081,-0.00021527,-0.020235,0.0043384,-0.00017138,0.023351,0.00062171,0.0056862
-0.086498,-0.012,-0.045046,-0.028405,-0.011356,-0.012195,-0.0096049,-0.05233,0.28793,-0.020298,-0.069131,-0.016165,0.32148,-0.13847,-0.065255,-0.024314,-0.028819,0.0035416,0.86128,-0.11998,0.0066975,-0.044936,-0.1071,-0.010942
0.6904,0.0061749,0.019333,-0.0074334,0.0058437,0.0062751,0.0049424,-0.49964,0.0090441,0.0086044,0.021372,0.13677,0.0097674,0.015815,-0.45412,0.20572,0.011019,-0.0054488,0.0096948,0.0046605,-0.050844,0.023123,-0.038843,0.0056307
0.016114,-0.053114,-0.033663,0.28857,-0.050265,-0.053976,-0.042513,-0.050547,-0.019623,-0.028551,-0.051433,0.0001357,-0.013091,-0.03509,-0.053892,0.00020411,-0.00066027,0.0018579,-0.0093049,-0.0081067,0.9202,-0.19889,0.075677,-0.048433
-0.018273,-0.0089264,-0.052841,-0.06382,-0.0084476,-0.0090713,-0.0071447,-0.05339,-0.10615,-0.016397,-0.079127,-0.0081011,-0.069569,-0.061559,-0.061707,-0.012185,-0.024125,0.009828,0.12779,-0.13245,-0.086785,-0.033426,0.95705,-0.0081397
-0.046215,-0.017897,-0.077426,-0.055912,-0.016937,-0.018188,-0.014325,-0.046129,-0.029459,-0.024847,-0.11379,-0.015206,-0.0063532,-0.079554,-0.058078,-0.022872,-0.031748,0.97502,-0.041675,0.014802,-0.019134,-0.067019,-0.042313,-0.01632
