-0.63044,0.00041755,-0.0026929,0.0010174,0.00039515,0.00042432,0.06086,0.0010479,0.0030007,0.0023122,0.00093928,-0.0016918,0.77334,-9.0156e-005,-0.0031133,-0.00096108,0.0084939,0.0003342,0.0019556,0.0023431,-0.0014164,-0.020683,0.003924,-0.0002015,0.0027839,0.0015636,0.0026139,0.014097,0.00038075
-0.34596,0.0097047,0.0078595,0.0263,0.0091841,0.0098622,0.86276,0.0038795,-0.01047,-0.0097879,-0.0066178,-0.00069079,-0.34817,0.0024207,0.014576,0.0029662,0.041952,0.0077676,-0.003028,0.01851,0.0086891,0.087622,0.0078393,0.0020536,0.042371,0.03634,-0.002978,-0.0034423,0.0088493
-0.45895,0.044263,0.062174,0.12213,0.041888,0.044981,-0.39685,0.023974,-0.0061538,-0.0010347,0.012678,-0.0025745,-0.32469,0.01948,0.016995,0.023403,-0.018586,0.035428,0.0010583,-0.0077825,0.066447,0.68125,-0.0026339,0.014901,-0.019642,0.16575,0.001185,0.0061611,0.040361
-0.17275,0.16051,-0.043096,0.42051,0.1519,0.16312,-0.1206,0.089158,0.01317,0.012892,0.01322,0.0011783,-0.14803,-0.013087,-0.018745,-0.018844,-0.0051238,0.12848,0.0090894,-0.00036027,-0.047356,-0.51821,-2.5627e-005,-0.0028375,-0.0045497,0.60107,0.0049506,0.0081517,0.14637
-0.23127,-0.059611,0.022323,-0.12075,-0.056413,-0.060578,-0.11729,-0.0054159,0.23397,0.29917,0.51803,-0.011636,-0.19744,0.017602,-0.0036421,-0.021511,-0.060746,-0.047712,0.062197,0.0071609,0.010587,-0.24313,-0.023439,0.09098,0.026172,-0.22322,0.13382,0.55265,-0.054357
0.00012682,0.00016341,-0.026071,-0.030577,0.00015465,0.00016606,-0.0033035,0.13741,0.3005,-0.45422,-0.49673,0.0014241,-0.0086286,0.034274,0.013727,0.0026113,-0.094928,0.00013079,0.32514,0.0056794,-0.010149,0.0029786,-0.043535,-0.078741,0.056225,0.00061191,-0.057476,0.5525,0.00014901
-0.010224,-0.01155,0.022561,-0.015649,-0.01093,-0.011737,-0.0094973,0.29383,-0.58239,-0.10095,0.21754,0.0042379,-0.0076904,-0.0035177,0.012726,-0.0043012,0.032617,-0.0092444,0.71022,0.0083739,0.0051937,-0.022659,0.018596,0.037301,-0.0068225,-0.043249,0.060347,-0.042199,-0.010532
-0.08872,-0.021915,-0.033461,-0.068513,-0.02074,-0.022271,-0.047196,0.17657,0.52528,0.42214,-0.20413,-0.0064617,-0.069616,-0.026648,-0.058327,0.0041773,0.20052,-0.017541,0.44564,0.021149,-0.012493,-0.065409,0.1019,-0.027804,-0.091081,-0.082064,-0.13308,-0.398,-0.019984
-0.075351,-0.016651,0.015402,-0.038634,-0.015757,-0.016921,-0.083467,-0.06054,-0.060631,-0.25028,0.0075318,0.011159,-0.068532,0.020093,-0.059301,-0.0080531,0.77968,-0.013327,-0.12238,0.19561,0.0078733,-0.086565,0.42755,0.012956,-0.19015,-0.06235,0.04142,0.11019,-0.015183
-0.019902,0.0045074,-0.16297,-0.067549,0.0042656,0.0045806,-0.01683,-0.014929,-0.26787,0.44816,-0.45082,0.0081798,-0.021388,0.035727,-0.095186,0.035789,0.030873,0.0036077,-0.04102,0.075718,-0.037418,0.0042766,0.03163,-0.20161,0.048044,0.016879,0.63187,0.16315,0.0041102
-0.0069493,-0.0018031,0.015292,-0.0068309,-0.0017064,-0.0018324,0.010245,0.02486,0.33476,-0.42342,0.2167,0.001058,-0.0020489,-0.082268,0.049693,0.0093259,-0.049911,-0.0014432,0.061129,-0.1363,-0.034137,-0.00093434,-0.061406,-0.0053192,-0.10962,-0.006752,0.7205,-0.30058,-0.0016442
-0.12762,-0.024152,0.3965,-0.081148,-0.022857,-0.024544,-0.098119,-0.027809,-0.048001,-0.00017215,-0.14601,0.0035364,-0.095554,0.0034785,0.74864,-0.096564,-0.0476,-0.019331,-0.035448,0.19979,-0.13984,-0.16854,0.10258,-0.044968,0.27718,-0.090441,0.038693,-0.118,-0.022023
-0.057007,-0.015476,-0.14835,-0.010119,-0.014646,-0.015728,-0.062867,-0.0084166,0.058262,-0.14993,0.058005,0.073575,-0.04382,-0.024018,-0.35275,0.039279,-0.14643,-0.012387,-0.00045066,0.63307,0.097955,-0.043844,0.091251,0.077538,0.57154,-0.057953,0.031768,-0.16533,-0.014112
-0.040089,-0.018169,0.56999,0.042894,-0.017195,-0.018464,-0.011542,-0.016069,-0.034051,0.0040716,-0.16628,0.20101,-0.030744,0.42612,-0.29,-0.24653,-0.047788,-0.014543,-0.01518,-0.06721,0.41156,-0.12805,-0.070699,0.23013,-0.077105,-0.068036,0.091356,-0.059143,-0.016568
