-0.0052917,-0.087799,-3.5835e-005,-0.0115,7.9975e-005,-0.0024302,-0.0012797,-0.00063924,-0.00041865,0.0011604,-0.0037611,-0.0050386,0.027995,0.014225,0.097358,0.85312,0.025402,-0.0036038,0.011213,-0.0071175,-0.47176,-0.014721,-0.0044751,-0.0015464,-0.0051848,-0.005269,-0.00033064,-0.0091562,-0.0012746,0.012792,-0.0023836,-0.0040307,0.0089768,-0.0022537,-0.0026258,0.018541,0.0070788,-0.039509,0.0042036,0.023887,0.022444,-0.012593,-0.021236,0.0037762,-0.0054931,-0.044724,0.0061293,-0.055152,-0.0028141,-0.0067485,-0.0017538,-0.0010455,0.0010962,-0.0049159,-0.00022383,-0.001663,-3.9248e-005,-0.0019827,-0.010142,-0.0063445,-0.016154,-0.019132,0.00038078,-0.019888,-0.00086796,-0.0021374,0.00091749,0.0043781,-0.0022651,-0.0080829,-0.026375,-0.0034975,-0.010501,-0.004231,-0.003345,-0.0022664,-0.0019882,-0.002472,-0.013991,-0.034414,0.0054034,-0.0019237,-0.0022453,0.0045189,-0.00072431,-0.064543,-0.0002991,-0.00012293,-0.0031293,-0.0050386,-0.038471,-0.002155,-0.0044571,-0.014184,0.00060688,-0.003345,-0.0037611,0.016817,-0.00098385,0.013755,0.00051971,-0.0026145,0.022397,0.0038964,0.0028399,-0.067298,-0.014456,-0.029478,-0.038597,-0.00014294,0.013061,-0.0032457,0.0059765,-0.0073198,-0.05173,-0.0036038,-0.0028263,-0.0012293,-0.0047278,-0.017005,-0.0006536
0.0012277,0.0019457,-0.015575,0.005089,-0.0084088,-0.00032699,-0.0012159,-0.0011038,-0.00072293,-0.0021951,0.0030856,0.0074906,0.011605,0.0035007,-0.025054,0.34329,0.027026,0.0024359,-0.023962,0.0035451,0.64781,0.0089705,0.0093719,-0.0011196,0.0080755,0.0082065,0.007721,0.00386,-0.0015626,0.012133,0.0017572,-0.0035026,0.0054641,-0.00010853,-0.0019885,-0.011121,-0.00057197,0.039709,0.0022855,0.041166,0.011968,0.0047852,0.019375,0.00062405,-0.0027068,0.048785,0.0036941,0.010934,0.0039426,0.0049473,1.3137e-005,-0.0025375,-0.00015759,-0.0041193,-0.00038651,0.0013121,-0.0072566,-0.00091404,0.0091472,0.00025785,-0.026566,0.014571,0.0034188,0.0079146,-0.0122,-0.0066091,0.029017,0.01642,0.0011991,0.0089443,0.034063,0.002426,0.018645,0.0021031,0.005304,0.00055295,0.00059658,-0.00011905,0.021165,0.036396,0.012788,1.441e-005,-0.00051007,0.0020291,-0.00016861,-0.50066,-0.010206,-0.001986,0.002319,0.0074906,0.032453,0.0017003,0.0039255,0.01502,-0.0059053,0.005304,0.0030856,-0.017402,-0.00071228,-0.002846,-0.0040742,0.0019274,-0.42325,0.0023483,0.00046931,-0.092514,0.014328,0.042264,0.040765,-0.0023093,-0.0089253,0.0037983,0.0094976,0.011932,0.047293,0.0024359,0.0050275,0.00036885,0.0073637,0.017744,-0.0032849
0.013572,-0.011065,0.026234,-0.00058427,0.014797,0.0073596,-0.0011665,-0.0012475,-0.00081699,-0.0053963,0.00162,0.00056678,0.022402,0.027147,-0.083705,-0.021137,0.051881,-0.00028145,0.063764,0.00014171,0.07566,0.0026207,0.0027188,5.8575e-005,0.00084576,0.00085948,0.00079706,0.00048884,-0.0016573,-0.0048217,0.00056536,0.0099512,-0.00057045,0.00045897,-0.0023289,0.021107,0.0078977,0.0017228,-0.0007233,0.0019112,0.022603,-0.0042603,0.0052208,-0.0023191,0.0031354,0.0081201,-0.00036589,0.016558,0.0021321,0.0011283,0.00083305,0.0066531,0.0017667,0.00043317,-0.0004368,0.00023208,0.010572,0.0017155,-0.0012855,0.0091752,0.086607,0.00093047,0.0045385,0.018106,-0.0085606,-0.0074109,0.0093449,-0.0011401,-0.001106,-0.00020529,0.0069646,4.8242e-005,0.013705,-0.00032977,0.00030143,-0.00060395,-0.00036814,0.00050343,0.0032957,0.0055898,0.0045472,0.00091375,-0.00022722,0.00024251,-0.00043282,-0.56058,-0.012516,0.0027431,0.00049977,0.00056678,0.0018528,0.00030074,0.00063246,0.0022555,0.010646,0.00030143,0.00162,0.026704,3.7267e-005,-0.0038167,0.00544,0.00062013,0.79679,-0.00023259,-0.001744,-0.12263,-0.0056643,0.034652,0.016219,0.0031896,0.02199,0.00057161,-0.00087732,0.0012686,0.0058159,-0.00028145,0.002642,-0.00022761,0.00077121,0.0026322,0.0082718
0.0044722,-0.32053,0.0083391,-0.01162,0.004469,-0.00040505,-0.0084733,-0.010608,-0.0069474,-0.015956,-0.0060853,0.0052918,-0.014865,0.017695,-0.52047,0.25031,0.010999,-0.0086826,0.021242,-0.019136,0.37658,-0.02019,0.0017809,-0.011406,0.0039727,0.0040371,0.0013145,-0.012428,2.9225e-006,-0.012484,-0.0022249,0.0024441,0.003346,-0.011096,-0.013923,0.01211,-0.0017524,0.006884,-0.0043231,-0.010486,-0.0014504,-0.0065062,0.0014618,0.0023963,-0.0064406,0.024078,0.0029181,-0.051727,-0.00094838,-0.0004466,-0.0029416,-0.0077437,0.0013224,-0.0099724,-0.0037144,-0.0018348,0.0037136,-0.010994,0.0067261,0.00090418,0.010466,-0.024353,-0.0057142,0.020085,0.0015269,-0.0021129,0.011858,-0.004439,-0.0021331,0.0013121,0.022784,0.0035587,0.011277,0.0025143,0.0022666,0.0046819,-0.0024213,-0.012171,0.011682,0.0168,-0.025761,-0.0032266,-0.014777,-0.0011334,0.00039399,0.53256,-0.0037661,-0.0096486,-0.0010229,0.0052918,0.0018153,-0.0023776,-0.0072062,0.0088028,0.0020917,0.0022666,-0.0060853,-0.00026928,-0.0072571,-0.043444,-0.010429,-0.0024404,0.2417,0.001855,0.0018021,-0.25283,-0.020297,0.020952,0.023638,-0.011219,-0.02101,-0.0014071,0.0036595,0.0083758,-0.0060276,-0.0086826,-0.0056673,-0.001497,0.0036225,0.015714,-0.00080849
-0.004874,0.68835,-0.002878,0.036922,-0.00057935,-0.00015792,0.015072,-0.002672,-0.0017499,0.0076738,0.012448,-0.0031798,0.0063614,0.014736,-0.64454,0.099904,-0.016349,0.022085,0.0015165,0.040842,-0.12005,0.052087,-0.0025521,0.022569,0.0017795,0.0018084,0.0071475,0.015744,0.0033748,0.00094651,0.0012499,-0.0038609,0.0039777,0.025423,0.029175,0.00097876,-0.00092334,0.019154,-0.0047035,-0.0032198,0.026747,0.0097595,-0.013058,0.00056235,-0.0018686,-0.021075,0.0037238,-0.010196,-0.00041108,-0.0045443,-0.00022578,-0.0032592,0.0013441,0.0051073,-0.00093559,0.00022169,-0.00021432,-0.0033157,0.00019525,-0.0059351,0.025177,0.063526,0.018337,-0.014814,0.018567,0.0062003,0.024587,-0.0080141,-0.00057089,0.0055863,-0.0090686,-0.0025389,-0.0016389,-0.0010738,0.00072883,-0.0013358,0.0086394,0.027886,0.001702,-0.009114,-0.029906,-0.00024766,-0.025332,0.0022839,7.1577e-005,-0.048013,0.027112,-0.0029724,0.006194,-0.0031798,0.021435,0.00028728,-0.0069253,0.0098602,-0.00066868,0.00072883,0.012448,0.011069,0.014359,-0.064327,-0.016489,0.001371,-0.045662,0.0023672,0.00042291,0.21994,0.01226,0.017085,-0.028749,-0.0034562,-0.037198,-0.002946,-0.0032786,-0.0033385,0.054683,0.022085,0.021242,0.0053415,0.0016227,-0.0087947,-0.0015418
0.0016516,-0.50226,-0.0027077,-0.032478,-0.00091923,0.0048723,-0.003068,0.0082515,0.0054041,0.0096887,-0.013529,-0.00051772,-0.014939,-0.0099058,-0.26535,0.015079,-0.036826,-0.019265,0.0058238,-0.029527,-0.040689,-0.043654,0.0042212,-0.016497,-0.0052812,-0.0053669,-0.0074806,-0.0096333,-0.0016148,0.0010587,0.0084456,-0.00070844,0.00056964,-0.021047,-0.016708,-0.0020228,0.001714,0.013829,-0.0024497,0.00038191,-0.0061987,0.0068547,0.0025556,-0.0006006,0.012658,0.011766,0.0011048,0.14314,0.0061681,0.0035164,0.0043222,0.0092843,0.0011961,0.0057387,0.0028893,0.0061832,-0.0011542,-0.0010693,0.0005508,-8.0086e-005,-0.027445,-0.058031,-0.0025919,-0.011092,0.03634,0.021873,-0.010104,0.00045141,0.0077886,-0.00010262,0.022627,-0.00037904,-0.0095683,0.0063037,-0.0015222,-0.0010012,-0.0083934,-0.023086,-0.0089599,-0.0068241,0.0062669,0.004741,-0.015503,0.0043594,0.00089026,-0.16114,0.069916,-0.0078152,-0.0057433,-0.00051772,0.012024,0.0080126,0.00071512,-0.016176,0.0013068,-0.0015222,-0.013529,-0.031034,-0.010496,-0.024993,-0.013202,0.0092638,-0.017281,0.00070229,-0.00045168,0.77558,0.015667,-0.0035875,0.011984,-0.0090873,-0.032872,0.00061659,0.00088827,0.00026544,-0.029551,-0.019265,-0.017003,-0.0051894,-0.0048157,0.0065414,0.0016889
-0.005862,-0.0858,-0.0071196,-0.0015205,-0.0028723,0.013788,-0.0037021,-0.0063911,-0.0041857,-0.0078547,-0.0039381,0.00054285,0.028002,0.021486,-0.17879,-0.054889,-0.0089895,-0.002745,0.028692,-0.0085506,-0.18859,-0.014038,0.043043,-0.0011521,-0.0075123,-0.0076342,-0.0055121,0.019185,-0.00072654,-0.00078069,0.0029054,0.011372,-0.00020983,-0.0024823,-0.0027908,-0.0018096,-0.0022722,0.013435,-0.0012093,0.069339,0.046509,0.011776,0.011736,-0.0004229,0.059876,0.10392,0.00013346,0.85224,0.054547,0.060809,0.039439,0.077914,0.0002989,0.11209,-0.0022378,0.0040568,-0.0014165,0.056636,-0.0094344,0.023435,0.012926,-0.017314,0.027372,0.01506,0.00066067,-0.010131,-0.020537,-0.0088505,0.070178,-0.0044633,-0.012898,0.022181,-0.021086,0.0038446,0.0067236,-0.0009482,-0.0011076,-0.0027228,-0.019589,0.015928,0.021926,0.04326,0.03622,-0.002052,-0.00018457,-0.067208,-0.020695,-0.0011964,-0.0026069,0.00054285,0.040568,0.0052571,0.023807,-0.012909,-0.0037988,0.0067236,-0.0039381,0.012769,-0.000733,0.027325,0.056313,0.0031869,-0.12838,8.4841e-005,-0.00031804,-0.30312,-0.026648,0.058883,0.022017,-0.0013911,0.006941,0.015505,-0.0065734,-0.011228,0.012287,-0.002745,-0.0052251,-0.00068482,-0.0068502,-0.01104,-0.0010975
-0.047437,-0.09611,-0.0032719,-0.018365,0.0094137,0.086875,-0.0022117,-0.0039565,-0.0025912,0.0031157,-0.011796,-0.002442,0.14689,0.077709,-0.1437,-0.093967,0.26972,0.024287,0.073357,0.0084637,-0.17676,-0.072918,0.094798,0.00089517,-0.031589,-0.032102,-0.017822,-0.033397,0.01079,-0.029964,-0.01621,0.095412,0.0077032,-0.0064351,0.0039468,0.064758,-0.0078453,-0.20104,-0.0013884,-0.13371,-0.11145,-0.00028448,0.17338,0.0002639,0.14325,0.18036,0.0051964,-0.21031,0.017879,0.14055,-0.00092296,0.064591,0.013893,-0.082074,-0.0013854,-0.0017058,0.018772,-0.048545,-0.04241,0.15733,-0.12771,-0.014469,0.004596,0.29476,0.03107,0.00054615,0.031018,0.04044,-0.065073,-0.059423,0.085305,0.09173,-0.031014,-0.0065935,0.0012287,-0.0045783,-0.012509,-0.0070586,-0.088703,0.29876,0.010679,-0.0010124,-0.056345,0.0095019,-0.0020634,-0.092949,0.024982,0.0052568,0.0070469,-0.002442,-0.22778,-0.0022105,0.010784,-0.048874,0.0030076,0.0012287,-0.011796,0.036066,0.00056953,0.057123,-0.0080524,-0.01778,-0.12678,0.0033033,0.00019846,-0.094663,0.015488,0.41155,0.07174,0.0061125,-0.037669,0.085032,0.063819,-0.030697,0.073206,0.024287,0.0093373,-0.0077338,-0.028805,0.024443,-0.010736
0.13935,-0.15637,0.0039099,0.026271,0.0038845,0.011359,-0.0039235,-0.0082221,-0.0053849,0.024364,0.0075769,-0.0025326,0.0055313,-0.05633,-0.22372,-0.12221,-0.058141,-0.033064,-0.074121,-0.024215,-0.20789,0.041766,-0.069413,0.0022314,-0.038904,-0.039535,-0.024233,-0.022473,0.003505,0.10724,0.018261,0.025652,-0.014932,-0.010275,-0.009019,0.077012,0.033231,0.13002,0.0059677,0.30141,0.18942,0.19296,0.025316,0.0056676,-0.0075552,0.084744,-0.0058389,-0.27222,-0.072872,-0.067694,-0.035077,-0.000806,0.021555,0.013061,-0.002879,-0.002137,0.015292,-0.060534,0.023623,0.021163,0.32033,-0.098862,0.01167,-0.016516,-0.0014346,-0.010862,-0.1241,0.073061,-0.072627,0.022813,0.088662,-0.048,0.019762,-0.015475,-0.020282,-0.01295,0.0033808,-0.011271,-0.074203,-0.0016249,0.22948,-0.038476,0.025164,0.0045445,0.014397,-0.12482,0.0051199,-0.00076918,0.0076605,-0.0025326,0.20698,-0.0027692,0.20552,-0.011565,-0.01368,-0.020282,0.0075769,-0.043693,0.0014197,0.17188,0.020012,0.02003,-0.15597,-0.0037117,0.0042623,-0.17563,0.0071605,-0.098313,0.30217,-0.00089438,0.093411,-0.0013804,-0.023287,-0.057627,-0.0074012,-0.033064,-0.0043653,0.0020903,-0.035475,0.011759,0.074718
-0.0057755,-0.061623,0.030215,0.21454,-0.022814,0.038417,0.0037278,-0.00027195,-0.00017811,-0.010287,0.10871,-0.043456,-0.092694,0.14947,-0.019586,-0.0059024,-0.35848,-0.046201,-0.14532,0.054536,-0.02246,0.26454,-0.015836,-0.0091142,0.0040938,0.0041603,0.043524,-0.08064,0.014663,-0.0013096,0.0059743,0.011253,0.0044085,-0.036562,-0.040934,0.01195,0.038153,-0.16537,-0.0092412,-0.2742,0.44319,-0.054779,0.078251,0.011651,0.033949,0.030797,-0.0074238,-0.0033071,-0.041192,-0.026099,-0.034012,0.069833,-0.018677,0.012399,-9.5223e-005,-0.013901,-0.016535,0.0045016,-0.022241,0.011617,0.081542,0.0075837,-0.045515,0.20426,0.073036,0.0019779,0.076303,0.048324,0.011945,-0.0098341,-0.032961,-0.0016334,0.22156,-0.023117,0.037353,-0.0066941,0.027933,-0.040105,0.044635,0.27557,-0.071839,-0.037307,0.042441,-0.015085,-0.0046332,-0.038844,0.015937,-0.0055704,0.070698,-0.043456,-0.14688,-0.018014,-0.051264,0.065529,0.03031,0.037353,0.10871,-0.07212,-0.0057986,0.0087917,0.0061938,0.0065531,-0.02172,-0.0047192,0.0087624,-0.032731,0.12258,-0.16912,-0.13337,-0.0064772,0.0020738,0.00207,-0.10213,0.025625,-0.042292,-0.046201,-0.025107,0.01727,0.003733,0.034272,0.0018155
