0.0016079,0.0013193,0.013776,0.00088749,0.0006992,-0.001121,-0.00081757,0.00090189,-2.2828e-005,0.00034666,-0.00064977,0.001184,0.00071034,0.0007907,-0.0008304,0.0035267,0.003242,0.0012987,-0.00073449,0.0030775,-0.56819,0.0028064,0.00042362,0.0052508,0.0013935,0.82272,0.00087495,-0.00061664,-0.00057372,0.0033233,-0.00076558,0.00024274,-0.0010328,0.00080927
-0.0576,-0.058684,-0.47478,-0.01679,-0.017409,-0.0062475,0.0010556,-0.017063,-0.011681,-0.029893,0.0006477,-0.0224,-0.013439,-0.031047,-0.029651,0.00081762,-0.10793,-0.02457,-0.033121,0.00097359,0.7028,0.0018054,-0.027855,-0.0019317,-0.026363,0.49428,0.00095644,-0.00034992,-0.042095,-0.062874,-0.00028759,-0.015561,-0.063779,-0.01531
-0.093776,-0.029307,0.72489,-0.11659,-0.12297,-0.01287,-0.00022285,-0.11848,-0.067649,0.015989,-0.0013245,-0.15554,-0.093318,-0.032036,-0.038486,-0.0030146,-0.11338,-0.17061,-0.032697,-0.0035436,0.26084,-0.003823,0.026451,-0.025021,-0.18306,0.17182,-0.0013011,-0.0040064,-0.053246,-0.43658,-0.0045483,4.6065e-005,-0.038547,-0.10631
-0.29783,-0.17041,0.33916,0.13477,0.14224,-0.016681,0.0010664,0.13696,0.064276,-0.02406,0.0017958,0.1798,0.10787,-0.11734,-0.12784,-0.0036829,-0.40411,0.19722,-0.12306,-0.0040897,0.11197,-0.0027957,-0.0036539,-0.052126,0.21161,0.070345,-0.00041496,-0.007633,-0.18275,0.50466,-0.0094153,-0.030226,-0.21068,0.12289
-0.34723,0.031115,-0.014015,-0.0035809,-0.0027562,0.012097,0.0035538,-0.003639,0.0034332,-0.093708,0.0028027,-0.0047773,-0.0028661,-0.044242,-0.18855,-0.0059496,0.70112,-0.0052401,-0.33756,-0.0078512,-0.0042227,0.00019244,-0.050776,-0.12855,-0.0056224,-0.0047928,0.0026998,-0.016039,-0.37746,-0.013409,0.0063055,-0.013611,-0.25249,-0.0032653
-0.32419,-0.37598,-0.040763,-0.010454,-0.010681,-0.20555,0.000497,-0.010623,-0.096237,0.020695,0.00084248,-0.013946,-0.008367,-0.26591,-0.088222,0.055316,0.18517,-0.015297,0.47055,0.07345,-0.042039,0.043692,0.12081,0.31234,-0.016413,-0.030198,0.0047291,-0.041445,0.35489,-0.039145,-0.028436,-0.044906,-0.32757,-0.0095322
-0.24707,0.0035608,-0.094717,-0.030181,-0.032043,0.78557,-0.0012804,-0.03067,0.33052,0.20805,-0.00092672,-0.040264,-0.024157,0.086753,0.13121,0.029587,-0.12513,-0.044165,0.091462,0.033731,-0.075469,0.030685,0.05295,0.056033,-0.047388,-0.048775,0.0082204,-0.0054936,-0.025119,-0.11301,-0.041233,-0.012373,-0.26304,-0.027521
0.54474,0.017931,0.055843,0.0032162,0.0061716,-0.0022126,0.011174,0.0032684,0.00073341,-0.087442,0.0077784,0.0042907,0.0025742,0.18612,-0.16383,0.14439,-0.014416,0.0047064,-0.12261,0.18766,0.01449,0.1142,-0.11506,0.4601,0.0050498,0.0019739,0.015515,-0.14135,-0.14205,0.012043,-0.15129,-0.045629,-0.50533,0.0029327
-0.2682,0.0024666,-0.050166,-0.013384,-0.016016,-0.0021702,-0.0088555,-0.013601,-0.0080715,-0.12808,-0.0054405,-0.017856,-0.010713,-0.1964,0.17617,0.2283,-0.095831,-0.019586,-0.16729,0.28033,-0.050042,0.1622,-0.14142,0.58439,-0.021015,-0.037943,0.019737,0.14272,-0.27109,-0.050118,0.13296,0.063599,0.39899,-0.012204
0.22455,-0.096778,0.022659,0.0046281,0.005056,-0.040198,0.001355,0.0047032,-0.015274,0.16601,0.00053853,0.0061743,0.0037043,-0.36762,0.40654,-0.077005,0.066297,0.0067725,0.28555,-0.087303,0.01562,-0.075654,-0.20169,-0.093296,0.0072666,0.011607,-0.018386,0.079806,-0.40585,0.01733,-0.096625,0.49803,-0.15991,0.0042201
-0.032171,0.018673,-0.069447,-0.013655,-0.012221,-0.08755,0.0060248,-0.013877,-0.045882,0.1163,0.0059229,-0.018218,-0.01093,-0.015163,-0.064464,-0.16877,-0.10008,-0.019983,-0.028624,-0.17413,-0.05266,0.86887,0.073833,-0.10586,-0.021441,-0.036083,0.32073,-0.014344,-0.057785,-0.051134,-0.0083751,0.087243,-0.045036,-0.012452
0.033858,0.20505,-0.073271,-0.0070495,-0.0028738,-0.039034,0.021686,-0.0071638,-0.020968,0.56858,0.012627,-0.0094047,-0.0056424,-0.25828,-0.45498,0.18161,-0.076427,-0.010316,-0.11656,0.17492,-0.025641,-0.11042,0.20916,0.00617,-0.011069,-0.018162,-0.038313,-0.25338,0.0012272,-0.026397,0.20345,0.31819,0.048635,-0.0064281
0.23633,-0.2055,0.076454,0.0087344,-0.00036552,0.2303,-0.05585,0.0088762,0.10624,-0.15021,-0.026581,0.011653,0.006991,-0.21813,-0.12192,-0.2014,0.10411,0.012782,0.028638,-0.17859,0.037538,0.047817,-0.26275,0.057548,0.013714,0.026112,0.0045838,-0.16593,0.075229,0.032707,0.73403,-0.079825,0.043194,0.0079646
-0.079025,-0.1549,-0.080331,-0.016053,-0.0028192,-0.20283,0.13434,-0.016314,-0.098014,-0.0047742,0.039131,-0.021417,-0.012849,0.48479,0.18672,0.1824,-0.11829,-0.023492,0.10044,0.13847,-0.063501,-0.044365,0.27813,-0.12769,-0.025206,-0.041903,0.012184,0.11684,-0.24474,-0.060114,0.54925,0.11189,-0.22599,-0.014638
0.012106,-0.010889,-0.0056359,-0.0026548,-0.012193,0.034935,0.98609,-0.0026978,0.014001,-0.032337,-0.026196,-0.0035417,-0.0021249,-0.094722,-0.031443,-0.038726,-0.010924,-0.0038849,-0.025693,-0.035751,-0.011321,-0.0049683,-0.073721,0.0059506,-0.0041683,-0.0062083,-0.0060678,-0.012874,0.029569,-0.0099411,-0.038564,-0.037544,0.026634,-0.0024208
0.079427,-0.14489,-0.023884,-0.021499,0.28783,0.03722,0.0054969,-0.021848,0.0049927,0.028893,0.86469,-0.028682,-0.017208,-0.1107,-0.065783,0.060839,-0.021243,-0.031461,-0.12531,0.020246,-0.030277,-0.0062537,-0.052499,-0.071006,-0.033756,-0.01901,0.02125,0.27314,0.073837,-0.080506,-0.0053367,-0.034517,-0.02402,-0.019604
0.2012,-0.3177,0.0023783,0.0029471,-0.12612,0.068732,-0.018956,0.0029949,0.031889,0.15742,-0.35994,0.0039317,0.0023588,-0.11901,-0.11759,0.16271,0.047836,0.0043126,-0.26401,0.085429,-0.0065384,0.023852,0.014347,-0.11655,0.0046273,-0.0049288,0.052476,0.70384,0.1826,0.011036,0.0076812,0.0080177,-0.047295,0.0026873
0.039391,-0.0010979,0.016568,-0.0001264,-0.01169,0.048125,-0.0089593,-0.00012845,0.021164,-0.17597,-0.032192,-0.00016863,-0.00010117,-0.16061,0.075644,0.64128,0.0053639,-0.00018496,0.125,0.29113,-0.00023777,0.12001,-0.26394,-0.44596,-0.00019846,-0.0016932,0.22727,-0.2549,0.072362,-0.00047331,-0.012048,-0.12262,0.0046409,-0.00011526
0.0095225,-0.54928,0.0094772,-0.000724,0.0046183,0.12763,0.0051841,-0.00073575,0.05592,-0.21853,0.014983,-0.0009659,-0.00057949,0.23319,-0.063888,0.022465,0.055451,-0.0010595,-0.22186,0.0080282,0.0024421,0.0079754,0.092243,-0.012344,-0.0011368,0.0016619,0.007388,-0.30523,0.14708,-0.0027111,-0.18447,0.56125,0.21614,-0.00066019
-0.015194,-0.0054736,-0.032133,-0.0075778,-0.011565,-0.0084523,-0.0057194,-0.0077008,-0.0077567,-0.027422,-0.010036,-0.01011,-0.0060653,-0.016166,-0.040816,-0.25184,-0.048809,-0.011089,-0.017487,0.13388,-0.029479,-0.35853,0.012107,0.066306,-0.011898,-0.019052,0.87981,-0.0011441,-0.040642,-0.028376,-0.010839,-0.0013157,-0.0084705,-0.0069099
-0.041019,-0.11677,-3.873e-005,-0.00065186,-0.0019767,-0.09437,-0.0022916,-0.00066244,-0.041979,0.25659,-0.0035983,-0.00086965,-0.00052175,0.02441,0.28908,-0.44244,0.01235,-0.00095391,-0.22967,0.63352,-0.0058797,0.085939,-0.22822,-0.13684,-0.0010235,-0.0036491,-0.15253,-0.15735,0.17336,-0.002441,0.028157,-0.10614,-0.074789,-0.00059441
0.061715,0.15086,-0.002531,-0.0015767,-0.0010104,0.13974,0.0010724,-0.0016023,0.060812,-0.4253,0.0018,-0.0021035,-0.001262,-0.066474,-0.39584,-0.26687,-0.031271,-0.0023073,0.36624,0.47157,-0.0010613,0.089153,0.15815,-0.15669,-0.0024757,-0.00031724,-0.13215,0.21677,-0.1513,-0.0059043,-0.02759,0.16946,0.071456,-0.0014378
0.25329,-0.33415,-0.011414,3.4834e-007,0.000566,0.069677,0.0010246,3.5399e-007,0.030739,0.060473,0.0015756,4.6473e-007,2.7881e-007,-0.24417,0.12787,-0.018494,0.070075,5.0975e-007,-0.013957,0.066905,0.0024799,0.019,0.58389,-0.03949,5.4694e-007,0.0017303,-0.018619,-0.18965,-0.33554,1.3044e-006,-0.093729,-0.43877,0.18876,3.1764e-007
0.024153,0.31186,-0.0064024,-0.0010418,-0.0018474,0.011773,-0.0018154,-0.0010587,0.0046402,-0.37554,-0.0020971,-0.0013898,-0.00083382,-0.35486,0.33646,-0.0007466,-0.05347,-0.0015245,-0.34229,-0.00072601,-0.003497,-0.0016841,0.41158,-0.0035789,-0.0016357,-0.0023526,-0.0033939,-0.025296,0.31102,-0.003901,0.11878,0.19761,-0.28593,-0.00094994
0.10029,0.19213,0.30373,0.073511,0.1102,0.11913,0.072048,0.074703,0.091629,0.19294,0.091808,0.098071,0.058838,0.1994,0.19049,0.087341,0.44603,0.10757,0.18339,0.14149,0.28518,0.14601,0.18675,0.14033,0.11542,0.18592,0.15599,0.094584,0.18759,0.27527,0.072048,0.10157,0.18424,0.067031
-0,1.9082e-015,-1.4812e-015,-0.22374,0.83707,-0.014699,2.3333e-015,-0.1203,0.033318,-2.1172e-015,-0.30051,-0.27142,0.21372,-2.021e-015,-1.1484e-015,5.447e-016,-1.9925e-015,0.012597,-2.8033e-015,-9.7145e-016,-1.3323e-015,-7.2164e-016,1.3878e-017,-1.0825e-015,0.071154,-7.7716e-016,-4.7184e-016,-1.6653e-016,-2.5674e-016,-0.11205,-1.1102e-016,1.6376e-015,-2.9976e-015,-0.077598
0,-3.9899e-016,8.4346e-016,0.18436,-0.26152,-0.21412,-7.8843e-016,-0.32556,0.48536,1.7313e-015,0.093884,-0.27275,0.57945,1.2282e-015,-4.7878e-016,-1.4173e-015,1.0946e-015,0.03909,2.276e-015,8.0491e-016,6.6787e-016,1.3878e-016,-9.4369e-016,4.996e-016,0.16082,4.996e-016,4.6491e-016,2.7756e-016,-6.1062e-016,-0.0042683,-7.494e-016,-1.5543e-015,1.8388e-015,-0.25264
-0,2.3592e-016,1.4107e-015,0.27294,0.18752,-0.29699,2.5126e-016,-0.0022675,0.67319,3.3064e-015,-0.06732,0.037096,-0.51373,3.3307e-015,-1.7417e-015,-1.0686e-015,2.3731e-015,-0.10003,3.6082e-015,1.5543e-015,1.2768e-015,4.5103e-016,-2.0539e-015,9.7145e-016,-0.19434,9.4369e-016,6.1062e-016,5.5511e-016,-1.8596e-015,-0.044971,-7.7716e-016,-1.138e-015,2.9837e-015,0.17122
-0,3.8858e-016,2.4537e-015,0.81779,0.13018,0.12332,-4.4177e-016,0.085747,-0.27953,5.5442e-015,-0.046733,-0.17404,-0.12273,4.4322e-015,-1.9568e-015,-1.8804e-015,3.2647e-015,0.021168,5.8425e-015,2.3696e-015,2.1233e-015,-1.3878e-017,-1.8874e-015,1.8041e-015,0.26174,1.7764e-015,1.367e-015,4.1633e-016,-2.2204e-015,-0.21289,-1.5543e-015,-3.2752e-015,4.8295e-015,-0.2275
