-0.0011698,-0.0010951,-4.6613e-017,2.0098e-018,7.3666e-007,-0.00024309,0,0.00028524,0.010425,-0.54612,-0.34388,0.069814,0.64296,0.0033101,-0.05359,0.40278
-0.00042121,-0.00042729,-1.839e-018,4.1365e-018,0.0044107,-0.0004277,0,0.99997,-2.162e-005,0.00033107,9.1436e-005,-1.1243e-005,-7.9238e-005,-0.0066748,1.7347e-017,-7.6328e-017
-0.0015987,-0.0027148,-3.1586e-017,-5.9965e-017,3.9699e-007,-0.0003161,0,0.00015499,0.0132,-0.72726,0.62579,-0.028312,-0.28016,-0.00065423,5.1234e-016,1.7115e-015
-2.2221e-007,-3.9847e-007,-6.4518e-016,2.1271e-016,0.99999,2.7241e-006,0,-0.0044113,4.1692e-008,-7.3232e-007,-2.6975e-007,4.8744e-008,4.6947e-007,-8.3623e-005,-3.0275e-017,7.0139e-017
-3.7114e-007,-5.6761e-007,-1.2428e-016,7.2701e-017,0.00011306,-2.3473e-006,0,0.0066735,-2.2943e-005,0.0013491,0.0010784,-0.00029528,-0.0033959,0.99997,-2.0046e-015,-3.5245e-015
-0.0011469,9.4253e-005,-1.7351e-017,-2.7316e-016,-1.2259e-008,0.0037991,0,-1.4861e-006,0.024773,0.016157,0.027429,0.99596,-0.080151,-2.8897e-005,3.4366e-016,-1.7939e-015
-1.0588e-022,0,-1.5972e-016,1,-2.2204e-016,-3.09e-018,0,-1.7347e-018,1.1102e-016,0,1.1102e-016,-1.3184e-016,2.7756e-017,-2.0752e-016,-1.249e-016,1.1102e-016
-0.035116,0.0031575,5.3185e-015,3.524e-018,-9.0125e-007,0.99915,0,0.00041437,0.020974,-6.9939e-005,-0.00015311,-0.0043435,0.00030933,7.7453e-008,-2.7322e-017,3.8164e-017
-0.0018399,-0.00077329,5.1363e-017,5.8527e-017,4.4001e-007,-0.00039442,0,0.0001707,0.014376,-0.40756,-0.58012,0.0031204,-0.23746,0.00036916,0.087558,-0.65809
-0.0042699,0.00035115,1.973e-016,-1.6075e-016,-4.5953e-008,0.014498,0,-5.4159e-006,-0.69432,-0.01488,-0.0043731,0.017123,-0.0055809,-4.9674e-006,0.71284,0.094842
-0.0044188,0.00036339,-1.0491e-016,1.1701e-016,-4.7556e-008,0.015004,0,-5.6048e-006,-0.71853,-0.015399,-0.0045256,0.01772,-0.0057755,-5.1406e-006,-0.68882,-0.091646
-0.99791,0.053679,-1.6844e-016,-2.7025e-018,-1.9256e-006,-0.035359,0,-0.00041328,0.0053274,0.0026014,0.00099029,-0.0011377,0.001039,1.0726e-006,6.9389e-018,-6.9389e-018
-0.0011885,-0.00010897,2.9436e-017,-2.2142e-016,-1.1494e-008,-0.00025975,0,-4.1055e-006,0.0084556,-0.077522,-0.39089,-0.041885,-0.66725,-0.001752,-0.0828,0.62232
2.1662e-017,4.9296e-018,1,3.2961e-017,5.8975e-016,-5.3155e-015,0,1.149e-018,-6.6375e-017,-6.7197e-017,5.1228e-017,-4.9424e-017,1.1243e-016,-2.3564e-017,6.7723e-017,3.2937e-018
0,0,0,0,0,0,1,-0,0,0,-0,0,0,0,0,0
-0.053751,-0.99855,1.5232e-017,5.3644e-018,-2.3951e-006,0.0012712,0,-0.00044968,-0.00020997,0.0030304,-0.00078022,3.4151e-005,0.00035852,3.9328e-007,-1.7347e-018,-2.0817e-017
