-9.1488e-005,-0.0048333,-0.001232,0.0017074,0.00066814,-0.023266,-0.0032595,0.017798,0.013733,0.015261,0.024303,-0.00027615,0.0037836,0.0095116,0.23339,0.031049,-0.19121,-0.033961,-0.0010159,0.025139,0.088413,-0.040614,0.18966,0.063954,0.062325,0.043861,0.052005,-0.009637,-0.00033281,-0.046447,-0.036362,-0.025691,-0.022853,-0.083195,-0.075592,0.018514,0.040728,0.092034,-0.066407,0.10233,0.086565,-0.18093,-0.097672,0.0029888,-0.082804,-0.071629,0.045717,0.12037,-0.030494,0.014356,0.113,0.11085,0.035567,-0.11086,0.004562,0.054488,-0.067951,0.096494,-0.0024972,-0.051291,-0.048236,0.023164,0.076715,0.029062,-0.0094502,-0.079732,-0.0060866,-0.051727,-0.066042,0.018997,0.032993,-0.0080381,0.050156,0.051396,-0.045835,-0.081579,-0.035167,-0.028128,-0.065468,-0.052803,-0.040791,0.019881,0.043634,-0.0066958,0.0016372,0.022374,-0.38747,-0.59255,-0.16593,-0.0541,-0.13485,-0.037966,0.022203,0.023917,-0.037174,0.037096,0.022054,-0.10873,-0.0083296,-0.022063,0.019839,-0.054575,-0.033426,0.010667,0.043892,0.0052283,-0.016435,0.0046809,0.030005,0.019303,0.032175,-0.017449,-0.022972,0.030639,0.009704,0.021629,-0.0099306,-0.009284,0.0069777,-0.015834,0.016363,0.01749,0.024456,0.0037322,0.014287,-0.018651,0.0020165,0.029901,-0.0084127,-0.00032969,-0.014353,0.0061511,0.0032922,0.021295,0.0080125,-0.0082411,0.014984,0.013646,0.0040978,-0.0032157,0.0041525,0.018684,-8.4807e-005,-0.027054,-0.0015187,-0.0037827,0.0012399,-0.027616,-0.015586,-0.0017143,-0.010958,-0.018625,-0.008276,0.0037328,0.0052588,-0.0063825,-0.016399,0.0028949,-0.0096072,-0.16091,0.0088858,0.011138,0.013927,-0.011646,-0.0028379,-0.0095827,0.0032227
-0.00040162,-0.01464,0.037699,0.0046918,0.0015171,-0.1154,-0.022765,0.2584,0.24274,-0.27409,-0.090404,-0.051457,-0.68798,0.053511,-0.13804,0.19017,0.061381,0.16005,-0.0563,-0.010739,0.14108,0.049697,-0.031854,0.040299,0.03186,0.051632,-0.086621,0.11682,-0.10877,0.044764,-0.077756,-0.0029785,-0.16401,-0.049027,-0.036667,0.034601,0.043438,-0.012447,-0.10961,0.068052,0.0060323,-0.007558,0.012019,-0.018907,-0.034476,-0.0084132,-0.015524,-0.015269,0.058512,-0.034025,-0.012553,0.020509,-0.026247,-0.0065641,0.024598,0.01699,0.020426,-0.020981,-0.0050726,-0.0099698,-0.0049259,0.022255,-0.022591,-0.021301,-0.027834,0.04798,-0.011171,0.0073148,0.015522,-0.023647,0.025793,-0.048399,-0.053657,-0.065602,0.016185,-0.063144,-0.019414,-0.0052612,0.034429,0.035145,-0.0010363,-0.0035222,0.017055,-0.13478,-0.017171,0.015493,-0.061652,0.019227,-0.0043984,0.0041506,-0.021707,0.003598,0.0096825,-0.065611,0.025596,-0.010416,-0.016331,-0.02937,0.033959,0.0033184,-0.0048328,0.010664,-0.02246,0.049732,-0.016231,-0.026554,-0.0060213,0.00046914,-0.041166,-0.0014562,0.0022708,0.020249,0.045212,0.024015,0.0065935,0.0053673,0.0055091,-0.0083853,0.014182,0.0088881,-0.025111,-0.019777,0.011788,-0.015562,-0.008868,-0.058293,-0.032627,0.0089734,-0.023232,-0.028113,0.026431,0.0062451,-0.002584,-0.0075443,-0.030512,0.016056,-0.012504,0.014039,0.0038606,-0.0028897,-0.0053533,-0.00040123,0.0151,0.010992,-0.013517,-0.010351,0.022524,0.0065503,-0.024293,0.005274,0.0011391,0.010649,-0.016498,-0.011701,0.0034299,5.5648e-005,0.0074734,-0.016556,0.010167,-0.036761,-0.0026275,0.024413,0.0087921,-0.0073229,0.015949,0.015128,-0.0085249
-0.00021163,-0.0069883,0.0085332,0.0067104,4.2763e-005,-0.073654,-0.012426,0.082977,0.067191,0.014761,0.073733,-0.0031704,-0.081449,0.020145,0.13402,-0.16174,-0.17251,0.036254,-0.094343,0.018308,0.089246,-0.14832,-0.083262,0.079908,0.014616,0.072237,-0.13731,0.041474,0.11111,0.058969,0.076224,-0.061453,-0.13197,-0.1113,0.032893,0.034507,-0.016639,-0.013782,0.04884,-0.03366,-0.073806,-0.070741,-0.10382,-0.043306,-0.031536,0.11222,-0.017031,0.031492,-0.23698,-0.030717,0.10004,0.058452,0.021951,-0.089293,-0.026274,0.0044439,0.14424,-0.050853,-0.058279,-0.025504,-0.025374,0.0078623,-0.086923,-0.13708,-0.049489,0.050104,-0.044908,0.0043853,-0.045145,-0.023336,0.034402,-0.062738,-0.1093,-0.1005,-0.00041505,0.23297,0.013598,0.067757,0.16837,0.31303,-0.023631,0.019089,-0.033576,0.3964,0.038363,-0.03406,0.037121,0.0079782,0.019378,0.0076877,0.031991,0.025134,0.0502,0.058868,-0.042595,0.067641,-0.00049778,0.030928,-0.056018,-0.0040632,0.10989,0.019127,0.12625,-0.14169,0.047979,0.066385,0.0036475,-0.027587,0.055122,0.010796,-0.020552,-0.026822,-0.05589,7.4371e-005,-0.051399,-0.059557,0.048236,-0.060678,-0.026367,-0.016993,0.14541,0.035575,-0.054124,0.074555,0.036318,0.017959,0.11283,0.058224,-0.048534,0.055791,0.0021927,0.080564,0.09226,-0.0013881,-0.025527,0.0089833,-0.033458,-0.036589,-0.024709,0.048333,0.050217,-0.013435,-0.037762,-0.0041457,-0.032005,0.00050149,-0.036476,-0.023603,0.024942,-0.056668,-0.0071254,-0.020312,0.017456,0.026221,0.00050934,-0.05317,-0.064067,-0.037312,0.02105,0.041513,-0.025265,-0.0080366,-0.00047752,0.00079665,0.058617,0.00092438,-0.0069749
-9.6944e-005,-0.0026829,-0.00084488,0.00064941,0.0020001,-0.0020469,0.0033735,-0.00099375,0.0067334,0.00022407,-0.00074676,-0.0010571,-0.006043,0.0059781,0.020712,-0.016341,-0.017757,0.032121,-0.026739,0.012475,0.01287,-0.0094861,-0.0023374,0.07846,0.016154,-0.057206,0.064517,-0.026996,-0.025519,-0.024326,0.049805,-0.0022593,0.18184,0.053506,-0.0051077,0.088395,-0.15916,0.10581,-0.16209,-0.11612,-0.038775,0.071331,0.04496,0.079445,0.16316,-0.05579,-0.028728,-0.090089,-0.0029761,0.018775,-0.029811,-0.047914,-0.029619,0.075753,-0.030026,-0.037525,0.048886,-0.059688,0.061639,0.031852,-0.014483,-0.023032,-0.037968,-0.0087119,-0.0058091,0.073263,0.014587,0.092416,-0.040024,0.021774,-0.028617,-0.082099,-0.032908,-0.15675,0.019026,0.062163,0.024349,0.00032864,0.011359,0.086723,-0.023353,-0.040052,-0.11372,-0.031959,0.011304,-0.032601,-0.62176,0.076706,-0.021258,0.027868,0.033636,0.0036404,0.024317,-0.0069477,0.022541,-0.025293,0.013023,0.015847,-0.0042768,0.0078616,-0.025646,0.030992,0.0048167,-0.0040039,0.0061984,-0.025227,-0.002795,0.01698,-0.00066037,0.0085762,-0.022288,-0.003091,0.0083576,-0.013369,0.0067521,0.0088027,-0.023796,0.027608,-0.0062348,-0.014316,-0.01809,0.0067047,0.0068318,-0.0039437,-0.0051305,0.022384,-0.011513,0.003699,0.0051213,0.0066466,-0.025001,-0.0077029,-0.016413,0.013213,0.03577,-0.005752,0.010536,0.0063365,-0.0025668,-0.0056427,0.0037602,-0.0034485,0.003709,-0.0046357,0.0082935,-0.00093681,-0.0012987,0.0040992,0.0036582,0.017952,0.0055236,0.0047048,-0.00062043,0.010161,0.0016174,0.0092046,-0.0061446,0.0082622,0.010452,0.54011,0.020969,-0.010124,-0.0051865,-0.0053102,-0.02302,-0.0044408,0.010024
-0.0001877,-0.0017908,-0.00042721,0.00086795,0.00047482,-0.011097,-0.0014436,0.011099,0.0068329,0.025512,0.038742,0.00060742,-0.0076201,0.0020539,0.028424,0.039301,-0.027423,-0.0041012,0.0042774,-0.018319,-0.022129,0.037284,-0.07194,0.13331,-0.099179,0.0027674,-0.068583,0.033769,0.043289,-0.028019,0.038454,-0.0085437,0.12403,-0.030396,0.082963,0.051368,-0.041774,-0.2464,0.083704,-0.042539,-0.025331,-0.057177,-0.047105,-0.031471,-0.079507,0.056631,0.0076495,-0.0059813,0.030953,0.07221,-0.051603,-0.06872,-0.0035544,-0.046079,-0.01923,0.042194,0.064414,-0.051438,-0.059451,-0.0080722,-0.018892,-0.020635,0.037382,0.0099687,0.0080007,-0.012178,-0.040742,-0.021981,-0.012881,0.007082,-0.014588,-0.051751,-0.040776,-0.012494,0.056545,0.0027364,-0.0029192,0.0017679,-0.015037,-0.045234,0.010309,-0.011192,-0.00061068,-0.063753,-0.032133,-0.022079,0.25358,-0.24987,-0.32187,0.261,0.23749,0.1569,0.22325,0.03152,0.087713,-0.069722,-0.025049,-0.16918,0.031129,-0.041279,0.17379,-0.00658,-0.045716,0.02944,-0.005764,-0.065913,-0.17581,0.056361,-0.078262,0.029658,0.10029,0.054102,0.15034,0.047232,0.00023538,0.034557,-0.11699,-0.014923,0.058463,-0.098443,-0.12005,-0.035275,0.073329,-0.037303,0.0039859,-0.098778,-0.057653,0.043062,-0.029678,0.059035,-0.062324,-0.019562,0.028127,0.027246,-0.01662,0.0034067,-0.0077674,0.038434,-0.016944,-0.0023475,0.047325,-0.012113,0.0056021,-0.040533,0.0022373,-0.010071,0.060356,0.011843,-0.062784,0.015139,-0.0021302,0.012531,-0.0040141,0.044217,0.041347,-0.0073269,-0.013032,-0.030184,0.051331,0.29399,0.033397,0.032475,0.041973,-0.057386,0.027268,0.055151,0.001911
-1.0025e-005,-0.0028395,-0.00086971,0.00063958,0.0015905,-0.0033163,0.0022412,-0.00049691,0.0035135,-0.0011423,-0.0053124,-0.013657,-0.010946,-0.017648,0.0046936,0.0078381,0.011495,0.047781,-0.033386,0.010357,0.022166,-0.031389,0.013007,0.06159,0.075795,-0.088425,-0.044905,-0.11728,0.019612,0.054919,-0.029811,0.0987,0.041421,0.14395,0.15974,-0.1825,0.068203,-0.031548,-0.0060737,0.061331,0.11571,-0.10336,0.086772,-0.012898,-0.061157,-0.052537,-0.080159,0.038207,-0.079663,-0.020281,-0.04703,-0.057468,-0.025707,0.077464,-0.073204,0.0031674,0.081597,0.028637,0.068587,0.0055849,0.048389,-0.053135,0.037587,0.01034,-0.012299,0.016046,0.0050818,-0.040189,0.0073413,0.0096515,-0.02803,0.00089331,0.0070299,-0.034829,0.016948,0.045838,0.039042,0.0046839,-0.00037856,-0.043763,-0.022557,-0.032033,-0.038247,0.046476,0.03329,-0.0049248,-0.082729,-0.13818,0.4963,-0.19756,0.29023,0.28253,0.18164,0.0035807,0.055688,-0.054815,0.12295,-0.24484,-0.05066,0.13018,-0.12391,0.16817,0.15046,0.038732,0.0030341,0.049938,0.00049241,0.0010215,-0.04137,0.0012617,0.18394,0.028126,0.042184,0.019448,0.023914,-0.012931,0.0013163,-0.015384,0.058615,0.011061,-0.029209,-0.0486,0.048016,-0.010903,0.0091131,-0.072388,-0.025475,0.0025742,0.025487,0.047932,0.0026905,0.020909,0.024067,0.012407,-0.0068636,0.012373,-0.0022464,-0.0073932,-0.0056873,0.011251,-0.011518,-0.018769,0.006341,0.013604,0.018607,0.017547,0.026025,0.016246,0.011914,-0.01435,0.0082989,0.01567,0.014878,0.026908,0.0085514,0.013654,0.011592,-0.00576,0.014778,-0.078603,-0.0074739,-0.018582,0.0071943,-0.017967,-0.00095544,0.011716,-0.013661
-9.7448e-006,-0.0010923,0.0037715,0.0057297,-0.0010461,-0.058251,-0.01145,0.045567,0.030571,0.096088,0.18138,0.029575,-0.045144,0.013361,-0.14214,-0.22712,0.061293,-0.15532,0.069386,0.09446,0.19616,0.11812,0.038991,0.082754,-0.021213,0.033508,0.23475,0.014892,-0.053871,0.022955,0.029683,0.0098256,-0.078171,0.10367,0.064794,-0.11058,0.17177,0.11659,-0.029468,-0.088725,-0.040561,-0.020988,0.034028,-0.062763,-0.05963,-0.10859,0.2223,-0.04815,-0.011841,0.09914,0.01488,-0.065749,-0.093634,-0.0103,0.002557,0.0010924,0.0061313,-0.025121,0.037051,0.0020668,0.066884,-0.00037492,-0.0040891,-0.032079,-0.0066151,0.07515,0.039778,0.0037999,-0.001911,-0.007194,0.028539,-0.031295,-0.028011,-0.030272,-0.014874,-0.015576,0.00090316,-0.0040653,0.006041,0.013896,-0.018776,-0.011919,0.0044025,-0.015829,-0.0020209,0.014956,-0.1988,0.16923,-0.25852,0.2069,0.30807,0.10263,0.096997,0.060672,-0.046201,-0.046638,-0.045177,0.022769,-0.079938,0.085898,0.036626,0.0012514,0.013668,-0.086507,-0.014955,-0.0055624,-0.030583,-0.053562,0.061825,-0.045872,0.011255,0.0021255,0.034351,-0.0068767,0.027351,0.00015052,-0.022832,0.029713,-0.053073,-0.065009,-0.04441,0.0029569,-0.056724,0.023841,-0.012678,0.10455,-0.018815,-0.044105,0.03746,0.061677,-0.056699,0.00029881,0.0028129,-0.03481,0.020147,-0.043989,0.0058114,-0.0052652,-0.0067442,0.011589,0.016205,-0.00046707,-0.037606,8.0455e-005,0.015107,0.062026,-0.012388,0.006037,0.0023656,0.0029384,-0.041217,-0.028846,0.042101,-0.0085523,0.016518,0.026226,0.029335,0.029726,-0.01296,-0.33435,-0.041895,-0.050423,0.018617,0.0021538,-0.00040424,-0.023141,-0.041371
-7.6434e-006,-0.0014966,0.0049562,0.0044383,-0.00072089,-0.050421,-0.010156,0.044765,0.030432,0.12857,-0.10189,-0.013289,0.013137,-0.0078106,-0.055143,0.048756,-0.029014,0.037829,0.010544,0.012371,-0.10691,-0.082099,-0.0087659,-0.12363,0.030785,0.049104,-0.011399,0.00087461,-0.035146,-0.016439,-0.027771,0.093958,0.020525,0.0034453,-0.068473,0.00029848,-0.059462,-0.053975,-0.047102,-0.028696,-0.017658,-0.028917,0.066607,0.126,0.004512,0.0082116,-0.16144,0.036301,-0.021685,-0.14732,0.039759,0.088869,0.033364,0.015011,0.035854,-0.004087,-0.041107,0.062858,0.01021,-0.066232,0.033133,0.035266,-0.081455,0.04322,-0.016524,-0.0064545,0.043075,-0.014578,-0.010135,0.012678,-0.013539,-0.010667,0.017462,0.017639,-0.044102,0.02561,0.0025548,-0.0083753,0.028006,0.043918,-0.004262,-0.0073595,0.0047148,0.013632,-0.0075808,0.020841,-0.070929,0.026861,0.094143,0.23529,0.04888,0.020381,0.032782,-0.18922,-0.081574,0.029022,-0.072776,-0.0028952,-0.088816,-0.15918,0.14513,0.26702,0.18715,-0.01339,0.016486,-0.14458,-0.080401,0.12806,0.013797,0.14856,-0.18927,-0.049813,0.057818,-0.10264,-0.047075,0.17072,-0.27999,0.066167,-0.019015,-0.068985,0.028969,0.068811,0.090205,-0.0043547,-0.15276,0.1324,0.0077889,0.059888,-0.0025958,-0.064648,-0.10873,-0.035301,0.0027611,0.077084,0.12363,-0.085757,0.074448,0.1741,0.028502,0.014293,0.089275,-0.014404,0.043116,-0.05918,0.081426,0.030085,0.081464,-0.056259,-0.050702,-0.048158,0.014341,0.0075804,0.0043235,0.04618,0.038003,0.0028602,-0.022772,0.023754,0.021794,-0.19358,0.17182,-0.055755,-0.056818,-0.01104,0.058505,-0.032657,0.036763
-4.8376e-006,-0.00047077,0.0031712,0.0036846,-0.0011795,-0.026612,-0.0049326,0.019453,0.012378,0.053906,0.037061,0.0062641,-0.020151,0.0026357,-0.062049,-0.050066,0.039402,-0.011863,0.033582,0.058718,0.038151,-0.0049282,0.039532,-0.035888,0.040149,0.059823,0.19511,-0.074327,-0.13094,-0.077203,-0.18179,0.13868,0.045764,0.042983,0.033219,-0.037318,6.149e-005,-0.085909,-0.0013332,-0.029214,-0.018525,0.013436,-0.15493,0.022189,0.0067681,0.15893,0.20482,-0.0024945,0.043924,0.1275,-0.0087557,-0.0071003,-0.037156,-0.043464,0.012936,-0.0042069,-0.007927,0.011482,0.0083103,-0.042827,0.04296,0.0054633,0.018899,-0.050887,0.010515,0.043182,-0.085333,0.043398,-0.0066883,0.011648,-0.034463,-0.045233,-0.041711,-0.036781,-0.0073671,0.005724,0.010244,-0.0056121,0.027372,0.028886,-0.0037609,-0.0039312,0.00064001,0.050501,0.0034366,-0.0094943,0.11852,-0.0048673,0.00081748,-0.29185,-0.39381,0.10383,0.24687,-0.13803,-0.10907,-0.17832,-0.073964,-0.068712,-0.069068,0.15588,0.028195,0.12068,0.0023927,-0.041009,0.087766,-0.19229,0.1918,-0.042956,0.084814,-0.063592,0.026035,0.047559,0.01706,0.017503,-0.028313,0.095625,-0.068678,0.052053,-0.10988,-0.12958,0.038488,0.049642,-0.035607,0.013932,-0.0088385,0.058249,-0.0459,-0.048326,-0.12598,0.0012923,-0.07607,0.023884,-0.035415,0.0070218,-0.022447,-0.021921,-0.020279,0.10024,-0.0036938,-0.0045796,0.060611,0.0039986,-0.042974,-0.035625,-0.02693,-0.001167,0.01497,-0.056761,-0.053586,0.033591,-0.063248,-0.0086787,0.0097931,-0.010557,0.051085,0.02044,0.021663,0.023785,0.0021989,0.12671,0.0018389,0.026733,0.027751,-0.038797,0.088037,0.067631,-0.051168
-7.9428e-006,-0.0013483,0.0035144,0.0021329,0.00050536,-0.033473,-0.0064631,0.019242,0.013065,0.029287,0.032755,0.0042015,0.0061024,-0.0052234,-0.026062,0.0084699,-0.10664,0.11182,-0.06502,0.0058166,-0.11421,-0.19365,-0.063556,-0.055963,0.047264,0.053802,-0.074615,0.081789,0.020083,0.070828,0.073444,-0.054519,0.053181,0.12583,0.014235,-0.056973,0.1053,0.12638,0.12104,-0.12198,-0.063683,0.11094,-0.018362,0.005583,0.027061,0.066358,0.17279,0.030836,-0.021477,-0.034628,0.04805,0.17203,0.039878,-0.0094157,0.048655,0.034915,-0.13819,-0.096674,-0.011343,0.064461,-0.028118,0.0287,-0.10715,-0.013297,0.04486,-0.12058,0.027402,-0.041431,0.10422,-0.0095757,0.015852,0.075788,-0.08851,-0.082266,0.028648,-0.0048853,0.035166,-0.0043159,-0.05208,-0.030785,0.03841,0.032526,0.016618,-0.14782,0.034663,-0.032519,-0.040382,-0.050135,-0.013373,0.11261,-0.075457,0.018519,0.002997,-0.13486,-0.025138,-0.01921,-0.025773,0.14234,0.2318,0.052339,-0.11442,0.038324,0.17537,-0.036887,0.12511,-0.0014843,0.15828,-0.042285,-0.053505,0.091775,0.20801,0.14125,0.22093,-0.014935,-0.051723,0.071257,0.047945,-0.075476,0.055852,-0.11411,-0.025239,-0.21445,-0.01558,0.007606,0.19471,-0.041068,-0.024736,0.024573,0.091765,0.1877,-0.018587,0.016442,-0.024663,0.041603,0.11915,-0.00023961,0.032651,-0.051876,0.013321,0.090218,-0.051002,0.033857,0.020079,-0.069807,0.0067398,0.090846,-0.0050148,0.025895,0.025575,0.001702,0.013949,-0.084136,0.10493,0.043165,-0.042668,0.019803,-0.036718,0.041423,0.046982,-0.025441,0.022703,-0.025877,-0.046377,0.018232,-0.017943,0.051439,-0.024508
