-3.1074e-07,0.00080992,-0.0015032,1.6467e-06,-1.1972e-06,9.0082e-07,-0.00010544,3.0653e-05,-8.2145e-05,0.0012711,-0.00023845,0.00071526,-0.00014969,0.042014,4.4708e-05,-5.9299e-05,-0.00030701,-0.00029161,-0.00099623,-0.00089275,0.093661,0.0027006,0.001342,-0.044624,-0.00050187,-0.00063024,-0.00043497,0.046718,8.2195e-05,2.3372e-05,0.00052153,7.6925e-05,-0.068673,-0.00046414,-0.00048482,0.99022,0.0042882,0.0012842,5.6872e-16,0,0
-0.13327,-7.4159e-05,0.00022447,-0.34164,-0.91626,-0.12126,1.4125e-06,-0.091514,0.018001,0.0091072,-0.0029695,-0.0065128,0.02059,9.0307e-05,0.0068197,0.0062734,0.0021376,-0.023967,0.0097735,-0.0026834,-0.00077503,0.028666,-0.011734,-0.00013395,0.00011277,-0.0074419,0.0051739,5.1866e-07,0.0050176,-0.012883,0.0028147,0.0033021,5.3073e-06,0.0022741,-0.00015675,-3.6928e-06,0.00079983,-0.00060179,-1.989e-16,-2.7037e-17,7.5406e-17
-0.023858,-8.8897e-06,2.2446e-05,-0.023732,-0.029276,-0.0071639,-5.5449e-06,0.30896,0.31748,0.084451,0.030251,-0.40558,-0.26721,0.0045813,0.20237,0.12102,0.14782,0.31712,-0.48453,0.25438,-0.00044715,-0.13103,0.1828,0.00048938,-0.051689,-0.056736,0.10871,0.00023533,0.039603,-0.094239,-0.012328,-0.021989,-3.4601e-05,-0.027763,0.0091621,-3.5971e-06,0.0012413,-0.0032451,8.6189e-16,6.3534e-17,-2.3267e-16
-2.0784e-06,0.014661,-0.0055221,9.2694e-06,-6.8981e-06,5.7366e-06,-0.0034822,0.00020846,-0.00059141,0.0097132,-0.0018823,0.0063735,-0.0014192,0.47634,0.00054194,-0.00091796,-0.0048618,0.0031612,-0.00076256,-0.002268,0.66449,0.026005,0.014511,-0.26346,-0.012089,0.0081834,0.0036509,-0.28199,-0.00092139,-0.00038143,0.00017919,3.5299e-05,-0.411,0.00050345,0.00012796,-0.11027,0.00059531,0.00019459,-1.1568e-15,-1.0547e-16,1.7939e-16
-7.0733e-08,0.0089348,0.0039832,-1.3312e-06,8.2271e-07,-5.6935e-07,0.98359,2.8904e-05,-2.9097e-05,0.00030434,-5.0312e-05,0.00011875,-2.3695e-05,0.0065953,7.2016e-06,-1.1216e-05,-5.914e-05,4.7644e-05,3.787e-05,2.012e-05,0.00075224,5.752e-05,3.6761e-05,0.00062532,-1.9605e-05,7.9583e-06,1.1864e-06,0.00037983,4.1854e-06,1.9375e-06,-3.633e-06,-3.9125e-07,0.00020617,1.04e-06,4.0079e-07,-0.00022362,3.6139e-06,1.1491e-06,-0.062383,0.074526,-0.15151
-0.015807,-8.7216e-06,2.585e-05,-0.041362,-0.10103,0.98045,2.9404e-06,-0.06814,0.079678,-0.00016887,-0.058669,-0.009611,0.030391,0.00038827,-0.043657,0.0089927,0.0096928,-0.021249,-0.041088,0.041898,-0.0018194,0.061167,-0.019075,-0.00031817,0.00284,-0.014063,0.0063521,-4.5234e-05,-0.010733,0.024549,0.0022474,0.0067522,3.2791e-06,-0.00080144,0.00035004,-7.6235e-06,0.0016227,-0.0014784,1.0438e-15,5.2475e-17,-1.3401e-16
-0.0038481,-1.6166e-07,-3.1161e-06,-0.018627,0.0050404,-0.0027938,-4.3101e-06,0.055148,-0.25607,0.025607,-0.3558,-0.52526,0.34035,0.0062175,-0.10357,-0.47275,0.029929,-0.0084693,0.021364,-0.12664,0.00033175,-0.088119,0.12943,-0.00062041,0.08294,-0.066699,0.34572,0.0012983,0.001196,0.015566,0.025881,-0.019993,5.1124e-05,0.059235,-0.001857,6.4985e-05,-0.0058368,-0.0077269,2.0419e-15,2.9272e-16,-4.6847e-16
-0.017496,-5.6173e-06,1.222e-05,-0.040871,-0.052524,0.089609,-3.8943e-06,0.31414,-0.16167,-0.09011,0.10264,0.3964,0.072635,-0.0052923,0.4945,-0.25055,-0.0053824,0.24802,0.045582,-0.17241,0.0077683,-0.34408,0.18531,0.0018,-0.063768,-0.0039352,0.06806,0.0002315,-0.12478,0.31982,-0.015966,0.023656,-3.9479e-05,-0.020948,-1.4189e-05,3.2837e-05,-0.0068081,0.0015948,-2.8641e-15,-9.5508e-17,2.8732e-16
-2.5226e-06,0.0016604,-0.0048828,-0.00010339,4.2442e-05,-0.00011969,8.5905e-05,-0.0039516,0.0098764,-0.1366,0.023937,-0.049123,0.0076833,-0.011031,0.00083199,-0.0062489,-0.035249,0.13651,0.18106,0.11993,-0.0092831,0.20679,0.15018,-0.00027008,-0.28657,0.3131,0.12483,0.0057047,0.10287,0.051103,-0.17696,-0.019823,-6.9045e-05,0.077767,0.00013431,-0.0012344,0.48229,0.15243,0.54935,0.089584,-0.18212
-1.2918e-06,0.010836,-0.0025863,5.4343e-06,-4.0793e-06,3.5004e-06,-0.0027135,0.0001295,-0.00037396,0.0062677,-0.001229,0.0043637,-0.00099702,0.36113,0.00042261,-0.00078809,-0.0042085,0.0063064,0.0082061,0.0058098,-0.25127,-0.00096079,0.0012776,0.67441,0.0051919,-0.0025636,-0.0015032,0.2034,0.0012138,0.00053874,-0.00035094,1.3781e-06,-0.55656,0.00070996,0.00011972,-0.0093738,0.0013631,0.00042648,-6.1543e-15,-5.6899e-16,1.1553e-15
