-3.8926e-08,0.97109,-8.5705e-20,0.10913,-0,-0.21015,-0.0022961,-5.0724e-17,-0.0037917,-0.020973,0.0070988,-0.015215,-0.0072167,-0.0095149,0.0036177,-0.0039388,0.0011881,-0.0016968,-3.2034e-09,-1.0915e-05
-7.2407e-17,0,9.2181e-18,-1.1102e-16,-0,4.4409e-16,2.6194e-16,-1,4.5103e-17,2.498e-16,-8.3267e-17,1.249e-16,-8.3267e-17,-2.1511e-16,-3.4001e-16,-1.1449e-16,2.0123e-16,2.7409e-16,-3.2488e-16,1.4198e-16
-1.681e-10,0.0087711,-1.2896e-17,-0.021987,-0,-0.0031525,-4.1214e-05,1.7315e-16,-0.054576,0.11611,0.61399,0.45091,0.25536,0.10607,0.0778,0.015617,0.44846,-0.026629,2.5405e-09,-0.34363
-4.2167e-09,0.0016949,1.1211e-16,0.00072053,-0,0.0086071,-4.7261e-05,-1.9431e-16,-0.0099459,0.00092775,0.028834,-0.040453,0.0059526,-0.042802,0.005304,-0.11636,0.068408,0.98855,1.2004e-05,4.2065e-05
-1.6584e-10,0.007976,3.4176e-16,-0.0046466,-0,-0.0051974,-6.3484e-05,-8.4021e-17,-0.021326,0.0059746,0.23565,0.11351,0.57473,0.18549,-0.47031,0.018739,-0.40435,0.034849,1.5776e-08,0.42428
-4.5806e-08,0.19972,1.2484e-16,0.083556,-0,0.97165,0.012145,3.233e-16,-0.079849,-0.01414,0.011098,-0.013618,0.015544,-0.040037,0.00084397,0.0045262,-0.00092134,-0.011769,-2.9015e-08,6.376e-07
-2.5176e-09,0.012538,-3.1264e-16,0.0047725,-0,0.046803,0.00057947,2.1562e-16,0.7722,0.31194,0.11281,-0.13005,0.13417,-0.33822,0.0030265,-0.37184,0.0022208,-0.060957,-9.4123e-08,-3.173e-05
-4.5714e-11,0.0024496,-1.2611e-17,-0.007459,-0,-0.00070346,-9.5974e-06,1.1679e-17,-0.067017,0.20256,0.34697,0.32937,-0.57422,-0.19944,-0.15113,-0.01541,-0.56172,0.035197,2.9339e-09,-0.12723
-9.1189e-10,0.026111,-2.0936e-16,0.0080901,-0,0.043405,0.0006297,9.9265e-17,0.43365,0.050872,-0.40051,0.55266,0.01922,0.05905,-0.0044879,0.57034,-0.0050668,0.10813,1.8355e-07,7.342e-05
0,0,1,0,-0,-2.4815e-24,2.1176e-22,-6.8771e-17,-1.1102e-16,1.3878e-16,4.1633e-17,-8.3267e-17,0,2.7756e-17,6.9389e-17,-8.3267e-17,0,-1.9429e-16,-1.421e-16,1.0712e-16
-0.00018075,0.00030367,1.908e-17,0.00019732,-0,0.012423,-0.99992,3.1474e-16,3.2746e-05,-2.7315e-06,-5.3454e-05,7.3095e-05,-5.2238e-06,3.4073e-05,-2.8793e-06,3.2982e-05,-1.0829e-05,-0.00014559,-7.1326e-05,-1.1677e-09
-0.00050263,5.4625e-09,1.854e-16,7.1885e-09,-0,8.0291e-07,-7.1229e-05,-1.4188e-16,9.7984e-08,-9.1269e-09,-2.8314e-07,3.9728e-07,-5.914e-08,4.2657e-07,-5.3765e-08,1.2455e-06,-8.0918e-07,-1.1907e-05,1,3.8068e-09
-1,-1.0218e-07,3.0485e-16,-4.1986e-08,-0,-2.2826e-06,0.00018077,-2.6628e-16,-5.1768e-09,4.3217e-10,8.5007e-09,-1.1629e-08,8.4575e-10,-5.5366e-09,4.7666e-10,-5.7751e-09,2.0971e-09,2.8711e-08,-0.00050262,-1.7309e-12
-5.0269e-10,0.01376,-2.9011e-16,0.0043995,-0,0.026895,0.00038705,-2.2204e-16,0.0027431,-0.078247,-0.33532,0.45647,-0.084567,0.40182,-0.037368,-0.70763,0.002883,-0.037083,-7.6849e-09,-8.7396e-06
-1.8011e-09,0.1236,-1.5182e-16,-0.98985,-0,0.060227,0.00059072,1.1102e-16,0.011068,-0.026253,-0.014507,-0.012267,-0.0077485,-0.0031963,-0.0069707,-9.4461e-05,-0.0027098,0.00016433,7.2622e-12,0.0014136
-2.907e-10,0.014435,1.6653e-16,-0.019046,-0,-0.0078767,-9.8056e-05,5.2996e-16,-0.24243,0.6995,-0.068234,0.082398,-0.15272,-0.028407,0.044199,0.0091081,0.31339,-0.018862,-1.5259e-09,0.56135
-3.0701e-10,0.014963,4.4409e-16,-0.01314,-0,-0.0091504,-0.0001126,1.6577e-16,-0.20572,0.5738,-0.29162,-0.14554,0.32101,0.12671,0.0055886,0.010825,-0.27817,0.024077,1.5482e-08,-0.56966
-2.6706e-09,0.01462,-2.2204e-16,0.0055321,0,0.053899,0.00067666,-1.8879e-16,0.31623,0.13932,0.23316,-0.32581,-0.29777,0.77829,-0.021074,0.14431,-0.0026234,0.035191,5.695e-08,3.0636e-05
-1.1931e-11,0.00091447,-5.1348e-16,-0.0089765,0,0.00069741,7.1825e-06,2.8311e-16,0.0029406,-0.012202,0.12747,0.090904,0.18384,0.095367,0.8637,-0.016537,-0.37352,0.022322,-4.7105e-10,0.2147
0,0,0,-0,-1,-0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,-0
