-0.0066411,3.0478e-05,-0.0028948,4.41e-07,-3.1063e-06,0.050201,-0.018696,0.13413,0.16054,-0.12429,2.1262e-05,-0.018311,0.052022,-0.10542,5.6282e-05,0.29867,-0.20775,0.00026404,0.5598,-7.3452e-05,-0.098936,0.33002,-4.539e-06,-1.8755e-05,-0.0095733,0.1193,1.0124e-05,-0.041066,-0.061775,3.5277e-05,0.074364,0.040071,6.478e-06,0.019627,-0.14752,-0.18574,9.2725e-05,0.017067,0.13148,1.4159e-06,0.11503,-0.14917,-0.090596,-0.0095794,3.5995e-06,0.049378,0.038136,4.8495e-05,0.010986,0.061759,0.09086,-0.22505,-0.29432,-0.18506,0.16337,0
-0.00019754,-0.17744,-0.0013511,0.061684,0.9738,1.9864e-05,-2.6938e-05,1.026e-05,-4.4902e-07,-4.962e-06,-0.00043946,2.2896e-06,4.5858e-06,3.4677e-05,0.054266,-6.3694e-07,-3.2056e-07,-0.011207,4.6345e-06,-0.021667,4.1186e-06,-2.2016e-06,0.042163,-0.043954,0.00012591,4.0795e-06,-0.083028,6.9767e-06,-7.3541e-06,0.034976,-6.8741e-06,1.5226e-06,0.01845,1.5474e-07,-2.129e-06,-2.8517e-06,-0.010872,-5.781e-06,9.0556e-07,-0.015459,1.8815e-06,-3.2547e-07,-2.8781e-07,2.4536e-07,0.018326,-5.46e-06,1.1343e-05,-0.0048113,-7.1217e-07,1.9962e-07,-4.9077e-08,2.9918e-07,2.6393e-08,-7.3363e-08,7.1637e-09,-1.6833e-17
-0.00088614,8.6614e-06,-0.0009846,7.5232e-08,-8.9464e-07,0.010575,-0.035739,0.08705,0.11961,0.081452,-2.4364e-06,-0.05995,-0.097431,0.042493,-2.8604e-05,-0.10249,0.27911,5.2962e-05,0.12305,-5.7079e-06,-0.026423,-0.20716,3.348e-06,0.0002303,0.09875,-0.092172,6.4644e-05,0.14105,-0.13833,4.5119e-05,0.09501,-0.020037,2.8377e-06,-0.07048,0.095563,0.075461,-1.7649e-05,-0.01073,-0.0092153,-1.1499e-05,-0.042469,-0.054914,0.0764,-0.35875,-7.7731e-06,-0.077079,-0.036726,-4.3164e-05,0.13772,0.092371,0.15431,0.32304,-0.57392,0.21654,0.20675,8.0665e-17
-8.9117e-06,-0.012831,-9.9152e-05,0.011323,0.034087,1.3334e-06,-4.4897e-06,8.0099e-06,-5.4291e-07,-5.7944e-06,0.018715,5.1029e-06,8.1897e-06,5.7168e-05,0.082654,1.668e-06,-1.9029e-06,-0.022365,7.8884e-06,0.091811,-1.9843e-05,2.4754e-05,0.26719,-0.15808,0.00035485,-8.1467e-06,0.38149,-3.55e-05,4.1938e-05,-0.44393,0.00012481,-4.3099e-05,0.27668,6.03e-09,1.0794e-05,2.2821e-05,0.051486,-4.6071e-05,7.6343e-05,0.62975,-9.8864e-05,-3.1807e-05,-5.967e-06,5.2768e-06,-0.26001,9.3381e-06,9.1259e-06,-0.0072464,-1.6266e-06,4.7759e-07,-1.1555e-07,6.3241e-07,5.3637e-08,-1.3721e-07,1.1913e-08,9.764e-17
-0.0088481,8.4024e-05,-0.0095236,7.397e-07,-1.6619e-05,0.98921,0.094705,-0.076765,-0.053019,0.0067685,-3.4257e-06,0.021362,-0.024755,0.019785,-8.4827e-06,0.013576,0.0092874,-1.7156e-05,-0.03704,4.5997e-06,0.0063767,-0.012392,-4.7316e-08,7.3148e-06,0.0030777,-0.0084288,1.5558e-06,0.00072222,-0.0064236,2.1923e-06,0.0045798,0.0046303,7.0847e-07,-0.0053701,-0.00091293,0.0067855,1.2353e-06,-0.0014644,0.0016234,-1.0386e-06,-0.0032727,-0.0016693,-0.00037134,-0.0038501,6.825e-08,0.0015838,0.001294,1.8764e-06,-0.0008571,0.00080527,0.00033576,0.00043383,0.00024519,-0.00055834,-0.0007402,-5.8592e-17
-0.0059709,-1.5482e-06,0.001203,4.3559e-07,-2.3416e-06,0.0014016,-0.021028,0.075898,0.043272,0.066272,-1.8418e-05,0.018241,-0.087765,0.49365,-0.00029094,0.015894,-0.19081,1.7382e-05,0.0014118,3.7781e-05,0.2022,-0.064675,1.7715e-05,-0.00084891,-0.34897,0.39768,-0.00010414,-0.20008,0.33368,2.5548e-05,0.059217,0.040692,1.5286e-05,-0.11271,0.040958,0.12915,8.6004e-06,0.04504,0.090393,-9.4985e-06,-0.13893,0.29943,-0.005405,-0.10137,-5.5177e-06,-0.074776,-0.046306,-6.0952e-05,0.070451,0.070667,0.10295,-0.06621,-0.14836,-0.047325,0.010495,-2.0891e-16
-0.00063024,3.0434e-07,6.6866e-05,5.1018e-08,-3.677e-07,0.00061613,-0.012196,-0.00065696,-0.012592,-0.011121,1.0748e-06,0.016331,0.034388,0.0054344,-7.432e-06,-0.016742,0.0086063,1.8162e-06,0.0040967,1.7223e-06,0.017996,0.017858,-3.0125e-07,-9.0189e-07,-0.00037096,0.0068055,1.3177e-05,0.088441,0.0027976,4.2885e-05,0.091754,0.074306,1.5373e-05,0.046548,0.10038,0.0092898,-6.0364e-05,0.11579,0.033681,3.9008e-05,0.11547,0.094949,0.1255,0.048876,-6.8262e-07,-0.029211,0.093433,0.0004012,-0.64736,0.47674,0.36585,0.17053,0.17798,-0.054074,0.2333,2.6615e-15
-0.00081513,4.315e-06,-0.00042965,5.7864e-08,-4.983e-07,0.010331,-0.0048057,0.035332,0.031706,-0.020204,4.2032e-06,0.10197,-0.038837,-0.095619,5.6297e-05,0.022324,0.011931,4.0481e-05,0.093541,-1.146e-05,0.021302,0.13559,-1.5159e-06,-0.00013091,-0.057055,0.22327,-2.3325e-05,0.11141,0.036858,-8.1268e-05,-0.17183,0.054704,-7.7608e-07,0.088911,0.14591,0.058691,3.525e-06,0.0081795,0.054317,-7.2336e-06,0.043099,-0.050721,-0.10632,-0.4651,-1.4689e-05,-0.16617,-0.034985,3.1501e-05,0.13139,-0.12107,-0.18668,0.14555,0.47123,0.040052,0.49028,1.7165e-15
-0.0062013,1.289e-05,-0.00065582,4.3237e-07,-2.3832e-06,0.0010772,-0.012176,0.23534,-0.4289,-0.17191,4.3357e-05,-0.32739,-0.25981,-0.069734,5.3633e-05,-0.10011,0.098663,8.3275e-07,0.009564,4.9187e-06,0.061221,0.11281,-9.4895e-06,0.00023145,0.09053,0.27271,1.8347e-05,-0.28027,-0.21668,3.7138e-05,0.080244,0.089253,1.9537e-05,-0.029538,0.19375,0.022831,0.00030294,-0.32409,-0.030515,-3.5096e-05,0.049916,0.056107,-0.077423,0.015872,-1.0094e-05,-0.05572,0.097791,0.00025584,-0.2541,-0.14201,-0.15909,0.00014799,-0.10979,0.031665,0.0052778,-6.3e-16
-8.33e-06,-0.012253,-9.4751e-05,0.0071557,-0.016762,1.2364e-07,-2.1262e-06,7.4995e-06,-8.7391e-07,-2.0777e-05,-0.12247,1.7174e-06,1.1082e-05,9.0429e-05,0.14912,-2.084e-06,-2.8003e-06,-0.092314,4.1039e-05,-0.09342,1.8897e-05,-1.2677e-05,-0.48503,-0.70178,0.0017404,1.6337e-05,-0.093251,4.9765e-06,-1.9553e-06,-0.17894,8.1202e-05,1.6616e-05,-0.29622,-1.2808e-06,1.7372e-05,4.0447e-05,0.28981,0.00027006,-0.00013169,0.062196,-4.853e-05,-2.5315e-05,-5.4338e-06,4.2662e-06,0.0028742,-2.9473e-05,7.0831e-05,-0.030794,-4.5231e-06,1.2249e-06,-2.902e-07,1.6236e-06,1.3983e-07,-3.7124e-07,3.4214e-08,1.7625e-16
-1.8821e-05,-0.027151,-0.00020981,-0.031424,0.00099402,1.2682e-06,-6.6729e-06,1.3722e-05,-8.2638e-07,-2.5929e-06,0.12604,1.4474e-05,2.1983e-05,0.00015057,0.21238,1.1625e-05,-2.4896e-05,-0.58718,0.00024673,-0.37254,7.2975e-05,-3.5166e-05,0.23799,0.26093,-0.00063489,-8.4063e-06,0.22584,-2.0322e-05,2.2895e-05,0.018277,-4.2577e-05,9.099e-06,-0.3784,-1.9383e-06,2.5949e-05,5.2964e-05,0.36586,0.00034514,-0.00017323,-0.016739,-3.923e-05,-1.9583e-05,-3.4269e-06,2.3873e-06,0.01136,-1.5428e-05,3.415e-05,-0.01426,-1.8805e-06,4.6757e-07,-1.0234e-07,4.7306e-07,3.8391e-08,-8.9917e-08,6.8638e-09,-9.6735e-17
-0.0061785,1.3896e-05,-0.00078953,4.4085e-07,-2.7417e-06,0.00816,-0.047432,0.11663,-0.11482,0.031217,-1.0544e-06,-0.042936,0.10185,0.063328,-4.7396e-05,-0.022281,0.31382,-3.7022e-05,-0.049473,-5.9527e-06,0.02482,0.32111,-2.4223e-05,0.00071173,0.28623,0.11318,7.1617e-05,-0.21871,-0.030591,0.00015572,0.32882,-0.19218,-6.9908e-06,-0.03896,0.13529,0.14247,-0.00059883,0.53955,-0.10316,8.5906e-05,-0.037078,-0.060244,0.030808,0.024712,1.0198e-05,0.0020632,-0.12542,-0.00024026,0.22622,0.071903,0.096038,-0.08698,0.11689,-0.094718,-0.0016176,1.1746e-15
-0.036722,0.00010908,-0.0080979,2.9069e-06,-2.3469e-05,0.072646,-0.9411,-0.25197,0.0083089,-0.017042,6.9001e-06,-0.057753,0.022147,-0.059451,3.0494e-05,0.031125,-0.073971,5.893e-06,-0.0088483,2.1711e-05,0.07724,-0.052018,-6.2015e-06,0.00026462,0.10654,0.06699,1.4799e-05,-0.03472,-0.0054631,-1.7105e-05,-0.039143,0.029091,-1.1593e-06,-0.0089298,0.0033118,0.0038345,2.0429e-06,-0.0087735,-0.0021303,-2.8339e-06,-0.0027238,0.00853,0.032703,-0.01007,-9.2569e-07,0.0057461,0.0087185,1.9868e-06,0.0036148,-0.0081239,-0.0053761,-0.0052326,-0.010074,-0.0024825,0.0027992,1.8827e-16
-1.8703e-06,-0.0026304,-2.0308e-05,-0.012132,0.0020354,1.8956e-07,-8.033e-07,9.0279e-07,5.5849e-08,4.4829e-06,0.049682,1.4646e-06,-1.7202e-06,-1.9692e-05,-0.039648,2.9023e-06,5.7919e-07,0.10252,-6.3189e-05,-0.08671,7.4914e-06,9.5703e-06,-0.035631,-0.14441,0.00031436,-6.9351e-06,0.28495,-2.5796e-05,2.9132e-05,0.46081,-0.00029002,-5.4194e-05,0.29705,-1.4686e-07,1.4849e-05,4.225e-05,0.31403,0.00030113,-0.000152,0.00068483,-4.0853e-05,-2.209e-05,-4.4888e-06,3.3893e-06,0.01452,-2.4486e-05,5.6714e-05,-0.024329,-3.4748e-06,9.243e-07,-2.158e-07,1.1717e-06,1.001e-07,-2.6167e-07,2.3643e-08,0.6888
-0.0092579,-4.1326e-08,0.001562,7.0296e-07,-4.3819e-06,0.0044755,-0.1132,-0.089329,-0.041602,-0.047285,-4.8864e-06,0.0065615,0.017481,-0.042623,4.3564e-05,-0.062963,0.064483,-4.3496e-05,-0.025115,-6.1856e-05,-0.19154,0.10165,4.5797e-05,-0.0019024,-0.76918,-0.11723,-9.8308e-05,0.0031846,-0.37194,0.00012775,0.29891,-0.1915,1.9481e-05,0.1407,0.11953,-0.027776,7.2528e-06,0.01434,-0.071633,2.8852e-05,-0.050921,-0.01935,0.010925,-0.0091258,6.5837e-06,-0.03493,-0.021828,8.7059e-05,0.035923,-0.003759,-0.0074089,-0.0078288,0.029342,-0.0083632,-0.0046401,-1.1935e-15
-3.875e-05,-0.0022347,-7.38e-06,-0.00033566,0.0018606,-5.3442e-06,2.963e-05,-5.6693e-05,3.6307e-06,4.4125e-05,0.0077992,-1.7634e-05,-1.2069e-05,-4.6841e-05,-0.012828,-1.9251e-05,1.1239e-05,0.010391,3.7608e-05,0.011572,1.6617e-05,-4.7531e-05,-0.0090762,0.019099,6.8632e-05,1.6158e-05,-0.072844,-1.4488e-06,1.1758e-05,-0.0086421,-7.8997e-05,-4.2227e-05,0.023669,-1.5504e-06,3.3056e-05,4.9591e-05,0.13451,3.0587e-05,2.0002e-05,0.060147,6.7152e-05,0.00011324,5.9968e-05,-6.6839e-05,0.057027,0.00074254,-0.002069,0.98396,0.00018824,-6.3624e-05,1.8662e-05,-0.00018375,-1.9346e-05,8.4708e-05,-2.9621e-05,4.2109e-16
-0.00051835,1.3489e-05,-0.0016887,9.3024e-09,-4.6513e-08,-0.00021657,0.00043156,0.0011881,-0.0040277,0.0013321,-3.4168e-07,-0.0022616,0.0026711,0.00046284,6.8378e-08,0.0053665,-0.0067477,8.049e-07,0.00131,9.8592e-07,0.0085131,-0.00024449,5.6335e-07,-1.0955e-05,-0.0041072,-0.026686,-1.1403e-06,0.016165,0.02181,-9.4411e-08,-5.5574e-05,-0.021363,-2.1709e-06,-0.0039173,0.045813,-0.0063408,-2.2287e-05,0.017715,0.0066367,-3.0396e-06,-0.0081288,-0.02284,0.011935,-0.065491,-5.0598e-06,0.013075,0.085613,0.00012735,-0.10714,-0.70569,0.68368,-0.028538,0.071792,0.0014294,-0.00061524,2.0421e-16
-0.022418,0.00015698,-0.016892,1.3698e-06,-8.6304e-06,0.040626,-0.11509,0.53237,-0.25504,0.21426,-1.0682e-05,-0.13003,0.3245,-0.045224,1.1672e-05,0.26558,-0.2279,-8.0387e-05,-0.20617,2.16e-05,-0.034638,0.018579,-7.9536e-06,4.5851e-05,0.015022,-0.22358,-4.2597e-05,0.0043502,0.092175,3.5124e-06,0.013713,-0.069047,-8.732e-07,0.16895,0.042536,-0.27869,0.00012285,-0.095725,-0.032239,-8.3495e-06,-0.13388,0.15413,0.077697,-0.19687,-3.5631e-06,-0.020587,0.035333,9.541e-05,0.10948,0.083001,0.059476,0.071023,0.01955,0.032727,-0.014005,3.3307e-16
-2.0711e-05,-0.029458,-0.00022753,-0.049915,0.055777,2.6924e-06,-9.7703e-06,1.6022e-05,-1.136e-06,-2.086e-05,-0.11846,-4.5231e-06,-2.2803e-05,-0.0002002,-0.35105,1.5814e-05,3.2036e-07,0.40305,-0.00025984,-0.51421,5.9741e-05,1.5729e-05,-0.021094,-0.024376,-4.3611e-05,-1.997e-05,0.44462,-3.5948e-05,3.5247e-05,-0.053887,7.7054e-06,2.4845e-05,-0.38199,-1.1369e-06,2.6015e-06,-2.4604e-05,-0.26973,-0.00028606,0.00015292,0.00081133,5.6148e-05,4.0089e-05,1.0759e-05,-8.9973e-06,-0.052415,7.6512e-05,-0.00018231,0.079734,1.2047e-05,-3.3462e-06,8.11e-07,-4.7627e-06,-4.1563e-07,1.1315e-06,-1.0762e-07,-1.4745e-17
-4.6086e-06,-0.0066596,-5.1468e-05,0.0080445,0.014517,6.029e-07,-2.0823e-06,3.4055e-06,-1.9312e-07,-1.1821e-06,0.016608,1.8878e-06,1.588e-06,8.3316e-06,0.0081001,1.1422e-06,1.2842e-06,0.098619,-5.7747e-05,-0.070603,5.9726e-06,8.2017e-06,0.075222,-0.036349,6.4443e-05,-5.9322e-06,0.21995,-2.0467e-05,2.4573e-05,-0.55836,0.0002133,-3.0944e-05,0.32426,6.9053e-07,-8.3408e-08,1.632e-05,0.2458,0.00033385,-0.00022317,-0.65258,6.5177e-05,1.4012e-05,2.5794e-06,-2.5275e-06,0.16151,-9.2757e-06,1.6209e-06,0.0016297,7.1702e-07,-2.4493e-07,6.5385e-08,-4.2907e-07,-3.8182e-08,1.0717e-07,-1.0506e-08,-1.1568e-16
-0.0026843,5.0628e-06,-0.00021579,1.8937e-07,-1.1031e-06,0.0013863,-0.016487,0.020762,0.054812,-0.097665,1.2367e-05,-0.0066449,-0.059364,0.016832,-5.9277e-06,0.18896,-0.047038,7.2832e-05,0.14537,4.113e-06,0.13678,0.19011,-6.8661e-06,0.00020953,0.086517,-0.28587,2.6167e-05,-0.033541,-0.037613,0.00014462,0.31105,0.006457,2.1326e-05,0.11316,-0.40146,0.52579,0.00022342,-0.19113,0.13522,-5.8892e-05,-0.138,0.20058,0.034315,-0.082763,-9.7326e-06,-0.13735,-0.064475,-3.2889e-05,-0.058782,-0.044698,-0.033729,0.14592,0.15016,0.14432,-0.11671,-8.3267e-17
