0.049891,-8.2791e-05,7.7572e-06,1.024e-05,-0.65741,-0.73384,-2.5845e-07,5.3705e-07,-3.6082e-06,0.060527,-4.6273e-06,-0.0674,3.7617e-07,7.4105e-06,0.10659,-1.6175e-06,-2.4525e-06,-0.036581,4.4831e-08,0.0074153,2.3874e-07,-2.9681e-07,-0.01447,-6.921e-07,-7.2868e-09,-0.00090577,-1.5678e-07,-0.00026371,-4.8713e-09,0.075021,0,0
0.0084347,-1.3799e-05,1.2455e-06,9.505e-07,-0.039293,-0.046244,2.8016e-08,-3.9689e-07,5.0422e-06,0.54913,1.8454e-05,0.34768,-1.0968e-06,-2.5246e-05,-0.36235,4.9623e-06,-3.0201e-06,0.58401,-2.8909e-07,0.20576,-7.6638e-06,2.4247e-06,0.034666,7.981e-07,3.0433e-07,-0.18191,-3.1411e-05,-0.050076,-7.6081e-07,-0.14937,-1.2438e-17,-3.8652e-16
6.1913e-06,0.0065783,0.0096924,-0.00084224,-7.8383e-07,-1.0426e-06,0.0031479,0.0022142,0.40564,2.3835e-07,-0.0025088,1.4347e-06,0.0025361,-0.13298,5.1306e-06,-0.44127,-0.019513,-5.4706e-06,-0.012282,-4.6335e-06,-0.20535,-0.00096667,7.444e-07,0.00089781,0.76119,2.4995e-06,0.0013399,-1.5657e-05,0.027711,-3.0482e-08,8.4795e-17,1.9785e-17
5.4941e-07,0.00098916,0.012085,8.1972e-05,1.3575e-07,2.3297e-07,-0.98286,8.4993e-05,0.0087794,-3.7843e-09,-0.00036686,1.0179e-07,0.00017721,-0.0081032,6.28e-07,0.0029449,-0.0003235,-1.5307e-07,-0.18344,2.1953e-07,0.004516,-1.7286e-05,-3.697e-09,4.5514e-05,-0.0021423,3.2855e-08,-0.00011473,-2.6157e-08,-0.0025877,-1.5499e-10,2.6244e-18,-9.1504e-17
0.009058,-1.555e-05,1.591e-06,6.3636e-06,-0.74245,0.66686,6.9726e-08,-8.0682e-08,4.868e-07,0.0034498,2.9356e-07,-0.039068,-2.1938e-07,-2.3099e-06,-0.024219,3.462e-07,6.4661e-07,-0.0054136,3.7644e-08,0.042377,-6.7765e-07,9.6353e-08,0.00048871,-2.1293e-08,2.359e-08,0.0050447,5.8806e-07,0.00082065,8.9622e-09,0.00076738,-2.1392e-18,-6.5656e-17
0.0036848,-6.0588e-06,5.5433e-07,5.6471e-07,-0.033548,-0.018802,6.0392e-09,-1.3912e-07,2.0657e-06,0.18641,1.0123e-05,-0.023535,-1.8973e-06,-3.0262e-05,-0.47682,8.5844e-06,2.6918e-05,-0.089646,-7.0288e-07,-0.65477,8.7216e-06,-4.7251e-06,-0.38955,-2.0368e-05,8.2615e-07,0.37511,5.2166e-05,0.077943,1.0272e-06,-0.023724,-3.8684e-18,1.0028e-15
1.438e-07,0.00025652,0.0030586,0.00033351,2.9768e-08,3.2624e-08,0.00079174,-0.00042027,-0.0078654,7.2304e-09,0.0002719,-1.5344e-07,0.0005732,0.011869,-8.5481e-07,-0.0041759,0.0021148,1.8275e-07,-0.018649,1.278e-07,0.0041241,0.0019951,2.1063e-07,-0.0052841,-0.031742,2.6729e-07,0.039873,-4.1105e-05,0.99838,2.6124e-09,-3.232e-17,-4.3786e-17
8.1302e-07,0.00081866,-0.000168,0.01029,2.5215e-08,-8.4708e-08,-1.4941e-05,-0.013512,-0.0018183,-2.554e-07,0.097512,-1.0175e-06,-0.023948,-0.0052748,2.1612e-06,-0.00026547,-0.020024,-1.2622e-06,6.434e-05,-3.007e-07,0.00035833,-0.23707,1.6789e-05,-0.2572,0.00024177,4.041e-05,-0.93033,0.00043114,0.036343,-3.9318e-09,-4.4739e-16,-1.9555e-17
5.8671e-06,0.006287,0.010659,-0.00077647,-7.1657e-07,-9.5106e-07,0.0033506,0.0019154,0.32171,6.7739e-08,-0.007856,2.8077e-06,0.0046328,-0.2657,2.8995e-05,0.60479,0.00018313,9.4476e-07,0.03095,8.3659e-06,0.60882,-0.0019128,1.5013e-06,0.0010607,0.29666,1.5954e-05,0.00084517,-6.9088e-05,0.015657,-6.6462e-08,-4.0357e-17,-4.3695e-16
0.0012694,0.99132,-0.12882,-0.021848,-1.6931e-05,-1.2541e-05,-0.0007115,0.0019588,-0.011325,-2.6702e-07,-0.0047706,5.1132e-07,0.0003974,0.0042731,-3.2395e-06,0.00075181,0.0054995,1.9024e-06,-8.2658e-05,7.5008e-07,-0.0010235,0.00052983,-4.3325e-07,-0.00027152,0.00011107,-8.3433e-06,-6.5442e-05,3.5998e-05,7.5071e-06,3.962e-08,-3.0869e-19,-1.2272e-19
5.2098e-06,0.0052171,-0.0010608,0.028819,-3.5794e-07,-7.9011e-07,-0.00010672,-0.039511,-0.011687,-7.471e-07,-0.05432,2.9548e-06,0.27078,0.04338,-4.3656e-05,0.015526,-0.94386,-2.8476e-05,0.00051648,-5.6069e-06,0.0070449,-0.15395,1.4742e-06,0.058661,-0.00078732,3.7199e-05,0.03136,-0.00017712,0.00061272,-1.4956e-07,-3.7046e-16,1.6097e-16
2.0587e-05,0.021301,-0.0039097,0.9944,1.1038e-05,3.0389e-06,7.394e-05,-0.082914,0.0028365,1.1713e-07,-0.011591,-1.6305e-07,0.032111,-0.00087273,1.7505e-06,-0.00066255,0.040884,1.0909e-06,7.21e-06,1.6525e-07,-0.00019673,0.010481,1.106e-06,-0.025898,6.966e-05,-1.7173e-06,0.013745,-1.8118e-06,-0.0011364,3.0716e-09,1.3112e-16,-8.0873e-18
5.7079e-06,0.0057123,-0.0011605,0.025541,-4.8245e-07,-9.1959e-07,-0.00012235,-0.038859,-0.016752,-2.277e-06,0.8649,-8.5385e-06,-0.41715,-0.052049,2.1875e-05,-0.0032496,-0.13514,-1.0037e-05,0.00023827,-2.6855e-06,0.0034655,-0.1782,3.8942e-06,0.0003124,-0.00053949,2.0357e-05,0.15061,-0.00018351,-0.0049437,-1.0775e-07,3.7197e-17,1.01e-16
0.00010715,-2.2721e-07,3.3142e-08,2.0971e-07,-0.017978,-0.024843,-2.0063e-08,1.4039e-07,-1.7804e-06,0.063852,-6.1479e-06,-0.1096,5.2853e-07,1.1502e-05,0.18911,-3.1648e-06,-5.9712e-06,-0.1301,2.5076e-07,0.079303,7.8629e-07,-4.0728e-06,-0.22642,-1.1084e-05,-1.0336e-07,0.010225,4.6492e-06,0.0087902,1.8092e-07,-0.9341,-2.6972e-17,3.2342e-17
1.1195e-06,0.001343,0.0059225,-0.00010484,-8.4274e-08,-1.2371e-07,0.0017596,0.0005265,0.15351,3.4466e-07,0.0076782,-9.5656e-07,-0.00085902,-0.014077,1.534e-05,0.63311,0.001182,-3.1022e-06,-0.010537,-1.1365e-05,-0.75426,0.0014768,-1.1091e-06,-0.00074865,0.078728,-1.3411e-05,0.00031909,5.4987e-05,0.0094033,4.2933e-08,2.4721e-17,1.2993e-16
6.2951e-06,0.0066955,0.010115,-0.00084112,-7.7866e-07,-1.0208e-06,0.0030958,0.0016278,0.1341,-9.2401e-07,-0.048866,1.2414e-05,0.018561,-0.89755,5.7045e-05,-0.16173,-0.037991,-9.4279e-06,0.02874,-4.6601e-06,-0.12996,-0.00093974,8.6036e-07,0.00015837,-0.35805,2.1752e-05,0.00014746,-9.1725e-05,0.00078631,-8.8525e-08,-9.5693e-17,-5.2578e-17
0.001881,-3.1244e-06,2.9345e-07,4.0342e-07,-0.026925,-0.025943,-9.6621e-09,1.6203e-08,-1.094e-08,-0.042395,-9.1833e-07,-0.22618,-9.5027e-07,-8.8716e-06,-0.090559,1.3273e-06,1.11e-06,0.18384,-5.0055e-07,-0.32714,2.6178e-06,1.2172e-05,0.83284,4.2243e-05,-3.1521e-07,0.20012,3.1468e-05,0.048836,7.011e-07,-0.24609,7.1565e-17,9.1522e-17
0.0018406,3.1288e-05,-6.6517e-06,-5.1713e-06,0.00083908,0.0011386,-7.3376e-07,6.6548e-06,-7.2226e-05,0.0006423,-8.0221e-05,-0.0016272,7.7202e-06,8.758e-05,0.01134,1.8652e-05,0.00017137,-0.010317,-4.8215e-06,-0.0060723,-7.2994e-05,8.0698e-05,0.0061167,-4.4355e-05,2.9534e-05,0.21019,-0.0004657,-0.97749,-2.2797e-05,-0.0049745,-3.0762e-17,-4.2392e-17
6.8576e-08,9.0821e-05,-2.606e-05,0.031974,4.5088e-07,2.3304e-07,1.4882e-05,0.42524,-0.0030626,-2.0136e-07,0.090069,-1.5175e-06,0.1472,-0.0024578,2.5338e-06,-0.00068127,0.025343,5.1316e-07,3.8736e-06,1.0261e-07,-0.00014411,-0.018951,-1.6366e-06,0.037332,-5.2172e-05,8.0137e-07,-0.0061689,8.0284e-07,0.00048873,-9.6731e-10,-0.88541,0.04438
0.00032657,-5.9217e-07,6.7998e-08,3.802e-07,-0.042815,0.021767,-6.1842e-09,6.8868e-08,-9.1211e-07,-0.1034,-1.9417e-06,0.28582,1.6647e-06,1.839e-05,0.21708,-3.424e-06,-7.9109e-06,0.034203,-4.357e-07,-0.60742,1.1217e-05,-3.2499e-06,0.0027277,1.9537e-06,-1.3522e-06,-0.68143,-9.4397e-05,-0.14082,-1.8477e-06,-0.062188,2.8208e-17,1.2854e-15
9.1887e-05,0.12857,0.99131,0.0011966,1.4738e-06,1.031e-06,0.01308,-0.00020624,-0.021123,6.7347e-09,0.00054346,-1.3794e-07,-0.00023036,0.010003,-6.8037e-07,-0.0028351,0.0002207,4.9413e-08,-0.0054824,2.9886e-08,0.00099617,-1.2945e-05,-2.8964e-09,3.5891e-05,-0.0021076,4.2286e-08,-0.00015202,-3.5001e-08,-0.0035457,-2.9545e-10,7.7144e-19,6.6869e-19
9.4584e-06,0.0099436,0.011859,-0.0013319,-1.2519e-06,-1.6717e-06,0.0041969,0.0038916,0.83008,1.2359e-06,0.030618,-5.7718e-06,-0.0075693,0.316,-1.5627e-05,-0.10988,-0.0010965,-1.0459e-06,0.0082436,-2.178e-07,0.024665,-0.00022059,2.3125e-07,-0.00015357,-0.4438,1.216e-05,-0.00048561,-4.994e-05,-0.011757,-4.7591e-08,-8.38e-18,1.1679e-16
1.4212e-07,0.00018797,-5.3744e-05,0.063632,8.8718e-07,4.3912e-07,2.4937e-05,0.30662,0.0015424,6.3647e-07,-0.39459,7.3959e-06,-0.74753,0.013048,-1.4622e-05,0.0041129,-0.1539,-2.1709e-06,-2.6247e-07,1.5061e-07,-0.0003902,-0.17451,-1.5565e-05,0.35667,-0.00057149,9.8519e-06,-0.076526,9.9883e-06,0.006121,-1.2719e-08,-8.7265e-16,-5.2592e-17
1.5864e-06,0.0015925,-0.0003252,0.013623,-4.2088e-08,-2.1049e-07,-3.1648e-05,-0.018881,-0.0041056,-5.3153e-07,0.17922,-1.6316e-06,-0.042142,-0.0067593,3.6093e-07,0.00091712,-0.1418,-6.6037e-06,0.00022276,-2.1017e-06,0.0029654,0.83139,-3.2052e-05,0.40502,0.00013992,8.6977e-06,-0.29994,0.00015407,0.012773,-3.7749e-09,1.5988e-16,-3.812e-17
2.4096e-07,0.00043149,0.0051989,3.0482e-05,4.8048e-08,6.7286e-08,-0.13094,-3.9662e-05,-0.0092163,7.3561e-09,0.00083657,-2.4605e-07,-0.00043879,0.020626,-1.6978e-06,-0.0083283,0.0010069,5.311e-07,0.69967,-8.5992e-07,-0.018057,7.7855e-05,1.6773e-08,-0.00020671,0.010126,-1.647e-07,0.00057923,1.3238e-07,0.013174,8.6684e-10,-0.035118,-0.70062
2.3718e-07,0.00042473,0.0051174,3.0004e-05,4.7295e-08,6.6231e-08,-0.12889,-3.904e-05,-0.0090718,7.2408e-09,0.00082346,-2.422e-07,-0.00043191,0.020303,-1.6712e-06,-0.0081978,0.00099113,5.2278e-07,0.68871,-8.4645e-07,-0.017774,7.6635e-05,1.651e-08,-0.00020347,0.0099676,-1.6212e-07,0.00057015,1.303e-07,0.012968,8.5326e-10,0.035677,0.71178
0.99859,-0.0012681,7.1895e-05,6.2529e-06,0.041124,0.032447,2.1637e-07,-5.7855e-07,3.3489e-06,0.00070468,1.3143e-06,-0.0012628,-1.0018e-07,-9.08e-07,0.007129,-3.6603e-07,-2.1036e-06,-0.0035105,3.6239e-08,-0.0013279,4.9996e-07,-3.2099e-07,0.00052793,2.0162e-07,-9.321e-08,0.0010623,1.1828e-06,0.0023138,4.8452e-08,0.00038137,2.3274e-19,1.9321e-18
0.0040789,-6.7058e-06,6.131e-07,5.6584e-07,-0.026938,-0.043431,-1.0226e-10,-1.197e-07,1.9072e-06,0.073852,1.2313e-05,0.3242,-7.3835e-07,-2.2461e-05,-0.46582,9.4469e-06,4.1049e-05,-0.71718,4.5083e-07,0.16743,-3.9809e-07,3.1862e-06,0.28668,1.5105e-05,-5.6253e-07,-0.19184,-2.5974e-05,-0.038464,-4.9619e-07,-0.083473,1.1881e-17,-1.6118e-16
