-0.90164,0.0008358,-0.0011727,0.0010845,0.41313,0.004061,-1.6847e-06,0.098431,2.5452e-05,-0.052108,0.030179,-0.0025092,0.026854,-3.5612e-05,0.01836,-2.1236e-05,-7.0811e-05,0.0061162,2.0033e-05,-0.038721,0.013067,3.9528e-06,7.6358e-05,-0.012544,-0.00056753,-0.0010316,0.0050648,4.3369e-06,1.1938e-05,0.0046942,-3.4223e-08,-4.3963e-07,-5.8992e-06,-0.00037811,-1.4233e-05,-0.00031312,-4.6915e-06,-0.0028576,-7.0771e-06,0.0024851,0.0013526,-0.00038628,-0.0005776,-0.0027465,0.0011338,0.0056559,4.9223e-08,9.3834e-17,0,0,0,0,0
-1.6507e-06,-0.0007913,0.0023894,-0.0021397,1.2367e-05,4.3345e-05,3.8157e-06,3.5807e-07,0.0027314,1.452e-05,4.6966e-06,1.0721e-05,2.4799e-06,0.0027475,-2.1942e-05,-0.011855,0.010719,-3.301e-05,-0.05052,-9.5382e-06,-6.6282e-05,0.049749,0.14599,0.00091926,0.044689,-0.034723,-0.0015483,0.17988,0.067198,-0.00022114,0.037014,0.61276,0.11391,-3.5532e-05,-0.01715,2.5121e-05,-0.013288,6.6609e-05,-0.020884,-2.1921e-05,2.935e-06,6.3587e-06,-2.1889e-05,2.0077e-05,1.2122e-06,-1.0509e-06,0.0051179,0.56225,0.16489,-0.080257,-0.024928,-0.091179,0.42879
-0.027958,2.4135e-05,-2.8881e-05,2.6064e-05,0.0066966,9.7342e-05,1.9538e-06,-0.15528,3.505e-05,0.16358,-0.4244,0.047399,0.25649,0.00029523,-0.24203,0.00019928,0.00048927,0.33708,0.00011285,-0.19103,0.15557,-1.9347e-05,3.6526e-05,0.30337,-0.00054619,0.026563,-0.16643,0.0022468,0.00047254,-0.081533,0.00020274,-4.8918e-05,1.5255e-05,0.43223,-0.00017508,-0.032937,-0.00019602,0.28765,0.00091555,0.12912,0.21931,0.00054252,-0.047971,-0.047098,0.0056933,0.013521,-2.1022e-07,-7.4313e-16,2.1164e-16,-1.2837e-16,-7.546e-17,-4.8746e-16,1.0339e-15
-3.6174e-07,-0.0010489,2.2925e-05,0.00044747,1.5847e-06,-0.0001043,0.99991,1.4952e-05,0.0032453,-2.7839e-06,5.7506e-06,9.2832e-05,-4.0725e-06,-0.008774,-1.3526e-05,0.0062497,-0.0043987,7.1802e-06,-0.00045597,4.4182e-06,1.3389e-06,-0.00035719,-0.002281,1.6601e-05,0.001393,-0.0030962,-0.00042313,0.0023925,0.00078988,-1.3498e-06,7.2227e-05,-0.00017466,-0.00044579,1.5567e-07,0.00038554,-8.8534e-07,0.00049532,-3.925e-06,0.0012158,1.3803e-06,-1.6774e-07,-3.9119e-06,1.5218e-07,2.025e-07,7.1167e-08,-1.925e-07,6.0825e-05,5.6756e-17,-1.4234e-17,1.0784e-17,3.6133e-18,4.124e-18,-3.8048e-17
-0.0021381,1.7226e-06,-1.4325e-06,1.2161e-06,-6.2913e-05,-8.6499e-06,6.311e-08,-0.0047938,-1.0275e-06,-0.00059918,-0.012022,0.00020284,-0.020673,1.3029e-05,-0.00094972,-1.8486e-05,-0.00010784,-0.061896,-2.3486e-06,0.0080579,-0.053305,-4.6808e-06,-0.00011098,-0.001691,-0.00076508,-0.0062276,0.039396,-0.0006092,-0.00014114,0.077491,-0.00018128,4.467e-05,0.00013655,0.029603,0.00055865,-0.029186,-2.4746e-05,0.24745,0.00055306,0.075376,-0.47806,-0.066036,-0.59976,-0.55877,-0.085411,-0.065554,2.5947e-06,2.7142e-15,-1.419e-15,6.5357e-16,2.1736e-16,-7.4096e-17,-1.95e-15
-0.0015723,9.9309e-07,-8.646e-07,6.8302e-07,-0.00030402,1.1301e-05,3.6574e-07,-0.028942,1.0962e-05,0.0020009,-0.020012,0.0024914,0.013758,1.711e-05,-0.0068587,-2.7871e-05,-0.00016469,-0.059393,2.4897e-06,-0.014446,-0.069609,-2.594e-05,-0.00030627,0.097691,0.0056145,0.020907,-0.12191,0.0013061,0.00023899,0.18736,-0.00020266,4.2061e-05,0.00014785,0.17827,0.00012773,-0.00056026,1.8176e-05,-0.69191,-0.0029394,0.63103,0.027884,-0.0090543,-0.085737,-0.10415,-0.044579,-0.013292,1.1874e-06,6.9542e-15,-2.7725e-15,1.2306e-15,4.1986e-16,1.979e-15,-7.3606e-15
-0.00071926,1.7247e-07,1.0898e-06,-1.1807e-06,-0.0012803,-2.1403e-05,1.2112e-07,-0.0098008,4.941e-06,0.0012647,-0.00291,0.001241,0.014121,3.8599e-05,-0.041653,6.3391e-05,0.0001389,-0.0076365,2.0408e-05,0.0072951,0.016633,1.2143e-05,8.4618e-05,-0.010635,-0.0028811,-0.0080436,0.045963,-0.00044598,-7.8085e-05,0.091671,-0.00017606,4.2468e-05,7.7409e-05,-0.19751,0.0010093,-0.23582,-0.0011669,0.043876,0.00032723,0.051682,0.24653,0.0020178,-0.077084,-0.083132,-0.0043619,-0.010453,-6.8127e-07,-0.58275,0.24708,-0.11838,-0.041079,-0.13598,0.61566
-3.146e-06,-0.0081947,-0.00078313,0.0012079,1.3851e-05,-0.00070378,0.0052034,-1.8187e-05,-0.057802,0.00013722,-0.00038092,-0.0067552,0.00032633,0.34091,0.00041286,-0.13062,0.12137,-0.00022474,0.023904,-0.00020833,-4.8997e-05,0.0035128,0.088977,-0.0014955,-0.11097,0.20674,0.026355,-0.20808,-0.06645,-0.00024735,0.025183,0.05592,0.23945,-7.0766e-05,0.40734,-0.00022955,0.52741,-0.0017118,0.48084,0.00026518,-6.1526e-05,0.0076745,-0.0004398,-0.00030115,-0.00016877,0.0004755,0.0095786,-5.1882e-17,8.6042e-16,-4.0007e-16,-6.9606e-17,6.915e-16,-5.2866e-16
-1.1703e-05,-0.023687,0.001834,-0.0016367,6.0662e-05,-0.0017584,0.0061247,-3.6092e-05,-0.23377,-0.00039416,0.00098404,0.016369,-0.00063017,0.32341,0.00097838,-0.49445,0.27596,-0.00033916,0.13238,-7.0994e-06,-5.3868e-06,-0.059295,-0.22744,4.4278e-05,0.05328,-0.20948,-0.031384,0.12943,0.047631,-6.166e-05,-0.0055564,-0.0024765,-0.013895,2.8313e-06,-0.17074,0.0013822,-0.44893,-0.0010534,0.38562,0.00072914,-0.00014614,-0.01022,0.00066008,0.00040751,0.00025362,-0.0007194,0.0047413,4.472e-16,-1.1212e-15,6.0892e-16,1.903e-17,-7.3197e-16,1.1446e-16
-0.00035389,-0.95087,-0.24087,0.17342,0.00048275,-0.043816,-0.0014024,-0.00014812,0.073934,0.00035701,-0.00078993,-0.011981,0.00038435,-0.012148,-0.00017117,-0.00020086,0.0016499,-2.5604e-05,-0.00018687,-8.5069e-05,0.0001225,0.00029179,0.00072467,0.00015482,0.0050341,0.0029421,0.00079308,-0.0012951,-0.00047255,2.3839e-05,0.0046877,-0.00024687,-0.0001436,-4.7972e-08,0.0016783,4.1243e-05,-0.0012543,-2.8554e-06,-0.0013009,-1.5961e-05,4.2455e-05,-0.00067474,3.1533e-05,1.3207e-05,5.9468e-06,-1.6629e-05,-2.1271e-05,-5.4137e-17,8.164e-17,-2.0762e-17,2.0695e-17,1.2035e-17,-2.6455e-17
-3.8567e-05,-0.0088959,-0.0024784,0.0018131,-0.0005333,0.033301,-7.1945e-05,0.0012101,-0.010493,-0.0080251,0.018829,0.29192,-0.0095133,0.018227,0.0020676,-0.35109,-0.59227,0.0019589,-0.029534,0.0029997,-0.0031816,0.0079895,0.032958,-0.0033205,-0.12393,-0.021755,-0.012126,0.0032263,0.00064785,-0.0016274,-0.30826,0.016573,0.010866,9.3746e-06,0.017095,-0.0055415,0.0068182,0.002028,-0.00012594,0.0047931,-0.024026,0.56789,-0.029975,-0.014182,-0.0077684,0.02195,-0.00010766,-1.1851e-16,-1.5352e-16,-1.2913e-16,-9.3946e-17,-2.9035e-16,-2.7756e-17
-2.529e-05,-0.054155,0.00051089,-0.0028135,0.00012979,-0.0042552,-0.00010289,-0.00011278,-0.71953,-0.00020574,9.7992e-06,-0.001728,0.00017574,-0.13741,-0.00034473,0.34153,-0.16163,0.00019792,-0.10538,4.7592e-05,-0.00023136,0.044544,0.21563,-0.00068917,-0.081706,0.23268,0.033465,-0.17107,-0.055763,0.00019799,-0.018244,0.017398,0.052556,-1.8597e-05,0.011799,0.0020345,-0.32834,-0.00070986,0.22896,0.00027823,-5.7539e-05,0.0004415,-1.7218e-05,-1.8326e-05,-9.1857e-06,2.5724e-05,0.0013444,-2.2527e-16,-2.4858e-16,2.857e-16,-1.8237e-17,-7.0134e-18,6.6082e-17
-2.7238e-06,-0.001408,0.0088482,0.0028057,1.7688e-05,6.509e-05,-2.9633e-05,5.8455e-07,0.0045659,2.4328e-05,9.4465e-06,4.3206e-05,3.0034e-06,-0.00058896,-6.0882e-05,-0.019989,0.021184,-8.7563e-05,-0.25772,-0.00015319,5.6338e-05,0.0090701,0.060841,0.0014479,0.13272,-0.592,-0.10209,-0.70117,-0.1245,2.5518e-05,0.0041005,0.14299,-0.037235,1.152e-05,-0.0064024,3.4934e-06,-0.0086482,7.3099e-05,-0.024456,-2.9243e-05,6.595e-06,8.209e-05,-5.1299e-05,3.9968e-05,-2.0415e-07,6.7764e-06,0.14365,3.8057e-16,-3.5835e-16,-4.0091e-17,-5.569e-17,-4.1132e-16,-6.6457e-16
-7.3441e-06,-0.0036581,0.017203,-0.0010295,5.1378e-05,0.00018409,-1.1939e-05,1.5659e-06,0.012037,6.5692e-05,2.1425e-05,4.8695e-05,1.1698e-05,0.013588,-0.00011403,-0.066278,0.063399,-0.00021484,-0.47709,-0.00027044,-4.2874e-05,0.097994,0.35065,0.0025057,0.13564,-0.22048,-0.027944,0.21451,0.12508,-0.0001935,-0.00045732,-0.29126,0.34515,-0.00010521,-0.01282,8.6333e-06,0.0013927,-0.00011411,0.035836,4.8688e-05,-1.044e-05,-0.00048631,1.7784e-05,2.8203e-05,1.4856e-05,-4.5624e-05,-0.54397,1.7635e-16,2.4052e-16,-7.0091e-17,1.1993e-16,-9.9568e-17,4.1531e-16
-9.776e-07,-0.0027724,5.902e-05,0.0011463,3.8076e-06,-0.00024566,0.0077509,-6.3689e-06,-0.02155,3.9828e-05,-9.3496e-05,-0.0016454,8.6929e-05,0.24705,0.00043819,-0.24556,0.1849,-0.00032179,0.022991,-0.00024786,-9.1739e-05,0.027708,0.18788,-0.0015544,-0.13912,0.33422,0.046271,-0.28388,-0.098838,0.00023497,-0.013215,0.032543,0.093813,-3.3027e-05,-0.094817,0.00024912,-0.14323,0.0014406,-0.45209,-0.00055018,9.639e-05,0.0030755,-0.0001339,-0.00019559,-8.4295e-05,0.00023074,-0.12991,-0.0020018,-0.35199,0.24736,0.029517,-0.35315,0.1109
-0.036986,-5.0011e-07,-7.0451e-05,6.3605e-05,0.020031,0.0021378,2.7614e-06,-0.15613,-0.00010352,0.15465,-0.62507,0.044042,0.0085699,4.2375e-05,0.070891,-0.00028425,-0.00088362,-0.099362,-0.00010243,0.13415,0.15465,-2.199e-05,7.6694e-05,-0.40714,0.031343,0.058646,-0.32395,0.0026791,0.00041689,-0.12109,0.00021803,-4.9716e-05,-0.00013339,-0.19163,-0.00015227,-0.057191,-0.00038853,-0.29192,-0.00053933,-0.26519,-0.074084,-0.0043288,-0.052262,-0.074481,-0.0007889,-0.035755,1.4294e-06,3.7103e-16,-1.5266e-16,3.1919e-16,1.7e-16,1.3878e-16,-3.6776e-16
-0.00544,3.5525e-06,-2.8923e-06,2.2718e-06,-0.0011037,2.5057e-05,1.1136e-06,-0.088392,3.0891e-05,0.055168,-0.10186,0.015431,0.11862,0.00018118,-0.19349,0.00032057,0.00096579,0.21984,7.4921e-05,0.057665,0.3182,0.00010721,0.0011142,-0.23958,-0.024486,-0.077865,0.44932,-0.0045739,-0.00080988,0.0753,-0.00035414,9.2362e-05,0.00024015,-0.10516,0.001647,-0.21057,-0.0008547,0.012956,-0.00033675,0.26262,-0.40274,-0.023671,0.1597,0.18368,-0.11041,0.37909,-3.8175e-06,8.9078e-16,-3.4694e-16,1.648e-16,1.1471e-16,3.9031e-16,-7.3769e-16
-2.5283e-05,-0.025712,0.64869,0.76013,-0.00015514,-0.00026007,-0.00041066,1.2861e-08,-0.00054784,-3.645e-06,-3.5059e-07,8.764e-06,-9.9983e-07,-0.0015693,3.3065e-06,0.0034062,-0.0031579,1.0489e-05,0.026039,1.8579e-05,-1.0407e-05,0.0031538,0.0051868,1.7698e-05,0.00058064,0.00016434,7.8138e-05,0.0019338,9.0047e-05,5.5449e-07,-1.6195e-06,0.00061022,-0.0016582,5.0077e-07,0.0002374,-1.9552e-07,0.00021538,-1.3229e-06,0.00045093,5.1263e-07,-1.1886e-07,2.0846e-07,1.2287e-06,-1.1587e-06,-6.6346e-08,4.6385e-08,-0.0010084,2.7756e-17,0,0,1.7347e-17,1.7347e-17,-8.3267e-17
-3.6649e-06,-0.001931,0.013657,0.0060422,2.2805e-05,8.5114e-05,-4.1815e-05,7.6716e-07,0.005914,3.195e-05,1.1897e-05,4.7556e-05,4.5759e-06,0.0016133,-8.0073e-05,-0.034086,0.036594,-0.00015057,-0.47958,-0.00035717,0.00031108,-0.13917,-0.34055,-0.0019655,-0.10521,0.20573,0.029011,-0.059437,-0.061978,0.00020791,-0.0055414,0.2107,-0.56984,0.00017893,0.050957,-0.00014782,0.046835,-0.00032191,0.093963,0.00010519,-1.1457e-05,-0.00055699,-1.2555e-05,5.8243e-05,1.5814e-05,-4.4538e-05,-0.43303,-2.1684e-16,2.3473e-16,-1.2739e-17,4.1471e-18,-2.8515e-16,3.4608e-16
-1.5131e-05,-0.031724,0.00088315,-0.0021656,7.8407e-05,-0.002447,-4.9323e-05,-6.1831e-05,-0.48765,-0.00057717,0.0012075,0.020405,-0.00093142,-0.53631,-6.282e-05,-0.42092,0.24537,-0.00037864,0.064095,-0.00016692,4.4857e-05,-0.017811,-0.077957,-0.00019609,0.012315,-0.09609,-0.015414,0.069581,0.024648,-0.00026323,0.015396,-0.0073275,-0.018724,9.2933e-06,0.070143,-0.0019821,0.38503,0.0007148,-0.23738,-0.00031513,8.1165e-06,0.0014581,-9.3482e-05,-2.3969e-05,-1.6892e-05,4.8678e-05,-0.002093,-9.194e-17,4.5797e-16,-3.747e-16,-7.4593e-17,2.6368e-16,6.9389e-18
