-0.00017475,0.0030144,1.5552e-06,6.8253e-06,-6.5067e-07,5.2179e-06,-0.0014952,1.7548e-06,-8.7168e-06,0.0037545,-1.5065e-06,-1.3333e-06,-1.3849e-05,-0.0002188,6.7619e-08,0.010788,-0.016999,-5.4111e-05,-0.018783,-0.0019848,0.99959,-0.0024483,-0.00028099,-0.0044461,-1.1085e-05,-4.6418e-05,-0.0018874,-0.0010531
-9.6487e-05,0.0017003,-1.2801e-06,4.4824e-06,1.1022e-05,-9.7473e-05,0.029571,-3.6747e-05,0.00018363,0.0001379,2.7864e-05,2.5436e-05,0.00026758,2.0785e-06,-3.7338e-05,0.10116,-0.0060681,0.00015248,-0.0046225,-0.00046455,-0.0060378,0.0020783,0.010375,-0.90026,-2.6784e-05,-0.010129,-0.42202,-4.4001e-05
-2.8462e-06,0.00037967,-0.84904,-1.3979e-07,0.31155,0.41755,0.0013174,0.0088902,-0.0617,1.2972e-06,-0.00033759,-0.040284,-0.046368,-4.0195e-07,0.0048703,2.606e-05,4.9187e-07,-0.0037011,-3.2475e-06,-3.1641e-07,-3.1185e-06,8.2204e-06,-0.0042318,-9.6031e-05,-4.5904e-09,-0.001819,9.7714e-05,-7.0959e-07
-5.0634e-08,9.4914e-06,-0.02271,-1.2681e-08,-0.083629,-0.0014053,-4.8154e-06,-0.1516,-0.087826,2.8955e-05,0.36499,-0.31626,0.29411,2.2163e-06,0.33216,-0.00025138,0.00045605,-0.44039,-7.5825e-05,-6.4461e-06,-1.2201e-05,1.6211e-06,-0.00051573,0.00017288,1.4934e-08,-0.58103,0.013474,-5.3703e-06
-0.00021643,0.0039062,-8.3158e-06,1.189e-05,5.3754e-05,-0.00047494,0.14412,-0.00018178,0.00091599,-0.004343,0.00014135,0.00012958,0.0013763,0.0002903,-0.00020361,0.5287,-0.018132,0.0010445,-0.010959,-0.0010652,-0.0055004,3.9952e-05,-0.042518,0.40434,2.0228e-05,-0.017209,-0.72588,0.081786
-6.5291e-08,1.2416e-05,-0.029806,-1.7621e-08,-0.098512,0.027973,0.00020892,0.21246,0.24378,-2.1342e-05,0.64185,0.19911,-0.29434,-1.3847e-06,0.15776,-0.00010197,0.00036193,-0.36291,-7.3503e-05,-6.4219e-06,-2.4428e-05,5.7031e-05,-0.029439,-0.00074807,-3.9818e-08,0.43387,-0.0097538,4.7079e-07
-0.0065446,-0.00073369,-3.2689e-07,0.016051,4.9149e-08,-3.9098e-07,0.00011385,-2.9751e-07,3.2013e-06,0.046942,-1.565e-06,-8.8045e-07,-8.5932e-06,0.76392,-4.071e-10,-2.5073e-05,-0.0052218,-8.3913e-06,0.065738,-0.56983,2.8174e-06,-0.0031094,-5.9528e-06,-1.5507e-05,0.2913,2.8432e-08,1.1453e-06,6.8511e-07
-2.0334e-06,0.0002132,-0.44598,6.4419e-08,-0.049814,-0.88367,-0.0047567,-0.010525,-0.097508,1.4126e-05,-0.0075748,0.059875,-0.047956,-6.7e-07,-0.019851,6.268e-05,2.7959e-05,-0.038209,-1.5926e-05,-1.502e-06,-1.275e-05,3.4143e-05,-0.017585,-0.0004037,-1.9435e-08,0.00023351,0.00022928,-2.9487e-06
-1.7148e-07,3.0829e-05,-0.072998,-2.7527e-08,-0.036038,0.002409,-0.00051269,-0.56931,0.33475,-1.1575e-05,0.035113,0.4361,0.20403,1.9922e-06,0.48095,6.7359e-05,-0.00028745,0.2995,7.01e-05,6.2549e-06,3.171e-05,-7.2471e-05,0.037243,0.00081852,3.8517e-08,0.041808,-0.0014335,6.0903e-06
-1.5131e-07,2.7718e-05,-0.06594,-2.9631e-08,-0.085778,0.036896,-1.5426e-05,0.44098,-0.07909,6.8921e-05,0.047723,0.45649,0.74195,5.2002e-06,-0.1413,-0.00029693,8.6682e-05,-0.056927,1.1369e-05,1.2873e-06,2.1395e-05,-5.7954e-05,0.029833,0.00067409,3.2051e-08,0.03111,-0.0011157,5.2077e-06
-0.01637,0.0047315,2.5699e-06,-0.0010302,-1.3173e-06,1.0863e-05,-0.0032354,7.324e-06,-6.8671e-05,-0.80151,2.3109e-05,1.0892e-05,5.8276e-05,0.045145,-8.4976e-08,-0.014132,-0.3296,-0.00035111,0.15959,0.020326,0.0017382,0.46941,0.00086385,0.00065477,0.013316,6.897e-07,2.5751e-05,-2.6683e-05
-0.0024775,0.043935,-0.00072082,0.00012058,0.00091103,-0.0051311,0.98566,-0.00017976,0.00057529,-0.0040623,4.8102e-05,3.7302e-05,0.00028442,0.00011511,5.0437e-06,-0.021022,0.0025729,-9.1095e-05,0.0019783,0.00019801,0.0017563,-0.00015912,0.0068694,-0.04252,-3.3333e-06,0.003672,0.1549,-0.013053
-0.00027173,0.0047469,-1.0554e-06,1.1793e-05,1.7452e-05,-0.00015452,0.046852,-5.6615e-05,0.00027725,0.0038111,3.9902e-05,3.5767e-05,0.00035848,-0.00028931,5.3404e-05,-0.59173,0.021162,0.00091557,0.013069,0.0012746,0.0075797,-0.0006931,-0.017165,0.073619,-5.4156e-07,-0.0070801,-0.29647,0.74383
-0.0052186,-0.00058275,-2.5935e-07,0.0049895,4.1499e-08,-3.2444e-07,9.4004e-05,-2.4711e-07,2.6694e-06,0.039252,-1.3093e-06,-7.3653e-07,-7.1732e-06,0.63433,-2.7625e-10,-1.4954e-05,0.00019411,1.1852e-06,-0.056901,0.60175,0.00014791,0.012898,2.3743e-05,3.2465e-05,-0.48013,-2.2144e-08,-8.7655e-07,-2.5111e-07
-0.00030784,0.0053749,-1.0393e-06,1.3305e-05,1.8946e-05,-0.00016782,0.050911,-6.1874e-05,0.00030403,0.0042924,4.4062e-05,3.9599e-05,0.00039936,-0.00031627,5.0009e-05,-0.59813,0.020385,0.00097818,0.012265,0.0011913,0.0061629,-0.00045461,-0.020847,0.13346,5.231e-06,-0.01006,-0.42521,-0.66321
