-0.0014689,0.0085615,-1.2703e-05,3.6942e-06,-0.010755,0.030791,-4.2702e-05,0.0046641,-0.0087397,0.0058843,-0.014206,0.0079764,-0.004407,0.055564,-0.18621,0.0048398,-0.036381,0.017167,-0.037686,0.0034033,-0.022175,0.10459,-0.049504,0.064539,-0.050263,0.073934,-0.037096,0.13652,-0.060974,0.0054598,0.050358,-0.071673,0.0033851,0.022126,0.10816,-0.15094,0.029324,0.060794,-0.21633,0.054292,0.15394,0.010031,0.022732,-0.11246,-0.080595,-0.18203,0.2558,0.13333,0.043802,0.091078,-0.15673,-0.12383,0.12849,0.0050621,0.27934,-0.074277,-0.066313,-0.031039,-0.12969,0.18968,0.21506,-0.2452,-0.068292,-0.081066,0.037902,0.036567,0.055305,0.03414,-0.012405,-0.051354,-0.047165,-0.035414,-0.094563,0.056345,0.036436,0.25931,-0.07469,-0.15155,0.092568,0.066778,0.016539,0.16244,-0.061339,-0.062847,-0.020773,-0.080391,-0.028847,0.20862,0.071465,0.099984,0.0018291,-0.01336,-0.068722,-0.074277,0.11602,0.052245,0.0016765,0.0099041,-0.035938,-0.061958,0,0,-0.23871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0012305,0.00030436,0.002971,-0.0017503,-0.0015808,0.013771,0.0061321,0.010293,0.041993,0.019783,-0.0071274,-0.0015492,-0.024448,-0.019648,-0.003812,0.038248,0.11357,-0.089448,0.028905,-0.070433,0.056331,0.038288,0.037944,-0.13481,-0.19105,0.028707,-0.10065,-0.053342,-0.045528,-0.073223,-0.01083,0.045068,-0.040538,0.00088814,0.031444,-0.040054,0.049698,0.069735,0.018927,-0.028946,0.061604,-0.0030854,0.0020178,0.015925,0.042528,-0.061962,-0.016041,0.058827,-0.0036772,0.040246,0.025813,0.042184,-0.00045499,0.0071681,-0.02737,0.01588,0.016294,-0.0045553,0.0035565,-0.024256,-0.014516,0.015888,-0.0072865,0.0012501,-0.014155,-0.0065703,0.0035026,-0.053838,0.085576,0.034333,-0.022889,-0.0061105,0.002353,0.0062523,0.071972,0.015654,-0.0061575,-0.025112,-0.05038,-0.05076,0.068444,0.027172,0.059419,-0.032791,-0.033327,0.0095958,-0.048761,-0.0072989,0.0088238,-0.0064911,-0.025174,0.021958,1.7325e-05,-0.0029292,0.0011448,-0.018302,0.013841,0.018269,-0.01271,0.25034,0.013113,-0.43015,-0.081055,0.20664,0.04248,0.043917,0.14791,0.18045,0.0054987,-0.043318,0.044601,-0.14063,-0.34485,0.12196,0.29366,0.30364,-0.071216,0.15161,0.087006,0.016216,-0.057131,0.078082,0.11063,0.019288,-0.049686,-0.010531,0.031008,0.02328,0.0042509,0.12291,-0.02542,-0.0057169,-0.018794,-0.0509,-0.023052,-0.10577,0.041052,0.081104,-0.1068,-0.011827,-0.027254,-0.034464,0.055743,0.039751,-9.5143e-13,4.5613e-17,-0.02658,0.035518
-0.007717,-0.0013067,-0.0025174,0.0036907,4.0703e-05,-0.00068997,7.7039e-06,-0.015869,0.0057746,0.0018916,-0.0062587,-0.010003,0.0011007,-0.00043368,-0.0013835,0.016605,-0.0014266,-0.0058819,-0.0065091,0.0055784,0.0021912,0.0058491,-0.0042374,-0.0023464,0.0031432,-0.00063867,0.013006,-0.002858,-0.014973,-0.0005408,-0.0082288,-0.0036788,0.019239,-0.014467,0.0098011,-0.01194,0.029779,0.0029374,-0.021839,0.075082,-0.10385,-0.68458,0.08885,2.4827e-05,0.029259,-0.010159,0.015499,0.02491,-0.011536,0.021395,0.0085987,0.018113,0.0049713,-0.00053845,-0.0047492,-0.0034558,-0.002186,-0.0016003,-0.0087242,-0.0010309,0.0010636,-0.0090843,0.0021103,0.010306,-0.005491,-0.0080684,0.0022729,-0.0014643,-0.00024412,-0.00085034,-0.0002766,-0.0026548,-0.00028618,0.0033449,0.0007402,0.0051609,-0.0015794,-0.00049478,-0.0041697,0.00010117,-0.003511,-3.3456e-05,0.0020114,-0.0018824,0.0051407,-0.0022438,0.0011743,0.00048163,8.5461e-05,-0.0017889,0.0012455,-0.0002101,0.0001493,0.0024966,0.00017206,0.00027364,-0.00021086,-3.448e-05,-0.000265,0.19871,0.075519,-0.50046,-0.051576,0.047611,0.011987,-0.067229,-0.11992,-0.10494,0.069718,0.08576,0.023433,0.0365,0.17131,-0.015755,-0.22021,-0.1819,0.059194,-0.053964,-0.049763,0.00028088,0.03969,-0.0353,-0.043684,-0.016378,-0.024814,-0.030318,0.0012436,-0.014619,-0.046906,-0.077515,-0.024891,-0.038928,0.010674,-0.002981,-0.013466,0.023743,-0.043115,-0.037909,0.049034,0.0019854,0.004674,0.036721,-0.0022241,-0.036046,2.8127e-11,6.3107e-17,-0.018954,-0.092238
-0.00099016,-0.00016194,0.0044872,0.00060916,-1.2148e-05,0.00023581,0.010706,0.0012144,0.0063087,0.016202,0.0011892,-0.0063841,-0.012206,-0.0051349,-0.0017484,0.010793,0.0029626,-0.035641,0.042405,-0.025687,0.0049713,0.078627,0.061422,-0.1679,-0.33063,-0.13309,-0.049081,-0.0080838,-0.015361,0.018566,-0.010582,-0.039641,0.017047,0.0023681,-0.020114,0.0068373,-0.0057518,-0.018875,-0.003651,0.018427,-0.0080979,0.0029488,0.0076687,0.0072308,-0.0029847,-0.010762,-0.0072735,-0.001532,0.02422,0.0048499,-0.020619,0.0063748,0.0041857,-0.0072253,-0.020115,-0.014131,-0.020005,-0.038265,0.0050395,-0.0071374,0.00060092,-0.0045262,0.029525,-0.020071,-0.0024705,0.0039687,0.022242,-0.008882,-0.030032,-0.089258,-0.0023111,0.056406,0.030455,0.012577,0.020557,-0.012073,0.0095795,-0.017846,0.0054888,-0.058687,0.04909,0.0040883,0.046456,-0.06488,-0.020323,0.0071076,0.011942,0.0013855,0.002096,0.013009,0.0062678,-0.024062,0.0091807,0.02499,-0.001903,0.02537,-0.0080352,-0.010261,0.0029661,-0.75095,-0.14102,-0.3145,0.19677,-0.20126,0.015998,-0.067363,-0.01945,0.016109,0.044978,0.010018,0.044003,-0.02601,-0.026138,0.062244,-0.051673,0.009111,-0.0076814,0.0055481,-0.010241,-0.0068322,0.013537,0.015382,0.020502,0.0058452,-0.01523,-0.011193,-0.0059624,0.013426,-0.021682,-0.01379,-0.030882,-0.0053745,0.0029408,-0.016471,0.0038651,-0.024983,-0.0047527,-0.0041367,0.010826,0.0022339,-0.027111,0.019992,0.0011271,-0.024025,1.9437e-11,5.9729e-17,-0.041683,-0.038765
-0.13417,0.8037,-0.00079777,0.0020412,-0.51778,-0.2062,0.00023321,0.010321,2.1235e-05,0.0053774,-3.7875e-05,0.0058147,0.0031325,0.015858,0.04095,0.017224,0.033631,0.0045175,0.017813,0.022651,-0.014751,0.0031667,0.00018632,0.015805,-0.0064472,-0.010672,0.011538,-0.031972,0.014384,0.02247,0.035764,-0.0069675,-0.058437,-0.075221,-0.0012883,-1.1368e-05,0.016209,-0.0028335,-0.010309,-0.012176,0.0037037,0.0012885,0.020392,0.0097532,-0.010277,-0.015188,0.021706,0.0039061,-0.0011732,0.0077896,-0.021806,-0.00052228,0.011633,0.0010308,0.019581,0.02811,0.019167,-0.01639,0.018388,-0.016482,-0.019954,0.011433,0.010045,0.013133,0.00035275,0.003962,0.018217,0.015378,-0.0024024,0.0039016,-0.022187,0.00093266,0.0020346,-0.0025388,-0.015457,-0.0045586,-0.01534,-0.011361,0.0014698,-0.0016708,0.0021728,-0.012376,0.0014753,0.0021101,0.0015355,0.0049284,0.00095492,-0.002835,-0.013849,0.0025269,0.005285,0.0022109,-0.005561,0.0014786,0.0030759,0.0039172,0.0013706,0.0042549,-0.01167,-4.4409e-16,-6.9389e-17,-2.7756e-16,-5.5511e-17,-9.7145e-17,-8.5001e-17,3.1225e-17,1.0495e-16,-1.648e-17,8.6736e-18,-1.8215e-17,-5.2042e-17,-3.4694e-18,-6.4185e-17,2.7756e-17,2.7756e-17,6.8522e-17,8.6736e-19,9.5627e-17,2.8189e-17,1.8648e-17,-7.8063e-18,4.5103e-17,3.0358e-17,8.8905e-18,1.7347e-17,-4.0766e-17,9.606e-17,-8.6736e-18,-1.9949e-17,6.0715e-18,4.3368e-17,-1.5179e-17,-1.6155e-17,-2.1684e-17,7.6328e-17,-8.5869e-17,3.6863e-17,-2.537e-17,7.3726e-18,2.6997e-17,1.5613e-17,3.2092e-17,8.8905e-18,7.8063e-18,-1.347e-18,5.187e-18,1.9082e-17,2.0817e-17
-0.0057617,0.034176,-4.3941e-05,7.4134e-05,-0.031326,0.086913,-0.00012657,-0.016831,-0.062904,0.0142,-0.026313,-0.020619,-0.0030286,0.024154,-0.37372,0.024097,-0.18226,0.15549,-0.045117,-0.14529,0.1208,-0.083898,0.10959,-0.027119,0.027992,-0.12109,-0.080477,-0.23003,0.12519,-0.15606,-0.08645,0.26135,0.012728,-0.14114,0.083426,0.011777,-0.037356,-0.0073823,0.032308,0.0024231,-0.03048,-0.007647,-0.013826,-0.11036,-0.025888,0.029132,-0.12058,-0.088517,-0.033416,-0.051236,-0.039466,-0.014644,-0.0045579,-0.027113,-0.1178,-0.01593,-0.036725,0.032143,0.046112,0.032988,0.06293,-0.0069822,0.03245,0.11688,0.042056,0.047625,-0.0017429,0.00079911,0.059996,-0.04413,0.10075,-0.10204,0.074156,-0.023889,0.1189,-0.047902,0.064145,0.15879,0.0094767,0.041312,-0.0088922,-0.013055,-0.0094114,-0.058855,0.0085879,-0.11863,0.052056,0.01639,0.073661,0.28961,0.098277,0.078434,-0.35032,-0.0073352,0.222,0.16258,0.08507,0.055245,-0.089791,4.4409e-16,-1.3336e-17,-2.2204e-16,-3.6082e-16,4.0072e-16,1.2204e-15,-1.275e-16,3.4781e-16,4.3715e-16,6.4532e-16,6.3534e-16,-6.219e-16,2.099e-16,-3.296e-16,7.6154e-16,-4.2501e-16,-3.3827e-16,1.3965e-16,-6.2277e-16,1.1883e-16,-5.447e-16,1.5547e-16,-4.4235e-17,3.9118e-16,-1.0885e-16,-6.6353e-16,-3.0748e-16,6.8045e-16,-5.0329e-16,4.4235e-16,1.6567e-16,-3.5302e-16,-7.0256e-17,3.0715e-16,1.9602e-16,3.4911e-16,-5.8113e-17,-3.5475e-16,-3.708e-16,8.0665e-17,-2.1261e-16,-9.0639e-17,-1.2902e-17,6.5919e-17,-1.4453e-16,1.2113e-17,9.2141e-18,-4.0766e-16,-7.6501e-16
-0.00041501,-6.7914e-05,0.0019097,0.00026992,-7.0021e-06,0.0010785,0.99968,-0.0004434,-0.0016553,-0.0033944,-0.00024291,0.0011232,0.0019635,0.00061263,0.00020841,-0.0011206,-0.00027861,0.0030308,-0.0035324,0.0020266,-0.0003665,-0.0052711,-0.0040419,0.010667,0.019334,0.0071252,0.0025053,0.00040224,0.00071411,-0.00081629,0.00044574,0.0016395,-0.00065615,-8.854e-05,0.00072051,-0.00023662,0.0001875,0.0005973,0.00010449,-0.00050162,0.00021318,-7.6758e-05,-0.00019782,-0.00017762,7.2171e-05,0.00024876,0.00016368,3.3782e-05,-0.00049925,-9.6385e-05,0.00039246,-0.00011838,-7.4102e-05,0.0001182,0.00032297,0.0002197,0.00029341,0.00054219,-6.9161e-05,9.3919e-05,-7.2601e-06,5.2592e-05,-0.00032591,0.00020492,2.3041e-05,-3.4581e-05,-0.00018778,7.0123e-05,0.00021818,0.00063416,1.6119e-05,-0.00035799,-0.00018959,-7.3571e-05,-0.00010324,5.6683e-05,-4.01e-05,7.2511e-05,-1.9715e-05,0.00019409,-0.00015482,-1.1877e-05,-0.00012278,0.00016505,4.4882e-05,-1.5089e-05,-2.0389e-05,-2.2507e-06,-3.3674e-06,-1.6101e-05,-7.3808e-06,2.4577e-05,-8.0178e-06,-1.9784e-05,1.0735e-06,-1.2603e-05,2.7647e-06,3.2537e-06,-6.7808e-07,1.6653e-16,-1.9539e-16,2.7634e-17,2.7756e-16,4.921e-16,1.0012e-16,9.1435e-17,-1.6419e-17,-1.3289e-16,7.7232e-17,4.1626e-17,4.9355e-17,5.3675e-17,-2.0491e-17,6.1058e-17,-5.1052e-17,-4.2616e-17,2.8931e-17,-4.8843e-17,-8.4957e-18,8.2052e-17,-5.5933e-17,4.1788e-17,2.0901e-17,-1.5617e-17,4.8731e-17,5.7904e-17,-8.3225e-18,1.1019e-16,-3.8961e-17,-5.8056e-17,7.4567e-17,-3.323e-17,-1.3883e-17,-4.362e-17,2.5032e-17,-1.1845e-16,-1.0033e-17,-6.5052e-17,2.0461e-17,2.1676e-17,3.2348e-17,-8.5271e-18,3.072e-17,5.1406e-17,1.3502e-17,1.729e-17,-1.9448e-16,1.814e-17
-0.00033248,0.0016356,-6.7351e-07,-5.5029e-05,-0.0042862,0.025419,-2.9476e-05,0.015601,0.07384,-0.048144,0.047405,-0.030093,-0.0098222,0.040526,0.040522,0.025479,-0.014724,0.029098,0.022953,-0.014958,0.062172,-0.035158,0.064829,0.11656,-0.079745,0.046357,0.091303,0.0067859,-0.0043683,-0.036331,-0.016554,-0.098321,-0.047939,-0.092952,0.16128,0.20293,-0.043301,-0.044702,0.041942,0.14943,0.089912,-0.0053032,-0.053058,0.0052881,0.0074907,-0.042829,0.049929,0.01352,0.023309,-0.024608,0.10733,-0.089607,0.055108,-0.10886,-0.078449,-0.06574,-0.040852,-0.00022224,-0.061422,0.056102,0.071025,0.13784,0.0099784,-0.009053,-0.068666,-0.0018954,-0.085252,5.6088e-05,0.013827,-0.0045064,0.055391,-0.022781,0.063312,0.022139,0.001911,0.046098,-0.0074011,-0.019602,0.0095968,-0.036181,-0.018924,-0.054833,0.035718,0.02899,-0.00076397,0.0066126,-0.023536,0.021368,0.05863,-0.05835,-0.080294,-0.026037,0.078677,-0.042251,0.060997,0.060543,0.027532,0.061065,-0.17858,-0.074029,0.71151,-0.032688,0.054891,-0.20308,-0.10551,0.0058882,-0.015792,0.030842,0.0062713,-0.044952,0.0025538,-0.02878,-0.054458,-0.062424,0.076802,0.013672,0.013131,0.036048,0.0041318,-0.021577,0.012102,-0.0041878,-0.031038,-0.029768,-0.0061725,-0.028681,0.016315,-0.013262,-0.0018906,0.0099428,-0.0099309,-0.013211,-0.047133,0.013261,-0.026965,0.017086,0.0030265,0.011203,-0.0071517,-0.0056919,-0.0042774,-0.029369,-0.0042995,-0.015508,7.7542e-12,6.301e-18,0.1877,0.058042
-0.00055634,0.0033501,-3.5643e-06,1.1506e-05,-0.0018674,-0.0028791,3.5145e-06,2.3549e-05,0.00040668,-0.00033696,0.00083716,-0.00062164,7.0282e-05,8.085e-05,-0.0029248,-0.00019359,-0.0039752,0.0033181,-0.0012807,-0.0037926,0.0079941,-0.01526,0.010542,-0.010787,0.0037341,-0.0028702,0.0027687,-0.006302,0.0021364,-0.0053609,-0.0048606,0.010652,0.00035888,-0.002683,0.0041886,0.0017534,0.0048594,-0.0011462,-0.0033807,-0.0010732,0.00070993,0.0013722,0.016895,6.3194e-05,-0.003715,-0.0035878,-0.0064032,-0.021664,0.0091328,0.0027157,0.022576,-0.010033,0.012379,0.0048885,0.031111,-0.00038762,-0.034094,-0.012288,-0.0073814,-0.0012401,-0.039929,-0.044997,0.0029563,-0.030857,0.0066325,-0.04235,-0.10308,-0.036413,0.0023676,0.017573,0.071119,0.10127,-0.052226,0.007372,-0.091096,-0.021996,-0.043992,-0.1347,-0.057372,-0.014115,-0.038543,0.14063,-0.010652,0.043723,-0.2248,-0.34878,0.088487,-0.41156,0.117,-0.18983,0.41955,-0.096079,0.15899,-0.23215,0.22968,0.13741,0.058332,-0.033698,0.040899,0.0074531,0.05123,-0.017218,0.0053751,-0.024462,-0.015572,0.15066,-0.033445,-0.018069,-0.089496,0.054883,0.016777,0.050083,0.097235,0.11363,-0.001924,0.088652,0.013656,-0.060615,-0.016787,0.012439,-0.041962,0.066298,0.17659,0.092339,-0.021296,0.088805,-0.031258,-0.057689,0.033998,0.00030769,0.013841,-0.010767,-0.0034523,0.018276,0.062632,-0.035656,0.024827,0.015615,0.056856,0.019838,-0.0089094,0.063139,-0.041992,-0.0037386,-1.7721e-11,-3.4952e-17,-0.095137,0.0048106
-0.0060773,-0.0010076,-0.0018865,0.0027587,-8.1602e-05,0.0017346,-1.7076e-06,0.0061176,0.019945,0.027243,-0.031576,-0.00019546,-0.025991,0.027573,-0.066187,-0.2659,0.061862,-0.062296,0.040289,0.27163,0.049814,-0.071021,0.12525,0.12997,-0.084766,0.022681,0.0066846,-0.17162,-0.10216,0.098547,0.010389,0.08473,0.084831,0.026505,-0.0084469,-0.0062348,-0.087006,0.10785,0.015638,0.03524,-0.033905,0.0083619,-0.012256,-0.049603,0.036468,-0.097015,-0.034629,0.0048593,0.072968,0.083927,0.018799,0.06437,-0.0090969,0.037447,0.0010527,-0.034235,0.0038494,0.03611,0.029222,-0.018788,-0.020517,0.012628,0.010349,0.057045,0.0012428,-0.04219,0.027607,-0.00084844,0.014237,0.015181,0.012879,-0.050803,-0.050932,-0.0036323,-0.033257,0.015178,0.014083,-0.003795,0.031943,0.008277,0.0086167,0.031324,-0.025094,0.028749,-0.015412,-0.0037609,-0.032306,0.011158,-0.0011145,0.013474,-0.01129,-0.024702,0.016599,-0.0018732,0.0068125,0.0038275,-0.025516,-0.016285,-0.014983,0.097273,-0.24761,-0.16634,-0.033225,-0.37152,-0.12491,0.24802,0.0096124,-0.11716,-0.17644,-0.066992,-0.1183,0.12298,0.10187,-0.11312,0.091607,0.07757,-0.055231,0.12385,0.075309,0.0047359,0.015842,-0.068944,-0.049129,-0.0018825,0.0072548,-0.035922,0.00066666,-0.0055225,0.014539,-0.024086,0.053237,-0.0070865,-0.053039,0.042212,0.023277,0.0097908,0.024144,-0.0014597,0.011605,-0.03312,0.014712,-0.014706,-0.0078339,-0.00081489,-4.1035e-12,-3.0112e-18,0.38785,0.14236
