-0.0027395,-0.0034221,0.0012764,0.009156,-0.014094,0.0055758,-0.00085916,0.01104,-0.014676,0.033385,-0.021915,0.0086113,-0.032805,0.0091491,0.0038836,0.0010212,0.11688,-0.10239,-0.029902,-0.075397,0.32144,0.090396,-0.70465,-0.025252,-0.1886,-0.00011333,-0.036899,0.095318,0.40262,0.19154,0.099532,-0.2985,-0.10814,-0.035163,-0.018726,-1.8827e-015,0,0,0,0,0,0,0,0,0,0,0
-0.033155,-0.028622,0.00049811,0.18227,-0.052756,-0.14661,-0.24824,0.23974,-0.57131,-0.027672,-0.37386,-0.034783,0.18293,-0.042473,-0.10154,0.088742,-0.067729,-0.023716,-0.022037,0.011968,-0.064959,0.061992,-0.092927,-0.029827,0.037453,0.11243,-0.035097,0.15368,0.1515,-0.23295,0.22395,0.30385,0.12918,0.03256,0.013588,-3.4388e-016,5.12e-015,7.9103e-016,3.6863e-016,6.3838e-016,4.5797e-016,6.8695e-016,1.5613e-016,-3.1919e-016,-2.5153e-017,-1.3878e-017,-5.8113e-017
-0.040098,-0.03788,0.028082,0.91857,0.19163,0.044826,0.067338,-0.098569,0.19185,0.058557,0.15149,-0.036951,0.093298,-0.087542,-0.068512,0.045884,0.031461,-0.023238,0.034829,-0.0018884,-0.0078895,-0.0044603,-0.013692,-0.0013659,0.0003712,-0.036502,-0.046128,-0.0246,0.019973,-0.055451,0.023374,0.018928,0.014581,0.0050253,0.0023824,2.263e-016,-4.1738e-016,4.3351e-017,2.1103e-016,1.4211e-016,2.8572e-016,3.1354e-018,2.3027e-017,9.5477e-017,-9.3141e-018,-8.4046e-017,-2.3553e-017
-0.00072929,0.00019771,0.003253,0.0077737,-0.068206,0.10543,-0.18119,-0.17962,0.018,-0.041785,-0.054601,-0.039187,0.0075256,0.024497,0.0056169,-0.0074369,0.038502,-0.092169,0.028148,-0.0010012,0.035756,0.038307,-0.1559,-0.0039221,-0.073579,-0.045166,0.081218,-0.03013,-0.19248,-0.037518,-0.13597,0.11518,0.097361,0.04839,0.013601,-0.39189,-0.7624,0.12341,-0.029449,0.12542,-0.053844,0.0028623,-0.048364,-0.023783,0.0023514,-0.052779,0.03818
-0.0022773,-0.0026173,0.00031057,0.0068831,-0.013269,-0.015245,2.1469e-005,0.0091629,-0.041723,-0.055327,-0.013804,0.016642,-0.14701,-0.059883,-0.026943,0.022995,-0.05209,-0.054831,0.020892,-0.083319,-0.032576,0.052039,0.053285,-0.018404,0.043739,-0.23636,0.36585,-0.52093,0.3724,-0.035349,-0.014994,0.054371,0.081593,0.012187,0.57859,4.9735e-016,8.573e-015,-7.8908e-016,2.6563e-017,-6.0433e-016,-2.1142e-016,-6.4226e-016,-5.691e-016,6.2792e-016,-1.7368e-016,2.2183e-016,2.6829e-016
-0.000408,5.4506e-005,0.0047607,0.02319,-0.12633,0.0045128,0.075781,0.0079768,0.02347,0.016558,0.013768,0.14008,0.062517,-0.13755,0.13718,-0.065852,-0.019274,0.26831,-0.10951,0.13473,0.0039208,-0.1204,-0.036532,-0.052732,0.1823,-0.24076,0.14159,0.2136,0.094456,0.01673,0.04467,-0.0052392,0.063099,0.073062,-0.011086,0.54262,-0.39383,-0.04737,0.24369,0.0064298,0.28484,-0.0027753,0.0091608,0.13857,0.0048283,0.013997,-0.022509
-0.0028278,-0.0038038,-0.00069462,0.033165,0.0061187,0.015096,-0.026452,-0.004867,0.00041426,0.015156,-0.017969,-0.018435,0.09067,0.12938,-0.11097,0.0089112,-0.35822,0.42232,-0.20649,-0.66303,0.22071,0.024092,0.018908,0.0095658,0.034177,0.10852,-0.031824,-0.076119,-0.065322,0.045168,-0.050227,-0.0092774,-0.019883,-0.025028,0.0022923,0.14992,-0.097327,0.061256,-0.1794,0.024909,-0.13043,0.040543,0.042247,-0.027391,0.014603,0.022798,-0.029121
-0.0015803,-0.00027059,0.0052902,0.031996,-0.14404,0.1678,-0.25392,-0.27265,0.040881,-0.077517,-0.075849,0.0044899,0.072041,-0.013559,0.055274,-0.059212,-0.12818,0.18581,-0.074462,-0.1589,0.02518,-0.0082866,0.0019427,-0.010338,0.053073,-0.029163,0.025348,0.039527,0.029641,0.023051,0.020858,-0.021554,-0.010445,0.056042,-0.0031661,-0.41275,0.26795,-0.16864,0.4939,-0.068576,0.35909,-0.11162,-0.11631,0.07541,-0.040204,-0.062765,0.080171
-0.00019861,0.00057861,0.0018323,0.0051731,-0.048187,0.085337,-0.14784,-0.14606,0.016169,-0.04808,-0.040132,-0.026939,0.0061353,6.7906e-005,0.018665,-0.017777,0.0055572,-0.045753,0.026005,0.011978,-0.030191,0.019204,0.0059569,0.0050305,-0.021166,0.020033,-0.013604,-0.014402,0.0062264,-0.00039168,0.010324,-0.0084487,-0.016533,0.017513,0.00047485,0.24023,-0.018798,-0.030337,0.28912,-0.33084,-0.38212,0.45896,-0.096356,-0.36299,-0.055003,-0.33529,0.2647
-0.0024964,-0.0011009,-0.0011552,-0.0044832,0.0011625,-0.010577,-0.0073757,-0.0084429,0.0070092,0.019361,0.020824,0.010388,-0.0019179,0.00027566,-0.0011268,-0.017836,0.0070895,0.017302,0.04689,0.00083403,0.034859,0.043611,0.086963,-0.98162,-0.13059,0.056168,-0.025949,-0.015239,1.453e-006,0.010127,-0.017324,0.0049221,-0.0091091,0.004557,-0.0014145,-3.5101e-016,3.921e-016,2.1218e-016,8.2703e-016,-4.1113e-016,-5.447e-016,7.7282e-016,1.6241e-016,-1.3513e-015,-5.8872e-017,-2.5674e-016,2.9187e-016
-0.0025774,-0.0012203,0.0061068,0.00056088,0.00017374,-0.047273,-0.032294,-0.0041544,-0.048231,-0.063066,0.072485,0.050258,-0.0019205,0.15974,0.021524,0.010094,0.084095,0.069795,0.049921,-0.06417,-0.41204,-0.42488,-0.40086,-0.098242,0.4058,0.10849,-0.24813,-0.24015,-0.062651,0.018648,-0.083723,0.03543,-0.12643,0.014636,0.065976,-0.019209,-0.0030715,0.0067752,0.126,0.0021943,-0.14928,0.0037088,0.16567,0.13371,-0.023113,0.057804,-0.026738
-0.021013,-0.020132,0.020105,0.21899,-0.031623,-0.16095,-0.095339,0.077422,-0.17327,-0.051011,-0.19524,-0.056342,-0.14162,0.61818,0.052547,-0.047317,-0.23037,0.05444,-0.045182,0.23101,-0.12716,-0.032903,0.07033,-0.0013228,-0.1367,-0.19958,0.18468,0.051483,-0.075647,0.23435,-0.1807,-0.30255,-0.10744,-0.040533,-0.027333,6.3047e-017,-5.4708e-015,-5.067e-016,1.7868e-016,1.2902e-017,1.6653e-016,-2.6324e-016,-1.1709e-016,1.9993e-016,-5.1825e-017,-6.9606e-017,8.8362e-017
-0.0010392,-0.0011146,0.0021171,0.0029453,-0.018392,-0.00043221,0.0039,0.0025324,-0.0043312,0.038113,-0.010583,-0.012555,-0.00014842,0.052477,-0.037591,0.031316,0.067975,-0.076381,-0.0086912,-0.034024,0.15719,0.031243,-0.35096,-0.021816,-0.10184,-0.15039,0.21078,-0.026444,-0.43032,-0.079606,-0.31974,0.27006,0.25327,0.057418,0.027972,0.25813,0.29684,0.031546,0.17288,0.1677,-0.12341,-0.23908,-0.17536,-0.033837,0.0077911,0.0061829,0.023595
-0.003468,-0.00066089,0.018959,0.018448,-0.15154,0.051599,-0.11373,-0.09325,0.010376,-0.094624,0.023913,0.10309,-0.13453,-0.099126,-0.25556,0.19388,-0.18374,0.23288,-0.013313,0.41912,0.26488,-0.14804,0.027197,0.013558,0.048256,0.15238,-0.14059,-0.11443,0.075171,0.033701,-0.028642,-0.037687,0.051863,0.04804,0.0095166,-0.0020205,0.11324,0.40932,-0.013076,0.25994,-0.069153,0.18211,-0.21439,0.19222,-0.010504,-0.030065,0.040091
-0.00031217,0.00090945,0.0028799,0.0081309,-0.07574,0.13413,-0.23237,-0.22957,0.025414,-0.075571,-0.063079,-0.042342,0.0096433,0.00010673,0.029337,-0.027941,0.0087346,-0.071914,0.040875,0.018827,-0.047453,0.030185,0.0093629,0.0079069,-0.033269,0.031487,-0.021382,-0.022636,0.0097865,-0.00061563,0.016227,-0.013279,-0.025986,0.027526,0.00074636,0.19213,-0.010334,0.2129,-0.24286,-0.619,-0.098708,-0.38983,-0.17383,0.34431,0.022438,0.06612,-0.012924
-0.00018728,0.00054562,0.0017278,0.0048781,-0.04544,0.080472,-0.13941,-0.13773,0.015247,-0.045339,-0.037844,-0.025403,0.0057855,6.4035e-005,0.017601,-0.016763,0.0052404,-0.043145,0.024523,0.011295,-0.02847,0.01811,0.0056173,0.0047437,-0.019959,0.018891,-0.012828,-0.013581,0.0058714,-0.00036935,0.0097353,-0.007967,-0.01559,0.016514,0.00044778,0.10422,-0.0041132,-0.68723,-0.23948,0.26024,-0.19284,0.19107,-0.28755,0.41418,-0.043371,-0.052783,-0.039785
-0.0032893,-0.0012586,0.01941,0.037514,-0.23507,-0.048427,0.039265,0.10272,-0.042959,0.067725,0.087604,-0.061054,0.095433,0.17502,-0.1091,0.061794,0.051641,0.061127,0.0085785,0.26227,0.40664,0.042398,0.0051328,0.042293,-0.011066,0.24554,-0.089247,-0.42649,-0.19532,-0.10023,0.10196,0.019385,-0.16436,0.038554,0.0175,0.067936,-0.13873,-0.34047,0.095127,-0.20637,0.13533,-0.15108,0.15883,-0.11773,0.0057859,0.020841,-0.028785
