-0.001925,0.00014389,0.05748,-0.00011721,0.461,-0.32841,0.24153,-0.17167,0.51555,-0.2999,0.22613,0.022045,0.054072,-0.21512,-0.12156,-0.016774,0.058458,0.20494,0.039791,0.0086794,0.0067379,0.039241,0.061982,-0.25249,-0.025403,-2.7947e-015,0,0,0,0,0,0,0,0
-0.0022338,0.00017021,0.080569,-0.00095627,0.27201,0.042523,0.35143,-0.0055297,0.016032,0.01474,-0.10122,-0.021158,0.21474,0.26983,-0.029817,-0.0016062,-0.084334,-0.32578,-0.0014739,-0.55004,-0.013872,0.11299,0.15138,0.33579,-0.31428,-1.8403e-015,1.8874e-015,9.5757e-016,-1.3739e-015,1.249e-016,1.4572e-016,5.8287e-016,4.996e-016,2.2942e-016
-0.0082813,0.00064576,0.97668,0.00061261,-0.19823,-0.0068612,-0.0060195,-0.013142,0.0433,-0.0029039,0.0054544,0.0058597,-0.042739,-0.036717,-0.025698,-0.0015678,0.0022703,0.0095053,0.017169,0.006834,0.0020026,-0.0061489,-0.0015671,0.01407,0.002555,-2.6221e-016,5.2026e-016,-3.7581e-017,4.0977e-016,1.9837e-017,-6.9376e-017,-2.7702e-017,-6.0298e-017,-7.3775e-018
-2.3264e-007,4.4157e-008,1.7956e-005,-0.19874,-0.00035863,-0.00020642,-0.0033814,-0.0079832,8.818e-005,-0.00086508,0.00059475,-0.00019394,-0.00011165,0.0014959,0.0019656,0.00062677,0.013875,-0.0041716,-1.0133e-005,-0.0013413,0.00014828,-0.00086952,-0.0013406,0.00064758,0.0001097,0.080623,-0.82411,0.1418,-0.49467,-0.050129,0.032589,0.0088005,0.077968,0.0028412
-0.00039068,2.9289e-005,-0.00016069,-0.20938,-0.001197,0.00071117,-0.0033184,-0.010492,0.0030464,-0.0056577,0.0020504,0.0038477,5.2061e-005,0.0039212,0.00063368,-0.013399,-0.31384,0.076168,-0.010583,0.0019853,-0.002575,-0.00066868,-0.00060916,0.00047757,0.00043895,-0.89911,0.048406,0.16201,-0.10215,0.023204,-0.020789,-0.021904,0.049471,0.0054858
-0.0024979,0.00018747,0.0061636,-0.0044692,0.018711,0.010877,0.31353,0.77371,-0.021922,0.10705,-0.066578,0.0017464,0.010762,-0.16577,-0.19881,-0.0025444,0.0096972,0.078656,0.048442,0.12666,-0.0035926,0.092,0.14007,-0.068652,-0.013279,-0.041424,-0.18693,0.087895,0.28531,-0.012549,-0.043549,-0.074156,-0.1625,-0.040477
-0.0013453,0.00010076,-0.00061992,5.1151e-005,-0.0028557,0.0032848,0.0011771,-0.0069399,0.011511,-0.018614,0.0059,0.019882,0.0010215,0.01462,-0.058547,0.99681,-0.037922,0.013557,-0.0083231,0.0031117,-0.0059728,0.00021673,0.0013804,-0.00026883,0.00088235,-3.7458e-015,7.2793e-015,-8.3245e-016,2.8558e-015,4.9776e-016,-4.3889e-016,-4.0625e-016,5.7072e-016,1.2653e-016
-2.3642e-007,4.4873e-008,1.8248e-005,-0.20197,-0.00036445,-0.00020977,-0.0034362,-0.0081127,8.9611e-005,-0.00087912,0.0006044,-0.00019708,-0.00011346,0.0015202,0.0019975,0.00063694,0.0141,-0.0042393,-1.0298e-005,-0.001363,0.00015069,-0.00088363,-0.0013623,0.00065809,0.00011148,-0.15634,-0.21708,-0.92475,0.14962,0.043658,0.079287,0.022953,-0.027454,-0.017748
-0.0011021,8.2729e-005,0.0027287,-0.10761,0.0080638,0.0046886,0.13652,0.33709,-0.0096241,0.046765,-0.029056,0.00066736,0.0046884,-0.072334,-0.086662,-0.00078933,0.011653,0.032482,0.021365,0.055162,-0.0015061,0.040125,0.06108,-0.029942,-0.0057999,0.093898,0.42372,-0.19923,-0.64673,0.028446,0.098715,0.16809,0.36834,0.09175
-0.0015783,0.00011984,0.051404,-0.00084647,0.045606,-0.092483,0.0053474,0.22634,-0.10402,-0.094727,0.1722,-0.050069,0.57028,0.20618,0.11315,0.0033838,0.044759,0.17296,-0.17496,-0.22195,0.0031572,-0.26166,-0.4244,-0.05852,0.37304,3.201e-015,-8.1879e-016,-2.5362e-015,6.1756e-016,5.5077e-017,1.0148e-016,-2.6021e-016,-1.9429e-016,-9.4542e-017
